request_id,request_time,origin_zone,destination_zone
r0000149,29120,cz1,cz2
r0000150,29150,cz1,cz2
r0000151,29181,cz1,cz2
r0000152,29211,cz1,cz2
r0000153,29242,cz1,cz2
r0000154,29272,cz1,cz2
r0000155,29303,cz1,cz2
r0000156,29333,cz1,cz3
r0000157,29364,cz1,cz3
r0000158,29394,cz1,cz3
r0000159,29425,cz1,cz3
r0000160,29455,cz1,cz3
r0000161,29486,cz1,cz3
r0000162,29516,cz1,cz3
r0000163,29547,cz1,cz3
r0000164,29577,cz1,cz3
r0000165,29608,cz1,cz3
r0000166,29638,cz1,cz4
r0000167,29669,cz1,cz4
r0000168,29700,cz1,cz4
r0000169,29730,cz1,cz4
r0000170,29761,cz1,cz4
r0000171,29791,cz1,cz4
r0000172,29822,cz1,cz4
r0000173,29852,cz2,cz1
r0000174,29883,cz2,cz1
r0000175,29913,cz2,cz1
r0000176,29944,cz2,cz1
r0000177,29974,cz2,cz1
r0000178,30005,cz2,cz1
r0000179,30035,cz2,cz1
r0000180,30066,cz2,cz2
r0000181,30096,cz2,cz2
r0000182,30127,cz2,cz2
r0000183,30157,cz2,cz2
r0000184,30188,cz2,cz2
r0000185,30218,cz2,cz2
r0000186,30249,cz2,cz2
r0000187,30279,cz2,cz3
r0000188,30310,cz2,cz3
r0000189,30340,cz2,cz3
r0000190,30371,cz2,cz3
r0000191,30401,cz2,cz3
r0000192,30432,cz2,cz3
r0000193,30462,cz2,cz3
r0000194,30493,cz2,cz4
r0000195,30523,cz2,cz4
r0000196,30554,cz2,cz4
r0000197,30584,cz2,cz4
r0000198,30615,cz2,cz4
r0000199,30645,cz3,cz1
r0000200,30676,cz3,cz1
r0000201,30706,cz3,cz1
r0000202,30737,cz3,cz1
r0000203,30767,cz3,cz1
r0000204,30798,cz3,cz1
r0000205,30828,cz3,cz1
r0000206,30859,cz3,cz1
r0000207,30889,cz3,cz1
r0000208,30920,cz3,cz1
r0000209,30950,cz3,cz2
r0000210,30981,cz3,cz2
r0000211,31011,cz3,cz2
r0000212,31042,cz3,cz2
r0000213,31072,cz3,cz2
r0000214,31103,cz3,cz2
r0000215,31133,cz3,cz2
r0000216,31164,cz3,cz3
r0000217,31194,cz3,cz3
r0000218,31225,cz3,cz3
r0000219,31255,cz3,cz3
r0000220,31286,cz3,cz3
r0000221,31316,cz3,cz3
r0000222,31347,cz3,cz3
r0000223,31377,cz3,cz3
r0000224,31408,cz3,cz3
r0000225,31438,cz3,cz3
r0000226,31469,cz3,cz4
r0000227,31500,cz3,cz4
r0000228,31530,cz3,cz4
r0000229,31561,cz3,cz4
r0000230,31591,cz3,cz4
r0000231,31622,cz3,cz4
r0000232,31652,cz3,cz4
r0000233,31683,cz4,cz1
r0000234,31713,cz4,cz1
r0000235,31744,cz4,cz1
r0000236,31774,cz4,cz1
r0000237,31805,cz4,cz1
r0000238,31835,cz4,cz1
r0000239,31866,cz4,cz1
r0000240,31896,cz4,cz2
r0000241,31927,cz4,cz2
r0000242,31957,cz4,cz2
r0000243,31988,cz4,cz2
r0000244,32018,cz4,cz2
r0000245,32049,cz4,cz3
r0000246,32079,cz4,cz3
r0000247,32110,cz4,cz3
r0000248,32140,cz4,cz3
r0000249,32171,cz4,cz3
r0000250,32201,cz4,cz3
r0000251,32232,cz4,cz3
r0000252,32262,cz4,cz4
r0000253,32293,cz4,cz4
r0000254,32323,cz4,cz4
r0000255,32354,cz4,cz4
r0000256,32384,cz4,cz4
r0000257,32415,cz1,cz1
r0000258,32446,cz1,cz1
r0000259,32477,cz1,cz1
r0000260,32508,cz1,cz1
r0000261,32539,cz1,cz1
r0000262,32570,cz1,cz1
r0000263,32601,cz1,cz1
r0000264,32632,cz1,cz1
r0000265,32663,cz1,cz1
r0000266,32694,cz1,cz2
r0000267,32725,cz1,cz2
r0000268,32756,cz1,cz2
r0000269,32787,cz1,cz2
r0000270,32818,cz1,cz2
r0000271,32850,cz1,cz2
r0000272,32881,cz1,cz2
r0000273,32912,cz1,cz3
r0000274,32943,cz1,cz3
r0000275,32974,cz1,cz3
r0000276,33005,cz1,cz3
r0000277,33036,cz1,cz3
r0000278,33067,cz1,cz3
r0000279,33098,cz1,cz3
r0000280,33129,cz1,cz3
r0000281,33160,cz1,cz3
r0000282,33191,cz1,cz3
r0000283,33222,cz1,cz4
r0000284,33253,cz1,cz4
r0000285,33284,cz1,cz4
r0000286,33315,cz1,cz4
r0000287,33346,cz1,cz4
r0000288,33377,cz1,cz4
r0000289,33408,cz1,cz4
r0000290,33439,cz2,cz1
r0000291,33470,cz2,cz1
r0000292,33501,cz2,cz1
r0000293,33532,cz2,cz1
r0000294,33563,cz2,cz1
r0000295,33594,cz2,cz1
r0000296,33625,cz2,cz1
r0000297,33656,cz2,cz2
r0000298,33687,cz2,cz2
r0000299,33718,cz2,cz2
r0000300,33750,cz2,cz2
r0000301,33781,cz2,cz2
r0000302,33812,cz2,cz2
r0000303,33843,cz2,cz2
r0000304,33874,cz2,cz3
r0000305,33905,cz2,cz3
r0000306,33936,cz2,cz3
r0000307,33967,cz2,cz3
r0000308,33998,cz2,cz3
r0000309,34029,cz2,cz3
r0000310,34060,cz2,cz3
r0000311,34091,cz2,cz4
r0000312,34122,cz2,cz4
r0000313,34153,cz2,cz4
r0000314,34184,cz2,cz4
r0000315,34215,cz2,cz4
r0000316,34246,cz3,cz1
r0000317,34277,cz3,cz1
r0000318,34308,cz3,cz1
r0000319,34339,cz3,cz1
r0000320,34370,cz3,cz1
r0000321,34401,cz3,cz1
r0000322,34432,cz3,cz1
r0000323,34463,cz3,cz1
r0000324,34494,cz3,cz1
r0000325,34525,cz3,cz2
r0000326,34556,cz3,cz2
r0000327,34587,cz3,cz2
r0000328,34618,cz3,cz2
r0000329,34650,cz3,cz2
r0000330,34681,cz3,cz2
r0000331,34712,cz3,cz2
r0000332,34743,cz3,cz3
r0000333,34774,cz3,cz3
r0000334,34805,cz3,cz3
r0000335,34836,cz3,cz3
r0000336,34867,cz3,cz3
r0000337,34898,cz3,cz3
r0000338,34929,cz3,cz3
r0000339,34960,cz3,cz3
r0000340,34991,cz3,cz3
r0000341,35022,cz3,cz3
r0000342,35053,cz3,cz4
r0000343,35084,cz3,cz4
r0000344,35115,cz3,cz4
r0000345,35146,cz3,cz4
r0000346,35177,cz3,cz4
r0000347,35208,cz3,cz4
r0000348,35239,cz3,cz4
r0000349,35270,cz4,cz1
r0000350,35301,cz4,cz1
r0000351,35332,cz4,cz1
r0000352,35363,cz4,cz1
r0000353,35394,cz4,cz1
r0000354,35425,cz4,cz1
r0000355,35456,cz4,cz1
r0000356,35487,cz4,cz2
r0000357,35518,cz4,cz2
r0000358,35550,cz4,cz2
r0000359,35581,cz4,cz2
r0000360,35612,cz4,cz2
r0000361,35643,cz4,cz3
r0000362,35674,cz4,cz3
r0000363,35705,cz4,cz3
r0000364,35736,cz4,cz3
r0000365,35767,cz4,cz3
r0000366,35798,cz4,cz3
r0000367,35829,cz4,cz3
r0000368,35860,cz4,cz4
r0000369,35891,cz4,cz4
r0000370,35922,cz4,cz4
r0000371,35953,cz4,cz4
r0000372,35984,cz4,cz4
r0000373,36019,cz1,cz1
r0000374,36057,cz1,cz1
r0000375,36095,cz1,cz1
r0000376,36134,cz1,cz1
r0000377,36172,cz1,cz1
r0000378,36210,cz1,cz1
r0000379,36248,cz1,cz1
r0000380,36287,cz1,cz1
r0000381,36325,cz1,cz2
r0000382,36363,cz1,cz2
r0000383,36402,cz1,cz2
r0000384,36440,cz1,cz2
r0000385,36478,cz1,cz2
r0000386,36517,cz1,cz2
r0000387,36555,cz1,cz3
r0000388,36593,cz1,cz3
r0000389,36631,cz1,cz3
r0000390,36670,cz1,cz3
r0000391,36708,cz1,cz3
r0000392,36746,cz1,cz3
r0000393,36785,cz1,cz3
r0000394,36823,cz1,cz3
r0000395,36861,cz1,cz4
r0000396,36900,cz1,cz4
r0000397,36938,cz1,cz4
r0000398,36976,cz1,cz4
r0000399,37014,cz1,cz4
r0000400,37053,cz2,cz1
r0000401,37091,cz2,cz1
r0000402,37129,cz2,cz1
r0000403,37168,cz2,cz1
r0000404,37206,cz2,cz1
r0000405,37244,cz2,cz1
r0000406,37282,cz2,cz2
r0000407,37321,cz2,cz2
r0000408,37359,cz2,cz2
r0000409,37397,cz2,cz2
r0000410,37436,cz2,cz2
r0000411,37474,cz2,cz2
r0000412,37512,cz2,cz3
r0000413,37551,cz2,cz3
r0000414,37589,cz2,cz3
r0000415,37627,cz2,cz3
r0000416,37665,cz2,cz3
r0000417,37704,cz2,cz3
r0000418,37742,cz2,cz4
r0000419,37780,cz2,cz4
r0000420,37819,cz2,cz4
r0000421,37857,cz2,cz4
r0000422,37895,cz3,cz1
r0000423,37934,cz3,cz1
r0000424,37972,cz3,cz1
r0000425,38010,cz3,cz1
r0000426,38048,cz3,cz1
r0000427,38087,cz3,cz1
r0000428,38125,cz3,cz1
r0000429,38163,cz3,cz1
r0000430,38202,cz3,cz2
r0000431,38240,cz3,cz2
r0000432,38278,cz3,cz2
r0000433,38317,cz3,cz2
r0000434,38355,cz3,cz2
r0000435,38393,cz3,cz3
r0000436,38431,cz3,cz3
r0000437,38470,cz3,cz3
r0000438,38508,cz3,cz3
r0000439,38546,cz3,cz3
r0000440,38585,cz3,cz3
r0000441,38623,cz3,cz3
r0000442,38661,cz3,cz3
r0000443,38700,cz3,cz4
r0000444,38738,cz3,cz4
r0000445,38776,cz3,cz4
r0000446,38814,cz3,cz4
r0000447,38853,cz3,cz4
r0000448,38891,cz4,cz1
r0000449,38929,cz4,cz1
r0000450,38968,cz4,cz1
r0000451,39006,cz4,cz1
r0000452,39044,cz4,cz1
r0000453,39082,cz4,cz2
r0000454,39121,cz4,cz2
r0000455,39159,cz4,cz2
r0000456,39197,cz4,cz2
r0000457,39236,cz4,cz3
r0000458,39274,cz4,cz3
r0000459,39312,cz4,cz3
r0000460,39351,cz4,cz3
r0000461,39389,cz4,cz3
r0000462,39427,cz4,cz3
r0000463,39465,cz4,cz4
r0000464,39504,cz4,cz4
r0000465,39542,cz4,cz4
r0000466,39580,cz4,cz4
r0000467,39618,cz1,cz1
r0000468,39654,cz1,cz1
r0000469,39690,cz1,cz1
r0000470,39727,cz1,cz1
r0000471,39763,cz1,cz1
r0000472,39800,cz1,cz1
r0000473,39836,cz1,cz1
r0000474,39872,cz1,cz1
r0000475,39909,cz1,cz2
r0000476,39945,cz1,cz2
r0000477,39981,cz1,cz2
r0000478,40018,cz1,cz2
r0000479,40054,cz1,cz2
r0000480,40090,cz1,cz2
r0000481,40127,cz1,cz3
r0000482,40163,cz1,cz3
r0000483,40200,cz1,cz3
r0000484,40236,cz1,cz3
r0000485,40272,cz1,cz3
r0000486,40309,cz1,cz3
r0000487,40345,cz1,cz3
r0000488,40381,cz1,cz3
r0000489,40418,cz1,cz4
r0000490,40454,cz1,cz4
r0000491,40490,cz1,cz4
r0000492,40527,cz1,cz4
r0000493,40563,cz1,cz4
r0000494,40600,cz1,cz4
r0000495,40636,cz2,cz1
r0000496,40672,cz2,cz1
r0000497,40709,cz2,cz1
r0000498,40745,cz2,cz1
r0000499,40781,cz2,cz1
r0000500,40818,cz2,cz1
r0000501,40854,cz2,cz2
r0000502,40890,cz2,cz2
r0000503,40927,cz2,cz2
r0000504,40963,cz2,cz2
r0000505,41000,cz2,cz2
r0000506,41036,cz2,cz2
r0000507,41072,cz2,cz3
r0000508,41109,cz2,cz3
r0000509,41145,cz2,cz3
r0000510,41181,cz2,cz3
r0000511,41218,cz2,cz3
r0000512,41254,cz2,cz3
r0000513,41290,cz2,cz4
r0000514,41327,cz2,cz4
r0000515,41363,cz2,cz4
r0000516,41400,cz2,cz4
r0000517,41436,cz3,cz1
r0000518,41472,cz3,cz1
r0000519,41509,cz3,cz1
r0000520,41545,cz3,cz1
r0000521,41581,cz3,cz1
r0000522,41618,cz3,cz1
r0000523,41654,cz3,cz1
r0000524,41690,cz3,cz1
r0000525,41727,cz3,cz2
r0000526,41763,cz3,cz2
r0000527,41800,cz3,cz2
r0000528,41836,cz3,cz2
r0000529,41872,cz3,cz2
r0000530,41909,cz3,cz2
r0000531,41945,cz3,cz3
r0000532,41981,cz3,cz3
r0000533,42018,cz3,cz3
r0000534,42054,cz3,cz3
r0000535,42090,cz3,cz3
r0000536,42127,cz3,cz3
r0000537,42163,cz3,cz3
r0000538,42200,cz3,cz3
r0000539,42236,cz3,cz3
r0000540,42272,cz3,cz4
r0000541,42309,cz3,cz4
r0000542,42345,cz3,cz4
r0000543,42381,cz3,cz4
r0000544,42418,cz3,cz4
r0000545,42454,cz3,cz4
r0000546,42490,cz4,cz1
r0000547,42527,cz4,cz1
r0000548,42563,cz4,cz1
r0000549,42600,cz4,cz1
r0000550,42636,cz4,cz1
r0000551,42672,cz4,cz1
r0000552,42709,cz4,cz2
r0000553,42745,cz4,cz2
r0000554,42781,cz4,cz2
r0000555,42818,cz4,cz2
r0000556,42854,cz4,cz3
r0000557,42890,cz4,cz3
r0000558,42927,cz4,cz3
r0000559,42963,cz4,cz3
r0000560,43000,cz4,cz3
r0000561,43036,cz4,cz3
r0000562,43072,cz4,cz4
r0000563,43109,cz4,cz4
r0000564,43145,cz4,cz4
r0000565,43181,cz4,cz4
r0000566,43217,cz1,cz1
r0000567,43252,cz1,cz1
r0000568,43287,cz1,cz1
r0000569,43322,cz1,cz1
r0000570,43357,cz1,cz1
r0000571,43392,cz1,cz1
r0000572,43427,cz1,cz1
r0000573,43462,cz1,cz1
r0000574,43497,cz1,cz2
r0000575,43532,cz1,cz2
r0000576,43566,cz1,cz2
r0000577,43601,cz1,cz2
r0000578,43636,cz1,cz2
r0000579,43671,cz1,cz2
r0000580,43706,cz1,cz3
r0000581,43741,cz1,cz3
r0000582,43776,cz1,cz3
r0000583,43811,cz1,cz3
r0000584,43846,cz1,cz3
r0000585,43881,cz1,cz3
r0000586,43916,cz1,cz3
r0000587,43951,cz1,cz3
r0000588,43986,cz1,cz3
r0000589,44021,cz1,cz4
r0000590,44056,cz1,cz4
r0000591,44091,cz1,cz4
r0000592,44126,cz1,cz4
r0000593,44161,cz1,cz4
r0000594,44196,cz1,cz4
r0000595,44231,cz2,cz1
r0000596,44266,cz2,cz1
r0000597,44300,cz2,cz1
r0000598,44335,cz2,cz1
r0000599,44370,cz2,cz1
r0000600,44405,cz2,cz1
r0000601,44440,cz2,cz2
r0000602,44475,cz2,cz2
r0000603,44510,cz2,cz2
r0000604,44545,cz2,cz2
r0000605,44580,cz2,cz2
r0000606,44615,cz2,cz2
r0000607,44650,cz2,cz3
r0000608,44685,cz2,cz3
r0000609,44720,cz2,cz3
r0000610,44755,cz2,cz3
r0000611,44790,cz2,cz3
r0000612,44825,cz2,cz3
r0000613,44860,cz2,cz4
r0000614,44895,cz2,cz4
r0000615,44930,cz2,cz4
r0000616,44965,cz2,cz4
r0000617,45000,cz2,cz4
r0000618,45034,cz3,cz1
r0000619,45069,cz3,cz1
r0000620,45104,cz3,cz1
r0000621,45139,cz3,cz1
r0000622,45174,cz3,cz1
r0000623,45209,cz3,cz1
r0000624,45244,cz3,cz1
r0000625,45279,cz3,cz1
r0000626,45314,cz3,cz1
r0000627,45349,cz3,cz2
r0000628,45384,cz3,cz2
r0000629,45419,cz3,cz2
r0000630,45454,cz3,cz2
r0000631,45489,cz3,cz2
r0000632,45524,cz3,cz2
r0000633,45559,cz3,cz3
r0000634,45594,cz3,cz3
r0000635,45629,cz3,cz3
r0000636,45664,cz3,cz3
r0000637,45699,cz3,cz3
r0000638,45733,cz3,cz3
r0000639,45768,cz3,cz3
r0000640,45803,cz3,cz3
r0000641,45838,cz3,cz3
r0000642,45873,cz3,cz4
r0000643,45908,cz3,cz4
r0000644,45943,cz3,cz4
r0000645,45978,cz3,cz4
r0000646,46013,cz3,cz4
r0000647,46048,cz3,cz4
r0000648,46083,cz4,cz1
r0000649,46118,cz4,cz1
r0000650,46153,cz4,cz1
r0000651,46188,cz4,cz1
r0000652,46223,cz4,cz1
r0000653,46258,cz4,cz1
r0000654,46293,cz4,cz2
r0000655,46328,cz4,cz2
r0000656,46363,cz4,cz2
r0000657,46398,cz4,cz2
r0000658,46433,cz4,cz2
r0000659,46467,cz4,cz3
r0000660,46502,cz4,cz3
r0000661,46537,cz4,cz3
r0000662,46572,cz4,cz3
r0000663,46607,cz4,cz3
r0000664,46642,cz4,cz3
r0000665,46677,cz4,cz4
r0000666,46712,cz4,cz4
r0000667,46747,cz4,cz4
r0000668,46782,cz4,cz4
r0000669,46817,cz1,cz1
r0000670,46852,cz1,cz1
r0000671,46887,cz1,cz1
r0000672,46922,cz1,cz1
r0000673,46957,cz1,cz1
r0000674,46992,cz1,cz1
r0000675,47027,cz1,cz1
r0000676,47062,cz1,cz1
r0000677,47097,cz1,cz2
r0000678,47132,cz1,cz2
r0000679,47166,cz1,cz2
r0000680,47201,cz1,cz2
r0000681,47236,cz1,cz2
r0000682,47271,cz1,cz2
r0000683,47306,cz1,cz3
r0000684,47341,cz1,cz3
r0000685,47376,cz1,cz3
r0000686,47411,cz1,cz3
r0000687,47446,cz1,cz3
r0000688,47481,cz1,cz3
r0000689,47516,cz1,cz3
r0000690,47551,cz1,cz3
r0000691,47586,cz1,cz3
r0000692,47621,cz1,cz4
r0000693,47656,cz1,cz4
r0000694,47691,cz1,cz4
r0000695,47726,cz1,cz4
r0000696,47761,cz1,cz4
r0000697,47796,cz1,cz4
r0000698,47831,cz2,cz1
r0000699,47866,cz2,cz1
r0000700,47900,cz2,cz1
r0000701,47935,cz2,cz1
r0000702,47970,cz2,cz1
r0000703,48005,cz2,cz1
r0000704,48040,cz2,cz2
r0000705,48075,cz2,cz2
r0000706,48110,cz2,cz2
r0000707,48145,cz2,cz2
r0000708,48180,cz2,cz2
r0000709,48215,cz2,cz2
r0000710,48250,cz2,cz3
r0000711,48285,cz2,cz3
r0000712,48320,cz2,cz3
r0000713,48355,cz2,cz3
r0000714,48390,cz2,cz3
r0000715,48425,cz2,cz3
r0000716,48460,cz2,cz4
r0000717,48495,cz2,cz4
r0000718,48530,cz2,cz4
r0000719,48565,cz2,cz4
r0000720,48600,cz2,cz4
r0000721,48634,cz3,cz1
r0000722,48669,cz3,cz1
r0000723,48704,cz3,cz1
r0000724,48739,cz3,cz1
r0000725,48774,cz3,cz1
r0000726,48809,cz3,cz1
r0000727,48844,cz3,cz1
r0000728,48879,cz3,cz1
r0000729,48914,cz3,cz1
r0000730,48949,cz3,cz2
r0000731,48984,cz3,cz2
r0000732,49019,cz3,cz2
r0000733,49054,cz3,cz2
r0000734,49089,cz3,cz2
r0000735,49124,cz3,cz2
r0000736,49159,cz3,cz3
r0000737,49194,cz3,cz3
r0000738,49229,cz3,cz3
r0000739,49264,cz3,cz3
r0000740,49299,cz3,cz3
r0000741,49333,cz3,cz3
r0000742,49368,cz3,cz3
r0000743,49403,cz3,cz3
r0000744,49438,cz3,cz3
r0000745,49473,cz3,cz4
r0000746,49508,cz3,cz4
r0000747,49543,cz3,cz4
r0000748,49578,cz3,cz4
r0000749,49613,cz3,cz4
r0000750,49648,cz3,cz4
r0000751,49683,cz4,cz1
r0000752,49718,cz4,cz1
r0000753,49753,cz4,cz1
r0000754,49788,cz4,cz1
r0000755,49823,cz4,cz1
r0000756,49858,cz4,cz1
r0000757,49893,cz4,cz2
r0000758,49928,cz4,cz2
r0000759,49963,cz4,cz2
r0000760,49998,cz4,cz2
r0000761,50033,cz4,cz2
r0000762,50067,cz4,cz3
r0000763,50102,cz4,cz3
r0000764,50137,cz4,cz3
r0000765,50172,cz4,cz3
r0000766,50207,cz4,cz3
r0000767,50242,cz4,cz3
r0000768,50277,cz4,cz4
r0000769,50312,cz4,cz4
r0000770,50347,cz4,cz4
r0000771,50382,cz4,cz4
r0000772,50416,cz1,cz1
r0000773,50450,cz1,cz1
r0000774,50484,cz1,cz1
r0000775,50518,cz1,cz1
r0000776,50552,cz1,cz1
r0000777,50586,cz1,cz1
r0000778,50620,cz1,cz1
r0000779,50654,cz1,cz1
r0000780,50688,cz1,cz1
r0000781,50722,cz1,cz2
r0000782,50756,cz1,cz2
r0000783,50790,cz1,cz2
r0000784,50824,cz1,cz2
r0000785,50858,cz1,cz2
r0000786,50892,cz1,cz2
r0000787,50926,cz1,cz2
r0000788,50960,cz1,cz3
r0000789,50994,cz1,cz3
r0000790,51028,cz1,cz3
r0000791,51062,cz1,cz3
r0000792,51096,cz1,cz3
r0000793,51130,cz1,cz3
r0000794,51164,cz1,cz3
r0000795,51198,cz1,cz3
r0000796,51232,cz1,cz3
r0000797,51266,cz1,cz4
r0000798,51300,cz1,cz4
r0000799,51333,cz1,cz4
r0000800,51367,cz1,cz4
r0000801,51401,cz1,cz4
r0000802,51435,cz1,cz4
r0000803,51469,cz2,cz1
r0000804,51503,cz2,cz1
r0000805,51537,cz2,cz1
r0000806,51571,cz2,cz1
r0000807,51605,cz2,cz1
r0000808,51639,cz2,cz1
r0000809,51673,cz2,cz1
r0000810,51707,cz2,cz2
r0000811,51741,cz2,cz2
r0000812,51775,cz2,cz2
r0000813,51809,cz2,cz2
r0000814,51843,cz2,cz2
r0000815,51877,cz2,cz2
r0000816,51911,cz2,cz3
r0000817,51945,cz2,cz3
r0000818,51979,cz2,cz3
r0000819,52013,cz2,cz3
r0000820,52047,cz2,cz3
r0000821,52081,cz2,cz3
r0000822,52115,cz2,cz4
r0000823,52149,cz2,cz4
r0000824,52183,cz2,cz4
r0000825,52216,cz2,cz4
r0000826,52250,cz2,cz4
r0000827,52284,cz3,cz1
r0000828,52318,cz3,cz1
r0000829,52352,cz3,cz1
r0000830,52386,cz3,cz1
r0000831,52420,cz3,cz1
r0000832,52454,cz3,cz1
r0000833,52488,cz3,cz1
r0000834,52522,cz3,cz1
r0000835,52556,cz3,cz1
r0000836,52590,cz3,cz2
r0000837,52624,cz3,cz2
r0000838,52658,cz3,cz2
r0000839,52692,cz3,cz2
r0000840,52726,cz3,cz2
r0000841,52760,cz3,cz2
r0000842,52794,cz3,cz3
r0000843,52828,cz3,cz3
r0000844,52862,cz3,cz3
r0000845,52896,cz3,cz3
r0000846,52930,cz3,cz3
r0000847,52964,cz3,cz3
r0000848,52998,cz3,cz3
r0000849,53032,cz3,cz3
r0000850,53066,cz3,cz3
r0000851,53100,cz3,cz4
r0000852,53133,cz3,cz4
r0000853,53167,cz3,cz4
r0000854,53201,cz3,cz4
r0000855,53235,cz3,cz4
r0000856,53269,cz3,cz4
r0000857,53303,cz4,cz1
r0000858,53337,cz4,cz1
r0000859,53371,cz4,cz1
r0000860,53405,cz4,cz1
r0000861,53439,cz4,cz1
r0000862,53473,cz4,cz1
r0000863,53507,cz4,cz2
r0000864,53541,cz4,cz2
r0000865,53575,cz4,cz2
r0000866,53609,cz4,cz2
r0000867,53643,cz4,cz2
r0000868,53677,cz4,cz3
r0000869,53711,cz4,cz3
r0000870,53745,cz4,cz3
r0000871,53779,cz4,cz3
r0000872,53813,cz4,cz3
