request_id,request_time,origin_zone,destination_zone
r0000067,2850,cz3,cz4
r0000068,2892,cz4,cz1
r0000069,2935,cz4,cz1
r0000070,2978,cz4,cz1
r0000071,3021,cz4,cz1
r0000072,3064,cz4,cz1
r0000073,3107,cz4,cz2
r0000074,3150,cz4,cz2
r0000075,3192,cz4,cz2
r0000076,3235,cz4,cz2
r0000077,3278,cz4,cz3
r0000078,3321,cz4,cz3
r0000079,3364,cz4,cz3
r0000080,3407,cz4,cz3
r0000081,3450,cz4,cz3
r0000082,3492,cz4,cz4
r0000083,3535,cz4,cz4
r0000084,3578,cz4,cz4
r0000085,3635,cz1,cz1
r0000086,3705,cz1,cz1
r0000087,3776,cz1,cz1
r0000088,3847,cz1,cz1
r0000089,3917,cz1,cz2
r0000090,3988,cz1,cz2
r0000091,4058,cz1,cz2
r0000092,4129,cz1,cz3
r0000093,4200,cz1,cz3
r0000094,4270,cz1,cz3
r0000095,4341,cz1,cz3
r0000096,4411,cz1,cz3
r0000097,4482,cz1,cz4
r0000098,4552,cz1,cz4
r0000099,4623,cz1,cz4
r0000100,4694,cz2,cz1
r0000101,4764,cz2,cz1
r0000102,4835,cz2,cz1
r0000103,4905,cz2,cz2
r0000104,4976,cz2,cz2
r0000105,5047,cz2,cz2
r0000106,5117,cz2,cz3
r0000107,5188,cz2,cz3
r0000108,5258,cz2,cz3
r0000109,5329,cz2,cz4
r0000110,5400,cz2,cz4
r0000111,5470,cz3,cz1
r0000112,5541,cz3,cz1
r0000113,5611,cz3,cz1
r0000114,5682,cz3,cz1
r0000115,5752,cz3,cz2
r0000116,5823,cz3,cz2
r0000117,5894,cz3,cz2
r0000118,5964,cz3,cz3
r0000119,6035,cz3,cz3
r0000120,6105,cz3,cz3
r0000121,6176,cz3,cz3
r0000122,6247,cz3,cz3
r0000123,6317,cz3,cz4
r0000124,6388,cz3,cz4
r0000125,6458,cz3,cz4
r0000126,6529,cz4,cz1
r0000127,6600,cz4,cz1
r0000128,6670,cz4,cz1
r0000129,6741,cz4,cz2
r0000130,6811,cz4,cz2
r0000131,6882,cz4,cz3
r0000132,6952,cz4,cz3
r0000133,7023,cz4,cz3
r0000134,7094,cz4,cz4
r0000135,7164,cz4,cz4
r0000136,7254,cz1,cz1
r0000137,7363,cz1,cz1
r0000138,7472,cz1,cz1
r0000139,7581,cz1,cz2
r0000140,7690,cz1,cz2
r0000141,7800,cz1,cz3
r0000142,7909,cz1,cz3
r0000143,8018,cz1,cz3
r0000144,8127,cz1,cz4
r0000145,8236,cz1,cz4
r0000146,8345,cz2,cz1
r0000147,8454,cz2,cz1
r0000148,8563,cz2,cz2
r0000149,8672,cz2,cz2
r0000150,8781,cz2,cz3
r0000151,8890,cz2,cz3
r0000152,9000,cz2,cz4
r0000153,9109,cz3,cz1
r0000154,9218,cz3,cz1
r0000155,9327,cz3,cz1
r0000156,9436,cz3,cz2
r0000157,9545,cz3,cz2
r0000158,9654,cz3,cz3
r0000159,9763,cz3,cz3
r0000160,9872,cz3,cz3
r0000161,9981,cz3,cz4
r0000162,10090,cz3,cz4
r0000163,10200,cz4,cz1
r0000164,10309,cz4,cz1
r0000165,10418,cz4,cz2
r0000166,10527,cz4,cz3
r0000167,10636,cz4,cz3
r0000168,10745,cz4,cz4
r0000169,10890,cz1,cz1
r0000170,11070,cz1,cz1
r0000171,11250,cz1,cz2
r0000172,11430,cz1,cz3
r0000173,11610,cz1,cz3
r0000174,11790,cz1,cz4
r0000175,11970,cz2,cz1
r0000176,12150,cz2,cz2
r0000177,12330,cz2,cz3
r0000178,12510,cz2,cz4
r0000179,12690,cz3,cz1
r0000180,12870,cz3,cz1
r0000181,13050,cz3,cz2
r0000182,13230,cz3,cz3
r0000183,13410,cz3,cz3
r0000184,13590,cz3,cz4
r0000185,13770,cz4,cz1
r0000186,13950,cz4,cz2
r0000187,14130,cz4,cz3
r0000188,14310,cz4,cz4
r0000189,14485,cz1,cz1
r0000190,14657,cz1,cz1
r0000191,14828,cz1,cz2
r0000192,15000,cz1,cz3
r0000193,15171,cz1,cz3
r0000194,15342,cz1,cz4
r0000195,15514,cz2,cz1
r0000196,15685,cz2,cz1
r0000197,15857,cz2,cz2
r0000198,16028,cz2,cz3
r0000199,16200,cz2,cz4
r0000200,16371,cz3,cz1
r0000201,16542,cz3,cz1
r0000202,16714,cz3,cz2
r0000203,16885,cz3,cz3
r0000204,17057,cz3,cz3
r0000205,17228,cz3,cz4
r0000206,17400,cz4,cz1
r0000207,17571,cz4,cz2
r0000208,17742,cz4,cz3
r0000209,17914,cz4,cz4
r0000210,18037,cz1,cz1
r0000211,18112,cz1,cz1
r0000212,18187,cz1,cz1
r0000213,18262,cz1,cz1
r0000214,18337,cz1,cz2
r0000215,18412,cz1,cz2
r0000216,18487,cz1,cz2
r0000217,18562,cz1,cz3
r0000218,18637,cz1,cz3
r0000219,18712,cz1,cz3
r0000220,18787,cz1,cz3
r0000221,18862,cz1,cz4
r0000222,18937,cz1,cz4
r0000223,19012,cz2,cz1
r0000224,19087,cz2,cz1
r0000225,19162,cz2,cz1
r0000226,19237,cz2,cz2
r0000227,19312,cz2,cz2
r0000228,19387,cz2,cz2
r0000229,19462,cz2,cz3
r0000230,19537,cz2,cz3
r0000231,19612,cz2,cz3
r0000232,19687,cz2,cz4
r0000233,19762,cz2,cz4
r0000234,19837,cz3,cz1
r0000235,19912,cz3,cz1
r0000236,19987,cz3,cz1
r0000237,20062,cz3,cz1
r0000238,20137,cz3,cz2
r0000239,20212,cz3,cz2
r0000240,20287,cz3,cz2
r0000241,20362,cz3,cz3
r0000242,20437,cz3,cz3
r0000243,20512,cz3,cz3
r0000244,20587,cz3,cz3
r0000245,20662,cz3,cz4
r0000246,20737,cz3,cz4
r0000247,20812,cz3,cz4
r0000248,20887,cz4,cz1
r0000249,20962,cz4,cz1
r0000250,21037,cz4,cz1
r0000251,21112,cz4,cz2
r0000252,21187,cz4,cz2
r0000253,21262,cz4,cz3
r0000254,21337,cz4,cz3
r0000255,21412,cz4,cz3
r0000256,21487,cz4,cz4
r0000257,21562,cz4,cz4
r0000258,21610,cz1,cz1
r0000259,21631,cz1,cz1
r0000260,21652,cz1,cz1
r0000261,21673,cz1,cz1
r0000262,21694,cz1,cz1
r0000263,21715,cz1,cz1
r0000264,21736,cz1,cz1
r0000265,21757,cz1,cz1
r0000266,21778,cz1,cz1
r0000267,21800,cz1,cz1
r0000268,21821,cz1,cz1
r0000269,21842,cz1,cz1
r0000270,21863,cz1,cz1
r0000271,21884,cz1,cz1
r0000272,21905,cz1,cz2
r0000273,21926,cz1,cz2
r0000274,21947,cz1,cz2
r0000275,21968,cz1,cz2
r0000276,21989,cz1,cz2
r0000277,22010,cz1,cz2
r0000278,22031,cz1,cz2
r0000279,22052,cz1,cz2
r0000280,22073,cz1,cz2
r0000281,22094,cz1,cz2
r0000282,22115,cz1,cz2
r0000283,22136,cz1,cz3
r0000284,22157,cz1,cz3
r0000285,22178,cz1,cz3
r0000286,22200,cz1,cz3
r0000287,22221,cz1,cz3
r0000288,22242,cz1,cz3
r0000289,22263,cz1,cz3
r0000290,22284,cz1,cz3
r0000291,22305,cz1,cz3
r0000292,22326,cz1,cz3
r0000293,22347,cz1,cz3
r0000294,22368,cz1,cz3
r0000295,22389,cz1,cz3
r0000296,22410,cz1,cz3
r0000297,22431,cz1,cz4
r0000298,22452,cz1,cz4
r0000299,22473,cz1,cz4
r0000300,22494,cz1,cz4
r0000301,22515,cz1,cz4
r0000302,22536,cz1,cz4
r0000303,22557,cz1,cz4
r0000304,22578,cz1,cz4
r0000305,22600,cz1,cz4
r0000306,22621,cz1,cz4
r0000307,22642,cz2,cz1
r0000308,22663,cz2,cz1
r0000309,22684,cz2,cz1
r0000310,22705,cz2,cz1
r0000311,22726,cz2,cz1
r0000312,22747,cz2,cz1
r0000313,22768,cz2,cz1
r0000314,22789,cz2,cz1
r0000315,22810,cz2,cz1
r0000316,22831,cz2,cz1
r0000317,22852,cz2,cz1
r0000318,22873,cz2,cz2
r0000319,22894,cz2,cz2
r0000320,22915,cz2,cz2
r0000321,22936,cz2,cz2
r0000322,22957,cz2,cz2
r0000323,22978,cz2,cz2
r0000324,23000,cz2,cz2
r0000325,23021,cz2,cz2
r0000326,23042,cz2,cz2
r0000327,23063,cz2,cz2
r0000328,23084,cz2,cz3
r0000329,23105,cz2,cz3
r0000330,23126,cz2,cz3
r0000331,23147,cz2,cz3
r0000332,23168,cz2,cz3
r0000333,23189,cz2,cz3
r0000334,23210,cz2,cz3
r0000335,23231,cz2,cz3
r0000336,23252,cz2,cz3
r0000337,23273,cz2,cz3
r0000338,23294,cz2,cz4
r0000339,23315,cz2,cz4
r0000340,23336,cz2,cz4
r0000341,23357,cz2,cz4
r0000342,23378,cz2,cz4
r0000343,23400,cz2,cz4
r0000344,23421,cz2,cz4
r0000345,23442,cz2,cz4
r0000346,23463,cz3,cz1
r0000347,23484,cz3,cz1
r0000348,23505,cz3,cz1
r0000349,23526,cz3,cz1
r0000350,23547,cz3,cz1
r0000351,23568,cz3,cz1
r0000352,23589,cz3,cz1
r0000353,23610,cz3,cz1
r0000354,23631,cz3,cz1
r0000355,23652,cz3,cz1
r0000356,23673,cz3,cz1
r0000357,23694,cz3,cz1
r0000358,23715,cz3,cz1
r0000359,23736,cz3,cz1
r0000360,23757,cz3,cz2
r0000361,23778,cz3,cz2
r0000362,23800,cz3,cz2
r0000363,23821,cz3,cz2
r0000364,23842,cz3,cz2
r0000365,23863,cz3,cz2
r0000366,23884,cz3,cz2
r0000367,23905,cz3,cz2
r0000368,23926,cz3,cz2
r0000369,23947,cz3,cz2
r0000370,23968,cz3,cz3
r0000371,23989,cz3,cz3
r0000372,24010,cz3,cz3
r0000373,24031,cz3,cz3
r0000374,24052,cz3,cz3
r0000375,24073,cz3,cz3
r0000376,24094,cz3,cz3
r0000377,24115,cz3,cz3
r0000378,24136,cz3,cz3
r0000379,24157,cz3,cz3
r0000380,24178,cz3,cz3
r0000381,24200,cz3,cz3
r0000382,24221,cz3,cz3
r0000383,24242,cz3,cz3
r0000384,24263,cz3,cz3
r0000385,24284,cz3,cz4
r0000386,24305,cz3,cz4
r0000387,24326,cz3,cz4
r0000388,24347,cz3,cz4
r0000389,24368,cz3,cz4
r0000390,24389,cz3,cz4
r0000391,24410,cz3,cz4
r0000392,24431,cz3,cz4
r0000393,24452,cz3,cz4
r0000394,24473,cz3,cz4
r0000395,24494,cz4,cz1
r0000396,24515,cz4,cz1
r0000397,24536,cz4,cz1
r0000398,24557,cz4,cz1
r0000399,24578,cz4,cz1
r0000400,24600,cz4,cz1
r0000401,24621,cz4,cz1
r0000402,24642,cz4,cz1
r0000403,24663,cz4,cz1
r0000404,24684,cz4,cz1
r0000405,24705,cz4,cz2
r0000406,24726,cz4,cz2
r0000407,24747,cz4,cz2
r0000408,24768,cz4,cz2
r0000409,24789,cz4,cz2
r0000410,24810,cz4,cz2
r0000411,24831,cz4,cz2
r0000412,24852,cz4,cz3
r0000413,24873,cz4,cz3
r0000414,24894,cz4,cz3
r0000415,24915,cz4,cz3
r0000416,24936,cz4,cz3
r0000417,24957,cz4,cz3
r0000418,24978,cz4,cz3
r0000419,25000,cz4,cz3
r0000420,25021,cz4,cz3
r0000421,25042,cz4,cz3
r0000422,25063,cz4,cz4
r0000423,25084,cz4,cz4
r0000424,25105,cz4,cz4
r0000425,25126,cz4,cz4
r0000426,25147,cz4,cz4
r0000427,25168,cz4,cz4
r0000428,25189,cz4,cz4
r0000429,25203,cz1,cz1
r0000430,25211,cz1,cz1
r0000431,25218,cz1,cz1
r0000432,25225,cz1,cz1
r0000433,25233,cz1,cz1
r0000434,25240,cz1,cz1
r0000435,25248,cz1,cz1
r0000436,25255,cz1,cz1
r0000437,25263,cz1,cz1
r0000438,25270,cz1,cz1
r0000439,25277,cz1,cz1
r0000440,25285,cz1,cz1
r0000441,25292,cz1,cz1
r0000442,25300,cz1,cz1
r0000443,25307,cz1,cz1
r0000444,25315,cz1,cz1
r0000445,25322,cz1,cz1
r0000446,25329,cz1,cz1
r0000447,25337,cz1,cz1
r0000448,25344,cz1,cz1
r0000449,25352,cz1,cz1
r0000450,25359,cz1,cz1
r0000451,25367,cz1,cz1
r0000452,25374,cz1,cz1
r0000453,25381,cz1,cz1
r0000454,25389,cz1,cz1
r0000455,25396,cz1,cz1
r0000456,25404,cz1,cz1
r0000457,25411,cz1,cz1
r0000458,25418,cz1,cz1
r0000459,25426,cz1,cz1
r0000460,25433,cz1,cz1
r0000461,25441,cz1,cz1
r0000462,25448,cz1,cz1
r0000463,25456,cz1,cz1
r0000464,25463,cz1,cz1
r0000465,25470,cz1,cz1
r0000466,25478,cz1,cz1
r0000467,25485,cz1,cz1
r0000468,25493,cz1,cz2
r0000469,25500,cz1,cz2
r0000470,25508,cz1,cz2
r0000471,25515,cz1,cz2
r0000472,25522,cz1,cz2
r0000473,25530,cz1,cz2
r0000474,25537,cz1,cz2
r0000475,25545,cz1,cz2
r0000476,25552,cz1,cz2
r0000477,25560,cz1,cz2
r0000478,25567,cz1,cz2
r0000479,25574,cz1,cz2
r0000480,25582,cz1,cz2
r0000481,25589,cz1,cz2
r0000482,25597,cz1,cz2
r0000483,25604,cz1,cz2
r0000484,25611,cz1,cz2
r0000485,25619,cz1,cz2
r0000486,25626,cz1,cz2
r0000487,25634,cz1,cz2
r0000488,25641,cz1,cz2
r0000489,25649,cz1,cz2
r0000490,25656,cz1,cz2
r0000491,25663,cz1,cz2
r0000492,25671,cz1,cz2
r0000493,25678,cz1,cz2
r0000494,25686,cz1,cz2
r0000495,25693,cz1,cz2
r0000496,25701,cz1,cz2
r0000497,25708,cz1,cz2
r0000498,25715,cz1,cz3
r0000499,25723,cz1,cz3
r0000500,25730,cz1,cz3
r0000501,25738,cz1,cz3
r0000502,25745,cz1,cz3
r0000503,25752,cz1,cz3
r0000504,25760,cz1,cz3
r0000505,25767,cz1,cz3
r0000506,25775,cz1,cz3
r0000507,25782,cz1,cz3
r0000508,25790,cz1,cz3
r0000509,25797,cz1,cz3
r0000510,25804,cz1,cz3
r0000511,25812,cz1,cz3
r0000512,25819,cz1,cz3
r0000513,25827,cz1,cz3
r0000514,25834,cz1,cz3
r0000515,25842,cz1,cz3
r0000516,25849,cz1,cz3
r0000517,25856,cz1,cz3
r0000518,25864,cz1,cz3
r0000519,25871,cz1,cz3
r0000520,25879,cz1,cz3
r0000521,25886,cz1,cz3
r0000522,25894,cz1,cz3
r0000523,25901,cz1,cz3
r0000524,25908,cz1,cz3
r0000525,25916,cz1,cz3
r0000526,25923,cz1,cz3
r0000527,25931,cz1,cz3
r0000528,25938,cz1,cz3
r0000529,25945,cz1,cz3
r0000530,25953,cz1,cz3
r0000531,25960,cz1,cz3
r0000532,25968,cz1,cz3
r0000533,25975,cz1,cz3
r0000534,25983,cz1,cz3
r0000535,25990,cz1,cz3
r0000536,25997,cz1,cz3
r0000537,26005,cz1,cz3
r0000538,26012,cz1,cz4
r0000539,26020,cz1,cz4
r0000540,26027,cz1,cz4
r0000541,26035,cz1,cz4
r0000542,26042,cz1,cz4
r0000543,26049,cz1,cz4
r0000544,26057,cz1,cz4
r0000545,26064,cz1,cz4
r0000546,26072,cz1,cz4
r0000547,26079,cz1,cz4
r0000548,26087,cz1,cz4
r0000549,26094,cz1,cz4
r0000550,26101,cz1,cz4
r0000551,26109,cz1,cz4
r0000552,26116,cz1,cz4
r0000553,26124,cz1,cz4
r0000554,26131,cz1,cz4
r0000555,26138,cz1,cz4
r0000556,26146,cz1,cz4
r0000557,26153,cz1,cz4
r0000558,26161,cz1,cz4
r0000559,26168,cz1,cz4
r0000560,26176,cz1,cz4
r0000561,26183,cz1,cz4
r0000562,26190,cz1,cz4
r0000563,26198,cz1,cz4
r0000564,26205,cz1,cz4
r0000565,26213,cz1,cz4
r0000566,26220,cz2,cz1
r0000567,26228,cz2,cz1
r0000568,26235,cz2,cz1
r0000569,26242,cz2,cz1
r0000570,26250,cz2,cz1
r0000571,26257,cz2,cz1
r0000572,26265,cz2,cz1
r0000573,26272,cz2,cz1
r0000574,26280,cz2,cz1
r0000575,26287,cz2,cz1
r0000576,26294,cz2,cz1
r0000577,26302,cz2,cz1
r0000578,26309,cz2,cz1
r0000579,26317,cz2,cz1
r0000580,26324,cz2,cz1
r0000581,26331,cz2,cz1
r0000582,26339,cz2,cz1
r0000583,26346,cz2,cz1
r0000584,26354,cz2,cz1
r0000585,26361,cz2,cz1
r0000586,26369,cz2,cz1
r0000587,26376,cz2,cz1
r0000588,26383,cz2,cz1
r0000589,26391,cz2,cz1
r0000590,26398,cz2,cz1
r0000591,26406,cz2,cz1
r0000592,26413,cz2,cz1
r0000593,26421,cz2,cz1
r0000594,26428,cz2,cz1
r0000595,26435,cz2,cz1
r0000596,26443,cz2,cz2
r0000597,26450,cz2,cz2
r0000598,26458,cz2,cz2
r0000599,26465,cz2,cz2
r0000600,26472,cz2,cz2
r0000601,26480,cz2,cz2
r0000602,26487,cz2,cz2
r0000603,26495,cz2,cz2
r0000604,26502,cz2,cz2
r0000605,26510,cz2,cz2
r0000606,26517,cz2,cz2
r0000607,26524,cz2,cz2
r0000608,26532,cz2,cz2
r0000609,26539,cz2,cz2
r0000610,26547,cz2,cz2
r0000611,26554,cz2,cz2
r0000612,26562,cz2,cz2
r0000613,26569,cz2,cz2
r0000614,26576,cz2,cz2
r0000615,26584,cz2,cz2
r0000616,26591,cz2,cz2
r0000617,26599,cz2,cz2
r0000618,26606,cz2,cz2
r0000619,26614,cz2,cz2
r0000620,26621,cz2,cz2
r0000621,26628,cz2,cz2
r0000622,26636,cz2,cz2
r0000623,26643,cz2,cz2
r0000624,26651,cz2,cz2
r0000625,26658,cz2,cz3
r0000626,26665,cz2,cz3
r0000627,26673,cz2,cz3
r0000628,26680,cz2,cz3
r0000629,26688,cz2,cz3
r0000630,26695,cz2,cz3
r0000631,26703,cz2,cz3
r0000632,26710,cz2,cz3
r0000633,26717,cz2,cz3
r0000634,26725,cz2,cz3
r0000635,26732,cz2,cz3
r0000636,26740,cz2,cz3
r0000637,26747,cz2,cz3
r0000638,26755,cz2,cz3
r0000639,26762,cz2,cz3
r0000640,26769,cz2,cz3
r0000641,26777,cz2,cz3
r0000642,26784,cz2,cz3
r0000643,26792,cz2,cz3
r0000644,26799,cz2,cz3
r0000645,26807,cz2,cz3
r0000646,26814,cz2,cz3
r0000647,26821,cz2,cz3
r0000648,26829,cz2,cz3
r0000649,26836,cz2,cz3
r0000650,26844,cz2,cz3
r0000651,26851,cz2,cz3
r0000652,26858,cz2,cz3
r0000653,26866,cz2,cz3
r0000654,26873,cz2,cz4
r0000655,26881,cz2,cz4
r0000656,26888,cz2,cz4
r0000657,26896,cz2,cz4
r0000658,26903,cz2,cz4
r0000659,26910,cz2,cz4
r0000660,26918,cz2,cz4
r0000661,26925,cz2,cz4
r0000662,26933,cz2,cz4
r0000663,26940,cz2,cz4
r0000664,26948,cz2,cz4
r0000665,26955,cz2,cz4
r0000666,26962,cz2,cz4
r0000667,26970,cz2,cz4
r0000668,26977,cz2,cz4
r0000669,26985,cz2,cz4
r0000670,26992,cz2,cz4
r0000671,27000,cz2,cz4
r0000672,27007,cz2,cz4
r0000673,27014,cz2,cz4
r0000674,27022,cz2,cz4
r0000675,27029,cz3,cz1
r0000676,27037,cz3,cz1
r0000677,27044,cz3,cz1
r0000678,27051,cz3,cz1
r0000679,27059,cz3,cz1
r0000680,27066,cz3,cz1
r0000681,27074,cz3,cz1
r0000682,27081,cz3,cz1
r0000683,27089,cz3,cz1
r0000684,27096,cz3,cz1
r0000685,27103,cz3,cz1
r0000686,27111,cz3,cz1
r0000687,27118,cz3,cz1
r0000688,27126,cz3,cz1
r0000689,27133,cz3,cz1
r0000690,27141,cz3,cz1
r0000691,27148,cz3,cz1
r0000692,27155,cz3,cz1
r0000693,27163,cz3,cz1
r0000694,27170,cz3,cz1
r0000695,27178,cz3,cz1
r0000696,27185,cz3,cz1
r0000697,27192,cz3,cz1
r0000698,27200,cz3,cz1
r0000699,27207,cz3,cz1
r0000700,27215,cz3,cz1
r0000701,27222,cz3,cz1
r0000702,27230,cz3,cz1
r0000703,27237,cz3,cz1
r0000704,27244,cz3,cz1
r0000705,27252,cz3,cz1
r0000706,27259,cz3,cz1
r0000707,27267,cz3,cz1
r0000708,27274,cz3,cz1
r0000709,27282,cz3,cz1
r0000710,27289,cz3,cz1
r0000711,27296,cz3,cz1
r0000712,27304,cz3,cz1
r0000713,27311,cz3,cz1
r0000714,27319,cz3,cz1
r0000715,27326,cz3,cz2
r0000716,27334,cz3,cz2
r0000717,27341,cz3,cz2
r0000718,27348,cz3,cz2
r0000719,27356,cz3,cz2
r0000720,27363,cz3,cz2
r0000721,27371,cz3,cz2
r0000722,27378,cz3,cz2
r0000723,27385,cz3,cz2
r0000724,27393,cz3,cz2
r0000725,27400,cz3,cz2
r0000726,27408,cz3,cz2
r0000727,27415,cz3,cz2
r0000728,27423,cz3,cz2
r0000729,27430,cz3,cz2
r0000730,27437,cz3,cz2
r0000731,27445,cz3,cz2
r0000732,27452,cz3,cz2
r0000733,27460,cz3,cz2
r0000734,27467,cz3,cz2
r0000735,27475,cz3,cz2
r0000736,27482,cz3,cz2
r0000737,27489,cz3,cz2
r0000738,27497,cz3,cz2
r0000739,27504,cz3,cz2
r0000740,27512,cz3,cz2
r0000741,27519,cz3,cz2
r0000742,27527,cz3,cz2
r0000743,27534,cz3,cz3
r0000744,27541,cz3,cz3
r0000745,27549,cz3,cz3
r0000746,27556,cz3,cz3
r0000747,27564,cz3,cz3
r0000748,27571,cz3,cz3
r0000749,27578,cz3,cz3
r0000750,27586,cz3,cz3
r0000751,27593,cz3,cz3
r0000752,27601,cz3,cz3
r0000753,27608,cz3,cz3
r0000754,27616,cz3,cz3
r0000755,27623,cz3,cz3
r0000756,27630,cz3,cz3
r0000757,27638,cz3,cz3
r0000758,27645,cz3,cz3
r0000759,27653,cz3,cz3
r0000760,27660,cz3,cz3
r0000761,27668,cz3,cz3
r0000762,27675,cz3,cz3
r0000763,27682,cz3,cz3
r0000764,27690,cz3,cz3
r0000765,27697,cz3,cz3
r0000766,27705,cz3,cz3
r0000767,27712,cz3,cz3
r0000768,27720,cz3,cz3
r0000769,27727,cz3,cz3
r0000770,27734,cz3,cz3
r0000771,27742,cz3,cz3
r0000772,27749,cz3,cz3
r0000773,27757,cz3,cz3
r0000774,27764,cz3,cz3
r0000775,27771,cz3,cz3
r0000776,27779,cz3,cz3
r0000777,27786,cz3,cz3
r0000778,27794,cz3,cz3
r0000779,27801,cz3,cz3
r0000780,27809,cz3,cz3
r0000781,27816,cz3,cz3
r0000782,27823,cz3,cz3
r0000783,27831,cz3,cz3
r0000784,27838,cz3,cz3
r0000785,27846,cz3,cz3
r0000786,27853,cz3,cz4
r0000787,27861,cz3,cz4
r0000788,27868,cz3,cz4
r0000789,27875,cz3,cz4
r0000790,27883,cz3,cz4
r0000791,27890,cz3,cz4
r0000792,27898,cz3,cz4
r0000793,27905,cz3,cz4
r0000794,27912,cz3,cz4
r0000795,27920,cz3,cz4
r0000796,27927,cz3,cz4
r0000797,27935,cz3,cz4
r0000798,27942,cz3,cz4
r0000799,27950,cz3,cz4
r0000800,27957,cz3,cz4
r0000801,27964,cz3,cz4
r0000802,27972,cz3,cz4
r0000803,27979,cz3,cz4
r0000804,27987,cz3,cz4
r0000805,27994,cz3,cz4
r0000806,28002,cz3,cz4
r0000807,28009,cz3,cz4
r0000808,28016,cz3,cz4
r0000809,28024,cz3,cz4
r0000810,28031,cz3,cz4
r0000811,28039,cz3,cz4
r0000812,28046,cz3,cz4
r0000813,28054,cz3,cz4
r0000814,28061,cz3,cz4
r0000815,28068,cz4,cz1
r0000816,28076,cz4,cz1
r0000817,28083,cz4,cz1
r0000818,28091,cz4,cz1
r0000819,28098,cz4,cz1
r0000820,28105,cz4,cz1
r0000821,28113,cz4,cz1
r0000822,28120,cz4,cz1
r0000823,28128,cz4,cz1
r0000824,28135,cz4,cz1
r0000825,28143,cz4,cz1
r0000826,28150,cz4,cz1
r0000827,28157,cz4,cz1
r0000828,28165,cz4,cz1
r0000829,28172,cz4,cz1
r0000830,28180,cz4,cz1
r0000831,28187,cz4,cz1
r0000832,28195,cz4,cz1
r0000833,28202,cz4,cz1
r0000834,28209,cz4,cz1
r0000835,28217,cz4,cz1
r0000836,28224,cz4,cz1
r0000837,28232,cz4,cz1
r0000838,28239,cz4,cz1
r0000839,28247,cz4,cz1
r0000840,28254,cz4,cz1
r0000841,28261,cz4,cz1
r0000842,28269,cz4,cz1
r0000843,28276,cz4,cz2
r0000844,28284,cz4,cz2
r0000845,28291,cz4,cz2
r0000846,28298,cz4,cz2
r0000847,28306,cz4,cz2
r0000848,28313,cz4,cz2
r0000849,28321,cz4,cz2
r0000850,28328,cz4,cz2
r0000851,28336,cz4,cz2
r0000852,28343,cz4,cz2
r0000853,28350,cz4,cz2
r0000854,28358,cz4,cz2
r0000855,28365,cz4,cz2
r0000856,28373,cz4,cz2
r0000857,28380,cz4,cz2
r0000858,28388,cz4,cz2
r0000859,28395,cz4,cz2
r0000860,28402,cz4,cz2
r0000861,28410,cz4,cz2
r0000862,28417,cz4,cz2
r0000863,28425,cz4,cz2
r0000864,28432,cz4,cz3
r0000865,28440,cz4,cz3
r0000866,28447,cz4,cz3
r0000867,28454,cz4,cz3
r0000868,28462,cz4,cz3
r0000869,28469,cz4,cz3
r0000870,28477,cz4,cz3
r0000871,28484,cz4,cz3
r0000872,28491,cz4,cz3
r0000873,28499,cz4,cz3
