request_id,request_time,origin_zone,destination_zone
r0000108,23823,cz3,cz2
r0000109,23894,cz3,cz2
r0000110,23964,cz3,cz3
r0000111,24035,cz3,cz3
r0000112,24105,cz3,cz3
r0000113,24176,cz3,cz3
r0000114,24247,cz3,cz3
r0000115,24317,cz3,cz4
r0000116,24388,cz3,cz4
r0000117,24458,cz3,cz4
r0000118,24529,cz4,cz1
r0000119,24600,cz4,cz1
r0000120,24670,cz4,cz1
r0000121,24741,cz4,cz2
r0000122,24811,cz4,cz2
r0000123,24882,cz4,cz3
r0000124,24952,cz4,cz3
r0000125,25023,cz4,cz3
r0000126,25094,cz4,cz4
r0000127,25164,cz4,cz4
r0000128,25212,cz1,cz1
r0000129,25236,cz1,cz1
r0000130,25261,cz1,cz1
r0000131,25286,cz1,cz1
r0000132,25310,cz1,cz1
r0000133,25335,cz1,cz1
r0000134,25360,cz1,cz1
r0000135,25384,cz1,cz1
r0000136,25409,cz1,cz1
r0000137,25434,cz1,cz1
r0000138,25458,cz1,cz1
r0000139,25483,cz1,cz1
r0000140,25508,cz1,cz2
r0000141,25532,cz1,cz2
r0000142,25557,cz1,cz2
r0000143,25582,cz1,cz2
r0000144,25606,cz1,cz2
r0000145,25631,cz1,cz2
r0000146,25656,cz1,cz2
r0000147,25680,cz1,cz2
r0000148,25705,cz1,cz2
r0000149,25730,cz1,cz3
r0000150,25754,cz1,cz3
r0000151,25779,cz1,cz3
r0000152,25804,cz1,cz3
r0000153,25828,cz1,cz3
r0000154,25853,cz1,cz3
r0000155,25878,cz1,cz3
r0000156,25902,cz1,cz3
r0000157,25927,cz1,cz3
r0000158,25952,cz1,cz3
r0000159,25976,cz1,cz3
r0000160,26001,cz1,cz3
r0000161,26026,cz1,cz4
r0000162,26050,cz1,cz4
r0000163,26075,cz1,cz4
r0000164,26100,cz1,cz4
r0000165,26124,cz1,cz4
r0000166,26149,cz1,cz4
r0000167,26173,cz1,cz4
r0000168,26198,cz1,cz4
r0000169,26223,cz2,cz1
r0000170,26247,cz2,cz1
r0000171,26272,cz2,cz1
r0000172,26297,cz2,cz1
r0000173,26321,cz2,cz1
r0000174,26346,cz2,cz1
r0000175,26371,cz2,cz1
r0000176,26395,cz2,cz1
r0000177,26420,cz2,cz1
r0000178,26445,cz2,cz2
r0000179,26469,cz2,cz2
r0000180,26494,cz2,cz2
r0000181,26519,cz2,cz2
r0000182,26543,cz2,cz2
r0000183,26568,cz2,cz2
r0000184,26593,cz2,cz2
r0000185,26617,cz2,cz2
r0000186,26642,cz2,cz2
r0000187,26667,cz2,cz3
r0000188,26691,cz2,cz3
r0000189,26716,cz2,cz3
r0000190,26741,cz2,cz3
r0000191,26765,cz2,cz3
r0000192,26790,cz2,cz3
r0000193,26815,cz2,cz3
r0000194,26839,cz2,cz3
r0000195,26864,cz2,cz3
r0000196,26889,cz2,cz4
r0000197,26913,cz2,cz4
r0000198,26938,cz2,cz4
r0000199,26963,cz2,cz4
r0000200,26987,cz2,cz4
r0000201,27012,cz2,cz4
r0000202,27036,cz3,cz1
r0000203,27061,cz3,cz1
r0000204,27086,cz3,cz1
r0000205,27110,cz3,cz1
r0000206,27135,cz3,cz1
r0000207,27160,cz3,cz1
r0000208,27184,cz3,cz1
r0000209,27209,cz3,cz1
r0000210,27234,cz3,cz1
r0000211,27258,cz3,cz1
r0000212,27283,cz3,cz1
r0000213,27308,cz3,cz1
r0000214,27332,cz3,cz2
r0000215,27357,cz3,cz2
r0000216,27382,cz3,cz2
r0000217,27406,cz3,cz2
r0000218,27431,cz3,cz2
r0000219,27456,cz3,cz2
r0000220,27480,cz3,cz2
r0000221,27505,cz3,cz2
r0000222,27530,cz3,cz2
r0000223,27554,cz3,cz3
r0000224,27579,cz3,cz3
r0000225,27604,cz3,cz3
r0000226,27628,cz3,cz3
r0000227,27653,cz3,cz3
r0000228,27678,cz3,cz3
r0000229,27702,cz3,cz3
r0000230,27727,cz3,cz3
r0000231,27752,cz3,cz3
r0000232,27776,cz3,cz3
r0000233,27801,cz3,cz3
r0000234,27826,cz3,cz3
r0000235,27850,cz3,cz3
r0000236,27875,cz3,cz4
r0000237,27900,cz3,cz4
r0000238,27924,cz3,cz4
r0000239,27949,cz3,cz4
r0000240,27973,cz3,cz4
r0000241,27998,cz3,cz4
r0000242,28023,cz3,cz4
r0000243,28047,cz3,cz4
r0000244,28072,cz3,cz4
r0000245,28097,cz4,cz1
r0000246,28121,cz4,cz1
r0000247,28146,cz4,cz1
r0000248,28171,cz4,cz1
r0000249,28195,cz4,cz1
r0000250,28220,cz4,cz1
r0000251,28245,cz4,cz1
r0000252,28269,cz4,cz1
r0000253,28294,cz4,cz2
r0000254,28319,cz4,cz2
r0000255,28343,cz4,cz2
r0000256,28368,cz4,cz2
r0000257,28393,cz4,cz2
r0000258,28417,cz4,cz2
r0000259,28442,cz4,cz3
r0000260,28467,cz4,cz3
r0000261,28491,cz4,cz3
r0000262,28516,cz4,cz3
r0000263,28541,cz4,cz3
r0000264,28565,cz4,cz3
r0000265,28590,cz4,cz3
r0000266,28615,cz4,cz3
r0000267,28639,cz4,cz3
r0000268,28664,cz4,cz4
r0000269,28689,cz4,cz4
r0000270,28713,cz4,cz4
r0000271,28738,cz4,cz4
r0000272,28763,cz4,cz4
r0000273,28787,cz4,cz4
r0000274,28807,cz1,cz1
r0000275,28822,cz1,cz1
r0000276,28838,cz1,cz1
r0000277,28853,cz1,cz1
r0000278,28868,cz1,cz1
r0000279,28884,cz1,cz1
r0000280,28899,cz1,cz1
r0000281,28914,cz1,cz1
r0000282,28930,cz1,cz1
r0000283,28945,cz1,cz1
r0000284,28960,cz1,cz1
r0000285,28976,cz1,cz1
r0000286,28991,cz1,cz1
r0000287,29006,cz1,cz1
r0000288,29022,cz1,cz1
r0000289,29037,cz1,cz1
r0000290,29052,cz1,cz1
r0000291,29068,cz1,cz1
r0000292,29083,cz1,cz1
r0000293,29098,cz1,cz2
r0000294,29114,cz1,cz2
r0000295,29129,cz1,cz2
r0000296,29144,cz1,cz2
r0000297,29160,cz1,cz2
r0000298,29175,cz1,cz2
r0000299,29190,cz1,cz2
r0000300,29205,cz1,cz2
r0000301,29221,cz1,cz2
r0000302,29236,cz1,cz2
r0000303,29251,cz1,cz2
r0000304,29267,cz1,cz2
r0000305,29282,cz1,cz2
r0000306,29297,cz1,cz2
r0000307,29313,cz1,cz3
r0000308,29328,cz1,cz3
r0000309,29343,cz1,cz3
r0000310,29359,cz1,cz3
r0000311,29374,cz1,cz3
r0000312,29389,cz1,cz3
r0000313,29405,cz1,cz3
r0000314,29420,cz1,cz3
r0000315,29435,cz1,cz3
r0000316,29451,cz1,cz3
r0000317,29466,cz1,cz3
r0000318,29481,cz1,cz3
r0000319,29497,cz1,cz3
r0000320,29512,cz1,cz3
r0000321,29527,cz1,cz3
r0000322,29542,cz1,cz3
r0000323,29558,cz1,cz3
r0000324,29573,cz1,cz3
r0000325,29588,cz1,cz3
r0000326,29604,cz1,cz3
r0000327,29619,cz1,cz4
r0000328,29634,cz1,cz4
r0000329,29650,cz1,cz4
r0000330,29665,cz1,cz4
r0000331,29680,cz1,cz4
r0000332,29696,cz1,cz4
r0000333,29711,cz1,cz4
r0000334,29726,cz1,cz4
r0000335,29742,cz1,cz4
r0000336,29757,cz1,cz4
r0000337,29772,cz1,cz4
r0000338,29788,cz1,cz4
r0000339,29803,cz1,cz4
r0000340,29818,cz2,cz1
r0000341,29834,cz2,cz1
r0000342,29849,cz2,cz1
r0000343,29864,cz2,cz1
r0000344,29880,cz2,cz1
r0000345,29895,cz2,cz1
r0000346,29910,cz2,cz1
r0000347,29925,cz2,cz1
r0000348,29941,cz2,cz1
r0000349,29956,cz2,cz1
r0000350,29971,cz2,cz1
r0000351,29987,cz2,cz1
r0000352,30002,cz2,cz1
r0000353,30017,cz2,cz1
r0000354,30033,cz2,cz1
r0000355,30048,cz2,cz2
r0000356,30063,cz2,cz2
r0000357,30079,cz2,cz2
r0000358,30094,cz2,cz2
r0000359,30109,cz2,cz2
r0000360,30125,cz2,cz2
r0000361,30140,cz2,cz2
r0000362,30155,cz2,cz2
r0000363,30171,cz2,cz2
r0000364,30186,cz2,cz2
r0000365,30201,cz2,cz2
r0000366,30217,cz2,cz2
r0000367,30232,cz2,cz2
r0000368,30247,cz2,cz2
r0000369,30262,cz2,cz3
r0000370,30278,cz2,cz3
r0000371,30293,cz2,cz3
r0000372,30308,cz2,cz3
r0000373,30324,cz2,cz3
r0000374,30339,cz2,cz3
r0000375,30354,cz2,cz3
r0000376,30370,cz2,cz3
r0000377,30385,cz2,cz3
r0000378,30400,cz2,cz3
r0000379,30416,cz2,cz3
r0000380,30431,cz2,cz3
r0000381,30446,cz2,cz3
r0000382,30462,cz2,cz3
r0000383,30477,cz2,cz4
r0000384,30492,cz2,cz4
r0000385,30508,cz2,cz4
r0000386,30523,cz2,cz4
r0000387,30538,cz2,cz4
r0000388,30554,cz2,cz4
r0000389,30569,cz2,cz4
r0000390,30584,cz2,cz4
r0000391,30600,cz2,cz4
r0000392,30615,cz2,cz4
r0000393,30630,cz3,cz1
r0000394,30645,cz3,cz1
r0000395,30661,cz3,cz1
r0000396,30676,cz3,cz1
r0000397,30691,cz3,cz1
r0000398,30707,cz3,cz1
r0000399,30722,cz3,cz1
r0000400,30737,cz3,cz1
r0000401,30753,cz3,cz1
r0000402,30768,cz3,cz1
r0000403,30783,cz3,cz1
r0000404,30799,cz3,cz1
r0000405,30814,cz3,cz1
r0000406,30829,cz3,cz1
r0000407,30845,cz3,cz1
r0000408,30860,cz3,cz1
r0000409,30875,cz3,cz1
r0000410,30891,cz3,cz1
r0000411,30906,cz3,cz1
r0000412,30921,cz3,cz2
r0000413,30937,cz3,cz2
r0000414,30952,cz3,cz2
r0000415,30967,cz3,cz2
r0000416,30982,cz3,cz2
r0000417,30998,cz3,cz2
r0000418,31013,cz3,cz2
r0000419,31028,cz3,cz2
r0000420,31044,cz3,cz2
r0000421,31059,cz3,cz2
r0000422,31074,cz3,cz2
r0000423,31090,cz3,cz2
r0000424,31105,cz3,cz2
r0000425,31120,cz3,cz2
r0000426,31136,cz3,cz3
r0000427,31151,cz3,cz3
r0000428,31166,cz3,cz3
r0000429,31182,cz3,cz3
r0000430,31197,cz3,cz3
r0000431,31212,cz3,cz3
r0000432,31228,cz3,cz3
r0000433,31243,cz3,cz3
r0000434,31258,cz3,cz3
r0000435,31274,cz3,cz3
r0000436,31289,cz3,cz3
r0000437,31304,cz3,cz3
r0000438,31320,cz3,cz3
r0000439,31335,cz3,cz3
r0000440,31350,cz3,cz3
r0000441,31365,cz3,cz3
r0000442,31381,cz3,cz3
r0000443,31396,cz3,cz3
r0000444,31411,cz3,cz3
r0000445,31427,cz3,cz3
r0000446,31442,cz3,cz3
r0000447,31457,cz3,cz4
r0000448,31473,cz3,cz4
r0000449,31488,cz3,cz4
r0000450,31503,cz3,cz4
r0000451,31519,cz3,cz4
r0000452,31534,cz3,cz4
r0000453,31549,cz3,cz4
r0000454,31565,cz3,cz4
r0000455,31580,cz3,cz4
r0000456,31595,cz3,cz4
r0000457,31611,cz3,cz4
r0000458,31626,cz3,cz4
r0000459,31641,cz3,cz4
r0000460,31657,cz3,cz4
r0000461,31672,cz4,cz1
r0000462,31687,cz4,cz1
r0000463,31702,cz4,cz1
r0000464,31718,cz4,cz1
r0000465,31733,cz4,cz1
r0000466,31748,cz4,cz1
r0000467,31764,cz4,cz1
r0000468,31779,cz4,cz1
r0000469,31794,cz4,cz1
r0000470,31810,cz4,cz1
r0000471,31825,cz4,cz1
r0000472,31840,cz4,cz1
r0000473,31856,cz4,cz1
r0000474,31871,cz4,cz1
r0000475,31886,cz4,cz2
r0000476,31902,cz4,cz2
r0000477,31917,cz4,cz2
r0000478,31932,cz4,cz2
r0000479,31948,cz4,cz2
r0000480,31963,cz4,cz2
r0000481,31978,cz4,cz2
r0000482,31994,cz4,cz2
r0000483,32009,cz4,cz2
r0000484,32024,cz4,cz2
r0000485,32040,cz4,cz3
r0000486,32055,cz4,cz3
r0000487,32070,cz4,cz3
r0000488,32085,cz4,cz3
r0000489,32101,cz4,cz3
r0000490,32116,cz4,cz3
r0000491,32131,cz4,cz3
r0000492,32147,cz4,cz3
r0000493,32162,cz4,cz3
r0000494,32177,cz4,cz3
r0000495,32193,cz4,cz3
r0000496,32208,cz4,cz3
r0000497,32223,cz4,cz3
r0000498,32239,cz4,cz3
r0000499,32254,cz4,cz4
r0000500,32269,cz4,cz4
r0000501,32285,cz4,cz4
r0000502,32300,cz4,cz4
r0000503,32315,cz4,cz4
r0000504,32331,cz4,cz4
r0000505,32346,cz4,cz4
r0000506,32361,cz4,cz4
r0000507,32377,cz4,cz4
r0000508,32392,cz4,cz4
r0000509,32407,cz1,cz1
r0000510,32423,cz1,cz1
r0000511,32438,cz1,cz1
r0000512,32454,cz1,cz1
r0000513,32469,cz1,cz1
r0000514,32484,cz1,cz1
r0000515,32500,cz1,cz1
r0000516,32515,cz1,cz1
r0000517,32531,cz1,cz1
r0000518,32546,cz1,cz1
r0000519,32562,cz1,cz1
r0000520,32577,cz1,cz1
r0000521,32593,cz1,cz1
r0000522,32608,cz1,cz1
r0000523,32624,cz1,cz1
r0000524,32639,cz1,cz1
r0000525,32654,cz1,cz1
r0000526,32670,cz1,cz1
r0000527,32685,cz1,cz1
r0000528,32701,cz1,cz2
r0000529,32716,cz1,cz2
r0000530,32732,cz1,cz2
r0000531,32747,cz1,cz2
r0000532,32763,cz1,cz2
r0000533,32778,cz1,cz2
r0000534,32793,cz1,cz2
r0000535,32809,cz1,cz2
r0000536,32824,cz1,cz2
r0000537,32840,cz1,cz2
r0000538,32855,cz1,cz2
r0000539,32871,cz1,cz2
r0000540,32886,cz1,cz2
r0000541,32902,cz1,cz2
r0000542,32917,cz1,cz3
r0000543,32933,cz1,cz3
r0000544,32948,cz1,cz3
r0000545,32963,cz1,cz3
r0000546,32979,cz1,cz3
r0000547,32994,cz1,cz3
r0000548,33010,cz1,cz3
r0000549,33025,cz1,cz3
r0000550,33041,cz1,cz3
r0000551,33056,cz1,cz3
r0000552,33072,cz1,cz3
r0000553,33087,cz1,cz3
r0000554,33103,cz1,cz3
r0000555,33118,cz1,cz3
r0000556,33133,cz1,cz3
r0000557,33149,cz1,cz3
r0000558,33164,cz1,cz3
r0000559,33180,cz1,cz3
r0000560,33195,cz1,cz3
r0000561,33211,cz1,cz4
r0000562,33226,cz1,cz4
r0000563,33242,cz1,cz4
r0000564,33257,cz1,cz4
r0000565,33272,cz1,cz4
r0000566,33288,cz1,cz4
r0000567,33303,cz1,cz4
r0000568,33319,cz1,cz4
r0000569,33334,cz1,cz4
r0000570,33350,cz1,cz4
r0000571,33365,cz1,cz4
r0000572,33381,cz1,cz4
r0000573,33396,cz1,cz4
r0000574,33412,cz2,cz1
r0000575,33427,cz2,cz1
r0000576,33442,cz2,cz1
r0000577,33458,cz2,cz1
r0000578,33473,cz2,cz1
r0000579,33489,cz2,cz1
r0000580,33504,cz2,cz1
r0000581,33520,cz2,cz1
r0000582,33535,cz2,cz1
r0000583,33551,cz2,cz1
r0000584,33566,cz2,cz1
r0000585,33581,cz2,cz1
r0000586,33597,cz2,cz1
r0000587,33612,cz2,cz1
r0000588,33628,cz2,cz1
r0000589,33643,cz2,cz2
r0000590,33659,cz2,cz2
r0000591,33674,cz2,cz2
r0000592,33690,cz2,cz2
r0000593,33705,cz2,cz2
r0000594,33721,cz2,cz2
r0000595,33736,cz2,cz2
r0000596,33751,cz2,cz2
r0000597,33767,cz2,cz2
r0000598,33782,cz2,cz2
r0000599,33798,cz2,cz2
r0000600,33813,cz2,cz2
r0000601,33829,cz2,cz2
r0000602,33844,cz2,cz2
r0000603,33860,cz2,cz3
r0000604,33875,cz2,cz3
r0000605,33890,cz2,cz3
r0000606,33906,cz2,cz3
r0000607,33921,cz2,cz3
r0000608,33937,cz2,cz3
r0000609,33952,cz2,cz3
r0000610,33968,cz2,cz3
r0000611,33983,cz2,cz3
r0000612,33999,cz2,cz3
r0000613,34014,cz2,cz3
r0000614,34030,cz2,cz3
r0000615,34045,cz2,cz3
r0000616,34060,cz2,cz3
r0000617,34076,cz2,cz4
r0000618,34091,cz2,cz4
r0000619,34107,cz2,cz4
r0000620,34122,cz2,cz4
r0000621,34138,cz2,cz4
r0000622,34153,cz2,cz4
r0000623,34169,cz2,cz4
r0000624,34184,cz2,cz4
r0000625,34200,cz2,cz4
r0000626,34215,cz2,cz4
r0000627,34230,cz3,cz1
r0000628,34246,cz3,cz1
r0000629,34261,cz3,cz1
r0000630,34277,cz3,cz1
r0000631,34292,cz3,cz1
r0000632,34308,cz3,cz1
r0000633,34323,cz3,cz1
r0000634,34339,cz3,cz1
r0000635,34354,cz3,cz1
r0000636,34369,cz3,cz1
r0000637,34385,cz3,cz1
r0000638,34400,cz3,cz1
r0000639,34416,cz3,cz1
r0000640,34431,cz3,cz1
r0000641,34447,cz3,cz1
r0000642,34462,cz3,cz1
r0000643,34478,cz3,cz1
r0000644,34493,cz3,cz1
r0000645,34509,cz3,cz1
r0000646,34524,cz3,cz2
r0000647,34539,cz3,cz2
r0000648,34555,cz3,cz2
r0000649,34570,cz3,cz2
r0000650,34586,cz3,cz2
r0000651,34601,cz3,cz2
r0000652,34617,cz3,cz2
r0000653,34632,cz3,cz2
r0000654,34648,cz3,cz2
r0000655,34663,cz3,cz2
r0000656,34678,cz3,cz2
r0000657,34694,cz3,cz2
r0000658,34709,cz3,cz2
r0000659,34725,cz3,cz2
r0000660,34740,cz3,cz3
r0000661,34756,cz3,cz3
r0000662,34771,cz3,cz3
r0000663,34787,cz3,cz3
r0000664,34802,cz3,cz3
r0000665,34818,cz3,cz3
r0000666,34833,cz3,cz3
r0000667,34848,cz3,cz3
r0000668,34864,cz3,cz3
r0000669,34879,cz3,cz3
r0000670,34895,cz3,cz3
r0000671,34910,cz3,cz3
r0000672,34926,cz3,cz3
r0000673,34941,cz3,cz3
r0000674,34957,cz3,cz3
r0000675,34972,cz3,cz3
r0000676,34987,cz3,cz3
r0000677,35003,cz3,cz3
r0000678,35018,cz3,cz3
r0000679,35034,cz3,cz3
r0000680,35049,cz3,cz4
r0000681,35065,cz3,cz4
r0000682,35080,cz3,cz4
r0000683,35096,cz3,cz4
r0000684,35111,cz3,cz4
r0000685,35127,cz3,cz4
r0000686,35142,cz3,cz4
r0000687,35157,cz3,cz4
r0000688,35173,cz3,cz4
r0000689,35188,cz3,cz4
r0000690,35204,cz3,cz4
r0000691,35219,cz3,cz4
r0000692,35235,cz3,cz4
r0000693,35250,cz3,cz4
r0000694,35266,cz4,cz1
r0000695,35281,cz4,cz1
r0000696,35296,cz4,cz1
r0000697,35312,cz4,cz1
r0000698,35327,cz4,cz1
r0000699,35343,cz4,cz1
r0000700,35358,cz4,cz1
r0000701,35374,cz4,cz1
r0000702,35389,cz4,cz1
r0000703,35405,cz4,cz1
r0000704,35420,cz4,cz1
r0000705,35436,cz4,cz1
r0000706,35451,cz4,cz1
r0000707,35466,cz4,cz1
r0000708,35482,cz4,cz2
r0000709,35497,cz4,cz2
r0000710,35513,cz4,cz2
r0000711,35528,cz4,cz2
r0000712,35544,cz4,cz2
r0000713,35559,cz4,cz2
r0000714,35575,cz4,cz2
r0000715,35590,cz4,cz2
r0000716,35606,cz4,cz2
r0000717,35621,cz4,cz2
r0000718,35636,cz4,cz3
r0000719,35652,cz4,cz3
r0000720,35667,cz4,cz3
r0000721,35683,cz4,cz3
r0000722,35698,cz4,cz3
r0000723,35714,cz4,cz3
r0000724,35729,cz4,cz3
r0000725,35745,cz4,cz3
r0000726,35760,cz4,cz3
r0000727,35775,cz4,cz3
r0000728,35791,cz4,cz3
r0000729,35806,cz4,cz3
r0000730,35822,cz4,cz3
r0000731,35837,cz4,cz3
r0000732,35853,cz4,cz4
r0000733,35868,cz4,cz4
r0000734,35884,cz4,cz4
r0000735,35899,cz4,cz4
r0000736,35915,cz4,cz4
r0000737,35930,cz4,cz4
r0000738,35945,cz4,cz4
r0000739,35961,cz4,cz4
r0000740,35976,cz4,cz4
r0000741,35992,cz4,cz4
r0000742,36009,cz1,cz1
r0000743,36028,cz1,cz1
r0000744,36047,cz1,cz1
r0000745,36067,cz1,cz1
r0000746,36086,cz1,cz1
r0000747,36105,cz1,cz1
r0000748,36124,cz1,cz1
r0000749,36143,cz1,cz1
r0000750,36162,cz1,cz1
r0000751,36181,cz1,cz1
r0000752,36201,cz1,cz1
r0000753,36220,cz1,cz1
r0000754,36239,cz1,cz1
r0000755,36258,cz1,cz1
r0000756,36277,cz1,cz1
r0000757,36296,cz1,cz2
r0000758,36315,cz1,cz2
r0000759,36335,cz1,cz2
r0000760,36354,cz1,cz2
r0000761,36373,cz1,cz2
r0000762,36392,cz1,cz2
r0000763,36411,cz1,cz2
r0000764,36430,cz1,cz2
r0000765,36450,cz1,cz2
r0000766,36469,cz1,cz2
r0000767,36488,cz1,cz2
r0000768,36507,cz1,cz2
r0000769,36526,cz1,cz3
r0000770,36545,cz1,cz3
r0000771,36564,cz1,cz3
r0000772,36584,cz1,cz3
r0000773,36603,cz1,cz3
r0000774,36622,cz1,cz3
r0000775,36641,cz1,cz3
r0000776,36660,cz1,cz3
r0000777,36679,cz1,cz3
r0000778,36698,cz1,cz3
r0000779,36718,cz1,cz3
r0000780,36737,cz1,cz3
r0000781,36756,cz1,cz3
r0000782,36775,cz1,cz3
r0000783,36794,cz1,cz3
r0000784,36813,cz1,cz3
r0000785,36832,cz1,cz4
r0000786,36852,cz1,cz4
r0000787,36871,cz1,cz4
r0000788,36890,cz1,cz4
r0000789,36909,cz1,cz4
r0000790,36928,cz1,cz4
r0000791,36947,cz1,cz4
r0000792,36967,cz1,cz4
r0000793,36986,cz1,cz4
r0000794,37005,cz1,cz4
r0000795,37024,cz1,cz4
r0000796,37043,cz2,cz1
r0000797,37062,cz2,cz1
r0000798,37081,cz2,cz1
r0000799,37101,cz2,cz1
r0000800,37120,cz2,cz1
r0000801,37139,cz2,cz1
r0000802,37158,cz2,cz1
r0000803,37177,cz2,cz1
r0000804,37196,cz2,cz1
r0000805,37215,cz2,cz1
r0000806,37235,cz2,cz1
r0000807,37254,cz2,cz1
r0000808,37273,cz2,cz2
r0000809,37292,cz2,cz2
r0000810,37311,cz2,cz2
r0000811,37330,cz2,cz2
r0000812,37350,cz2,cz2
r0000813,37369,cz2,cz2
r0000814,37388,cz2,cz2
r0000815,37407,cz2,cz2
r0000816,37426,cz2,cz2
r0000817,37445,cz2,cz2
r0000818,37464,cz2,cz2
r0000819,37484,cz2,cz3
r0000820,37503,cz2,cz3
r0000821,37522,cz2,cz3
r0000822,37541,cz2,cz3
r0000823,37560,cz2,cz3
r0000824,37579,cz2,cz3
r0000825,37598,cz2,cz3
r0000826,37618,cz2,cz3
r0000827,37637,cz2,cz3
r0000828,37656,cz2,cz3
r0000829,37675,cz2,cz3
r0000830,37694,cz2,cz4
r0000831,37713,cz2,cz4
r0000832,37732,cz2,cz4
r0000833,37752,cz2,cz4
r0000834,37771,cz2,cz4
r0000835,37790,cz2,cz4
r0000836,37809,cz2,cz4
r0000837,37828,cz2,cz4
r0000838,37847,cz3,cz1
r0000839,37867,cz3,cz1
r0000840,37886,cz3,cz1
r0000841,37905,cz3,cz1
r0000842,37924,cz3,cz1
r0000843,37943,cz3,cz1
r0000844,37962,cz3,cz1
r0000845,37981,cz3,cz1
r0000846,38001,cz3,cz1
r0000847,38020,cz3,cz1
r0000848,38039,cz3,cz1
r0000849,38058,cz3,cz1
r0000850,38077,cz3,cz1
r0000851,38096,cz3,cz1
r0000852,38115,cz3,cz1
r0000853,38135,cz3,cz2
r0000854,38154,cz3,cz2
r0000855,38173,cz3,cz2
r0000856,38192,cz3,cz2
r0000857,38211,cz3,cz2
r0000858,38230,cz3,cz2
r0000859,38250,cz3,cz2
r0000860,38269,cz3,cz2
r0000861,38288,cz3,cz2
r0000862,38307,cz3,cz2
r0000863,38326,cz3,cz2
r0000864,38345,cz3,cz3
r0000865,38364,cz3,cz3
r0000866,38384,cz3,cz3
r0000867,38403,cz3,cz3
r0000868,38422,cz3,cz3
r0000869,38441,cz3,cz3
r0000870,38460,cz3,cz3
r0000871,38479,cz3,cz3
r0000872,38498,cz3,cz3
