request_id,request_time,origin_zone,destination_zone
r0000072,26291,cz2,cz1
r0000073,26350,cz2,cz1
r0000074,26409,cz2,cz1
r0000075,26468,cz2,cz2
r0000076,26527,cz2,cz2
r0000077,26586,cz2,cz2
r0000078,26645,cz2,cz2
r0000079,26704,cz2,cz3
r0000080,26763,cz2,cz3
r0000081,26822,cz2,cz3
r0000082,26881,cz2,cz3
r0000083,26940,cz2,cz4
r0000084,27000,cz2,cz4
r0000085,27059,cz2,cz4
r0000086,27118,cz3,cz1
r0000087,27177,cz3,cz1
r0000088,27236,cz3,cz1
r0000089,27295,cz3,cz1
r0000090,27354,cz3,cz1
r0000091,27413,cz3,cz2
r0000092,27472,cz3,cz2
r0000093,27531,cz3,cz2
r0000094,27590,cz3,cz3
r0000095,27649,cz3,cz3
r0000096,27708,cz3,cz3
r0000097,27767,cz3,cz3
r0000098,27826,cz3,cz3
r0000099,27885,cz3,cz4
r0000100,27944,cz3,cz4
r0000101,28003,cz3,cz4
r0000102,28062,cz3,cz4
r0000103,28121,cz4,cz1
r0000104,28180,cz4,cz1
r0000105,28239,cz4,cz1
r0000106,28298,cz4,cz2
r0000107,28357,cz4,cz2
r0000108,28416,cz4,cz2
r0000109,28475,cz4,cz3
r0000110,28534,cz4,cz3
r0000111,28593,cz4,cz3
r0000112,28652,cz4,cz3
r0000113,28711,cz4,cz4
r0000114,28770,cz4,cz4
r0000115,28818,cz1,cz1
r0000116,28855,cz1,cz1
r0000117,28891,cz1,cz1
r0000118,28928,cz1,cz1
r0000119,28965,cz1,cz1
r0000120,29002,cz1,cz1
r0000121,29038,cz1,cz1
r0000122,29075,cz1,cz1
r0000123,29112,cz1,cz2
r0000124,29148,cz1,cz2
r0000125,29185,cz1,cz2
r0000126,29222,cz1,cz2
r0000127,29259,cz1,cz2
r0000128,29295,cz1,cz2
r0000129,29332,cz1,cz3
r0000130,29369,cz1,cz3
r0000131,29406,cz1,cz3
r0000132,29442,cz1,cz3
r0000133,29479,cz1,cz3
r0000134,29516,cz1,cz3
r0000135,29553,cz1,cz3
r0000136,29589,cz1,cz3
r0000137,29626,cz1,cz4
r0000138,29663,cz1,cz4
r0000139,29700,cz1,cz4
r0000140,29736,cz1,cz4
r0000141,29773,cz1,cz4
r0000142,29810,cz2,cz1
r0000143,29846,cz2,cz1
r0000144,29883,cz2,cz1
r0000145,29920,cz2,cz1
r0000146,29957,cz2,cz1
r0000147,29993,cz2,cz1
r0000148,30030,cz2,cz2
r0000149,30067,cz2,cz2
r0000150,30104,cz2,cz2
r0000151,30140,cz2,cz2
r0000152,30177,cz2,cz2
r0000153,30214,cz2,cz2
r0000154,30251,cz2,cz3
r0000155,30287,cz2,cz3
r0000156,30324,cz2,cz3
r0000157,30361,cz2,cz3
r0000158,30397,cz2,cz3
r0000159,30434,cz2,cz3
r0000160,30471,cz2,cz4
r0000161,30508,cz2,cz4
r0000162,30544,cz2,cz4
r0000163,30581,cz2,cz4
r0000164,30618,cz3,cz1
r0000165,30655,cz3,cz1
r0000166,30691,cz3,cz1
r0000167,30728,cz3,cz1
r0000168,30765,cz3,cz1
r0000169,30802,cz3,cz1
r0000170,30838,cz3,cz1
r0000171,30875,cz3,cz1
r0000172,30912,cz3,cz2
r0000173,30948,cz3,cz2
r0000174,30985,cz3,cz2
r0000175,31022,cz3,cz2
r0000176,31059,cz3,cz2
r0000177,31095,cz3,cz2
r0000178,31132,cz3,cz3
r0000179,31169,cz3,cz3
r0000180,31206,cz3,cz3
r0000181,31242,cz3,cz3
r0000182,31279,cz3,cz3
r0000183,31316,cz3,cz3
r0000184,31353,cz3,cz3
r0000185,31389,cz3,cz3
r0000186,31426,cz3,cz3
r0000187,31463,cz3,cz4
r0000188,31500,cz3,cz4
r0000189,31536,cz3,cz4
r0000190,31573,cz3,cz4
r0000191,31610,cz3,cz4
r0000192,31646,cz3,cz4
r0000193,31683,cz4,cz1
r0000194,31720,cz4,cz1
r0000195,31757,cz4,cz1
r0000196,31793,cz4,cz1
r0000197,31830,cz4,cz1
r0000198,31867,cz4,cz1
r0000199,31904,cz4,cz2
r0000200,31940,cz4,cz2
r0000201,31977,cz4,cz2
r0000202,32014,cz4,cz2
r0000203,32051,cz4,cz3
r0000204,32087,cz4,cz3
r0000205,32124,cz4,cz3
r0000206,32161,cz4,cz3
r0000207,32197,cz4,cz3
r0000208,32234,cz4,cz3
r0000209,32271,cz4,cz4
r0000210,32308,cz4,cz4
r0000211,32344,cz4,cz4
r0000212,32381,cz4,cz4
r0000213,32418,cz1,cz1
r0000214,32455,cz1,cz1
r0000215,32492,cz1,cz1
r0000216,32529,cz1,cz1
r0000217,32567,cz1,cz1
r0000218,32604,cz1,cz1
r0000219,32641,cz1,cz1
r0000220,32678,cz1,cz1
r0000221,32715,cz1,cz2
r0000222,32752,cz1,cz2
r0000223,32789,cz1,cz2
r0000224,32826,cz1,cz2
r0000225,32863,cz1,cz2
r0000226,32901,cz1,cz2
r0000227,32938,cz1,cz3
r0000228,32975,cz1,cz3
r0000229,33012,cz1,cz3
r0000230,33049,cz1,cz3
r0000231,33086,cz1,cz3
r0000232,33123,cz1,cz3
r0000233,33160,cz1,cz3
r0000234,33197,cz1,cz3
r0000235,33235,cz1,cz4
r0000236,33272,cz1,cz4
r0000237,33309,cz1,cz4
r0000238,33346,cz1,cz4
r0000239,33383,cz1,cz4
r0000240,33420,cz2,cz1
r0000241,33457,cz2,cz1
r0000242,33494,cz2,cz1
r0000243,33531,cz2,cz1
r0000244,33569,cz2,cz1
r0000245,33606,cz2,cz1
r0000246,33643,cz2,cz2
r0000247,33680,cz2,cz2
r0000248,33717,cz2,cz2
r0000249,33754,cz2,cz2
r0000250,33791,cz2,cz2
r0000251,33828,cz2,cz2
r0000252,33865,cz2,cz3
r0000253,33903,cz2,cz3
r0000254,33940,cz2,cz3
r0000255,33977,cz2,cz3
r0000256,34014,cz2,cz3
r0000257,34051,cz2,cz3
r0000258,34088,cz2,cz4
r0000259,34125,cz2,cz4
r0000260,34162,cz2,cz4
r0000261,34200,cz2,cz4
r0000262,34237,cz3,cz1
r0000263,34274,cz3,cz1
r0000264,34311,cz3,cz1
r0000265,34348,cz3,cz1
r0000266,34385,cz3,cz1
r0000267,34422,cz3,cz1
r0000268,34459,cz3,cz1
r0000269,34496,cz3,cz1
r0000270,34534,cz3,cz2
r0000271,34571,cz3,cz2
r0000272,34608,cz3,cz2
r0000273,34645,cz3,cz2
r0000274,34682,cz3,cz2
r0000275,34719,cz3,cz2
r0000276,34756,cz3,cz3
r0000277,34793,cz3,cz3
r0000278,34830,cz3,cz3
r0000279,34868,cz3,cz3
r0000280,34905,cz3,cz3
r0000281,34942,cz3,cz3
r0000282,34979,cz3,cz3
r0000283,35016,cz3,cz3
r0000284,35053,cz3,cz4
r0000285,35090,cz3,cz4
r0000286,35127,cz3,cz4
r0000287,35164,cz3,cz4
r0000288,35202,cz3,cz4
r0000289,35239,cz3,cz4
r0000290,35276,cz4,cz1
r0000291,35313,cz4,cz1
r0000292,35350,cz4,cz1
r0000293,35387,cz4,cz1
r0000294,35424,cz4,cz1
r0000295,35461,cz4,cz1
r0000296,35498,cz4,cz2
r0000297,35536,cz4,cz2
r0000298,35573,cz4,cz2
r0000299,35610,cz4,cz2
r0000300,35647,cz4,cz3
r0000301,35684,cz4,cz3
r0000302,35721,cz4,cz3
r0000303,35758,cz4,cz3
r0000304,35795,cz4,cz3
r0000305,35832,cz4,cz3
r0000306,35870,cz4,cz4
r0000307,35907,cz4,cz4
r0000308,35944,cz4,cz4
r0000309,35981,cz4,cz4
r0000310,36022,cz1,cz1
r0000311,36068,cz1,cz1
r0000312,36113,cz1,cz1
r0000313,36159,cz1,cz1
r0000314,36205,cz1,cz1
r0000315,36250,cz1,cz1
r0000316,36296,cz1,cz2
r0000317,36341,cz1,cz2
r0000318,36387,cz1,cz2
r0000319,36432,cz1,cz2
r0000320,36478,cz1,cz2
r0000321,36524,cz1,cz3
r0000322,36569,cz1,cz3
r0000323,36615,cz1,cz3
r0000324,36660,cz1,cz3
r0000325,36706,cz1,cz3
r0000326,36751,cz1,cz3
r0000327,36797,cz1,cz3
r0000328,36843,cz1,cz4
r0000329,36888,cz1,cz4
r0000330,36934,cz1,cz4
r0000331,36979,cz1,cz4
r0000332,37025,cz2,cz1
r0000333,37070,cz2,cz1
r0000334,37116,cz2,cz1
r0000335,37162,cz2,cz1
r0000336,37207,cz2,cz1
r0000337,37253,cz2,cz2
r0000338,37298,cz2,cz2
r0000339,37344,cz2,cz2
r0000340,37389,cz2,cz2
r0000341,37435,cz2,cz2
r0000342,37481,cz2,cz3
r0000343,37526,cz2,cz3
r0000344,37572,cz2,cz3
r0000345,37617,cz2,cz3
r0000346,37663,cz2,cz3
r0000347,37708,cz2,cz4
r0000348,37754,cz2,cz4
r0000349,37800,cz2,cz4
r0000350,37845,cz3,cz1
r0000351,37891,cz3,cz1
r0000352,37936,cz3,cz1
r0000353,37982,cz3,cz1
r0000354,38027,cz3,cz1
r0000355,38073,cz3,cz1
r0000356,38118,cz3,cz2
r0000357,38164,cz3,cz2
r0000358,38210,cz3,cz2
r0000359,38255,cz3,cz2
r0000360,38301,cz3,cz2
r0000361,38346,cz3,cz3
r0000362,38392,cz3,cz3
r0000363,38437,cz3,cz3
r0000364,38483,cz3,cz3
r0000365,38529,cz3,cz3
r0000366,38574,cz3,cz3
r0000367,38620,cz3,cz3
r0000368,38665,cz3,cz4
r0000369,38711,cz3,cz4
r0000370,38756,cz3,cz4
r0000371,38802,cz3,cz4
r0000372,38848,cz3,cz4
r0000373,38893,cz4,cz1
r0000374,38939,cz4,cz1
r0000375,38984,cz4,cz1
r0000376,39030,cz4,cz1
r0000377,39075,cz4,cz1
r0000378,39121,cz4,cz2
r0000379,39167,cz4,cz2
r0000380,39212,cz4,cz2
r0000381,39258,cz4,cz3
r0000382,39303,cz4,cz3
r0000383,39349,cz4,cz3
r0000384,39394,cz4,cz3
r0000385,39440,cz4,cz3
r0000386,39486,cz4,cz4
r0000387,39531,cz4,cz4
r0000388,39577,cz4,cz4
r0000389,39621,cz1,cz1
r0000390,39665,cz1,cz1
r0000391,39708,cz1,cz1
r0000392,39751,cz1,cz1
r0000393,39795,cz1,cz1
r0000394,39838,cz1,cz1
r0000395,39881,cz1,cz1
r0000396,39925,cz1,cz2
r0000397,39968,cz1,cz2
r0000398,40012,cz1,cz2
r0000399,40055,cz1,cz2
r0000400,40098,cz1,cz2
r0000401,40142,cz1,cz3
r0000402,40185,cz1,cz3
r0000403,40228,cz1,cz3
r0000404,40272,cz1,cz3
r0000405,40315,cz1,cz3
r0000406,40359,cz1,cz3
r0000407,40402,cz1,cz3
r0000408,40445,cz1,cz4
r0000409,40489,cz1,cz4
r0000410,40532,cz1,cz4
r0000411,40575,cz1,cz4
r0000412,40619,cz1,cz4
r0000413,40662,cz2,cz1
r0000414,40706,cz2,cz1
r0000415,40749,cz2,cz1
r0000416,40792,cz2,cz1
r0000417,40836,cz2,cz1
r0000418,40879,cz2,cz2
r0000419,40922,cz2,cz2
r0000420,40966,cz2,cz2
r0000421,41009,cz2,cz2
r0000422,41053,cz2,cz2
r0000423,41096,cz2,cz3
r0000424,41139,cz2,cz3
r0000425,41183,cz2,cz3
r0000426,41226,cz2,cz3
r0000427,41269,cz2,cz3
r0000428,41313,cz2,cz4
r0000429,41356,cz2,cz4
r0000430,41400,cz2,cz4
r0000431,41443,cz2,cz4
r0000432,41486,cz3,cz1
r0000433,41530,cz3,cz1
r0000434,41573,cz3,cz1
r0000435,41616,cz3,cz1
r0000436,41660,cz3,cz1
r0000437,41703,cz3,cz1
r0000438,41746,cz3,cz1
r0000439,41790,cz3,cz2
r0000440,41833,cz3,cz2
r0000441,41877,cz3,cz2
r0000442,41920,cz3,cz2
r0000443,41963,cz3,cz2
r0000444,42007,cz3,cz3
r0000445,42050,cz3,cz3
r0000446,42093,cz3,cz3
r0000447,42137,cz3,cz3
r0000448,42180,cz3,cz3
r0000449,42224,cz3,cz3
r0000450,42267,cz3,cz3
r0000451,42310,cz3,cz4
r0000452,42354,cz3,cz4
r0000453,42397,cz3,cz4
r0000454,42440,cz3,cz4
r0000455,42484,cz3,cz4
r0000456,42527,cz4,cz1
r0000457,42571,cz4,cz1
r0000458,42614,cz4,cz1
r0000459,42657,cz4,cz1
r0000460,42701,cz4,cz1
r0000461,42744,cz4,cz2
r0000462,42787,cz4,cz2
r0000463,42831,cz4,cz2
r0000464,42874,cz4,cz3
r0000465,42918,cz4,cz3
r0000466,42961,cz4,cz3
r0000467,43004,cz4,cz3
r0000468,43048,cz4,cz3
r0000469,43091,cz4,cz4
r0000470,43134,cz4,cz4
r0000471,43178,cz4,cz4
r0000472,43220,cz1,cz1
r0000473,43262,cz1,cz1
r0000474,43304,cz1,cz1
r0000475,43346,cz1,cz1
r0000476,43388,cz1,cz1
r0000477,43430,cz1,cz1
r0000478,43472,cz1,cz1
r0000479,43513,cz1,cz2
r0000480,43555,cz1,cz2
r0000481,43597,cz1,cz2
r0000482,43639,cz1,cz2
r0000483,43681,cz1,cz2
r0000484,43723,cz1,cz3
r0000485,43765,cz1,cz3
r0000486,43806,cz1,cz3
r0000487,43848,cz1,cz3
r0000488,43890,cz1,cz3
r0000489,43932,cz1,cz3
r0000490,43974,cz1,cz3
r0000491,44016,cz1,cz4
r0000492,44058,cz1,cz4
r0000493,44100,cz1,cz4
r0000494,44141,cz1,cz4
r0000495,44183,cz1,cz4
r0000496,44225,cz2,cz1
r0000497,44267,cz2,cz1
r0000498,44309,cz2,cz1
r0000499,44351,cz2,cz1
r0000500,44393,cz2,cz1
r0000501,44434,cz2,cz2
r0000502,44476,cz2,cz2
r0000503,44518,cz2,cz2
r0000504,44560,cz2,cz2
r0000505,44602,cz2,cz2
r0000506,44644,cz2,cz3
r0000507,44686,cz2,cz3
r0000508,44727,cz2,cz3
r0000509,44769,cz2,cz3
r0000510,44811,cz2,cz3
r0000511,44853,cz2,cz4
r0000512,44895,cz2,cz4
r0000513,44937,cz2,cz4
r0000514,44979,cz2,cz4
r0000515,45020,cz3,cz1
r0000516,45062,cz3,cz1
r0000517,45104,cz3,cz1
r0000518,45146,cz3,cz1
r0000519,45188,cz3,cz1
r0000520,45230,cz3,cz1
r0000521,45272,cz3,cz1
r0000522,45313,cz3,cz2
r0000523,45355,cz3,cz2
r0000524,45397,cz3,cz2
r0000525,45439,cz3,cz2
r0000526,45481,cz3,cz2
r0000527,45523,cz3,cz3
r0000528,45565,cz3,cz3
r0000529,45606,cz3,cz3
r0000530,45648,cz3,cz3
r0000531,45690,cz3,cz3
r0000532,45732,cz3,cz3
r0000533,45774,cz3,cz3
r0000534,45816,cz3,cz3
r0000535,45858,cz3,cz4
r0000536,45900,cz3,cz4
r0000537,45941,cz3,cz4
r0000538,45983,cz3,cz4
r0000539,46025,cz3,cz4
r0000540,46067,cz4,cz1
r0000541,46109,cz4,cz1
r0000542,46151,cz4,cz1
r0000543,46193,cz4,cz1
r0000544,46234,cz4,cz1
r0000545,46276,cz4,cz2
r0000546,46318,cz4,cz2
r0000547,46360,cz4,cz2
r0000548,46402,cz4,cz2
r0000549,46444,cz4,cz3
r0000550,46486,cz4,cz3
r0000551,46527,cz4,cz3
r0000552,46569,cz4,cz3
r0000553,46611,cz4,cz3
r0000554,46653,cz4,cz4
r0000555,46695,cz4,cz4
r0000556,46737,cz4,cz4
r0000557,46779,cz4,cz4
r0000558,46820,cz1,cz1
r0000559,46862,cz1,cz1
r0000560,46904,cz1,cz1
r0000561,46946,cz1,cz1
r0000562,46988,cz1,cz1
r0000563,47030,cz1,cz1
r0000564,47072,cz1,cz1
r0000565,47113,cz1,cz2
r0000566,47155,cz1,cz2
r0000567,47197,cz1,cz2
r0000568,47239,cz1,cz2
r0000569,47281,cz1,cz2
r0000570,47323,cz1,cz3
r0000571,47365,cz1,cz3
r0000572,47406,cz1,cz3
r0000573,47448,cz1,cz3
r0000574,47490,cz1,cz3
r0000575,47532,cz1,cz3
r0000576,47574,cz1,cz3
r0000577,47616,cz1,cz4
r0000578,47658,cz1,cz4
r0000579,47700,cz1,cz4
r0000580,47741,cz1,cz4
r0000581,47783,cz1,cz4
r0000582,47825,cz2,cz1
r0000583,47867,cz2,cz1
r0000584,47909,cz2,cz1
r0000585,47951,cz2,cz1
r0000586,47993,cz2,cz1
r0000587,48034,cz2,cz2
r0000588,48076,cz2,cz2
r0000589,48118,cz2,cz2
r0000590,48160,cz2,cz2
r0000591,48202,cz2,cz2
r0000592,48244,cz2,cz3
r0000593,48286,cz2,cz3
r0000594,48327,cz2,cz3
r0000595,48369,cz2,cz3
r0000596,48411,cz2,cz3
r0000597,48453,cz2,cz4
r0000598,48495,cz2,cz4
r0000599,48537,cz2,cz4
r0000600,48579,cz2,cz4
r0000601,48620,cz3,cz1
r0000602,48662,cz3,cz1
r0000603,48704,cz3,cz1
r0000604,48746,cz3,cz1
r0000605,48788,cz3,cz1
r0000606,48830,cz3,cz1
r0000607,48872,cz3,cz1
r0000608,48913,cz3,cz2
r0000609,48955,cz3,cz2
r0000610,48997,cz3,cz2
r0000611,49039,cz3,cz2
r0000612,49081,cz3,cz2
r0000613,49123,cz3,cz3
r0000614,49165,cz3,cz3
r0000615,49206,cz3,cz3
r0000616,49248,cz3,cz3
r0000617,49290,cz3,cz3
r0000618,49332,cz3,cz3
r0000619,49374,cz3,cz3
r0000620,49416,cz3,cz3
r0000621,49458,cz3,cz4
r0000622,49500,cz3,cz4
r0000623,49541,cz3,cz4
r0000624,49583,cz3,cz4
r0000625,49625,cz3,cz4
r0000626,49667,cz4,cz1
r0000627,49709,cz4,cz1
r0000628,49751,cz4,cz1
r0000629,49793,cz4,cz1
r0000630,49834,cz4,cz1
r0000631,49876,cz4,cz2
r0000632,49918,cz4,cz2
r0000633,49960,cz4,cz2
r0000634,50002,cz4,cz2
r0000635,50044,cz4,cz3
r0000636,50086,cz4,cz3
r0000637,50127,cz4,cz3
r0000638,50169,cz4,cz3
r0000639,50211,cz4,cz3
r0000640,50253,cz4,cz4
r0000641,50295,cz4,cz4
r0000642,50337,cz4,cz4
r0000643,50379,cz4,cz4
r0000644,50420,cz1,cz1
r0000645,50461,cz1,cz1
r0000646,50502,cz1,cz1
r0000647,50543,cz1,cz1
r0000648,50584,cz1,cz1
r0000649,50625,cz1,cz1
r0000650,50665,cz1,cz1
r0000651,50706,cz1,cz2
r0000652,50747,cz1,cz2
r0000653,50788,cz1,cz2
r0000654,50829,cz1,cz2
r0000655,50870,cz1,cz2
r0000656,50911,cz1,cz2
r0000657,50952,cz1,cz3
r0000658,50993,cz1,cz3
r0000659,51034,cz1,cz3
r0000660,51075,cz1,cz3
r0000661,51115,cz1,cz3
r0000662,51156,cz1,cz3
r0000663,51197,cz1,cz3
r0000664,51238,cz1,cz4
r0000665,51279,cz1,cz4
r0000666,51320,cz1,cz4
r0000667,51361,cz1,cz4
r0000668,51402,cz1,cz4
r0000669,51443,cz2,cz1
r0000670,51484,cz2,cz1
r0000671,51525,cz2,cz1
r0000672,51565,cz2,cz1
r0000673,51606,cz2,cz1
r0000674,51647,cz2,cz1
r0000675,51688,cz2,cz2
r0000676,51729,cz2,cz2
r0000677,51770,cz2,cz2
r0000678,51811,cz2,cz2
r0000679,51852,cz2,cz2
r0000680,51893,cz2,cz3
r0000681,51934,cz2,cz3
r0000682,51975,cz2,cz3
r0000683,52015,cz2,cz3
r0000684,52056,cz2,cz3
r0000685,52097,cz2,cz4
r0000686,52138,cz2,cz4
r0000687,52179,cz2,cz4
r0000688,52220,cz2,cz4
r0000689,52261,cz3,cz1
r0000690,52302,cz3,cz1
r0000691,52343,cz3,cz1
r0000692,52384,cz3,cz1
r0000693,52425,cz3,cz1
r0000694,52465,cz3,cz1
r0000695,52506,cz3,cz1
r0000696,52547,cz3,cz2
r0000697,52588,cz3,cz2
r0000698,52629,cz3,cz2
r0000699,52670,cz3,cz2
r0000700,52711,cz3,cz2
r0000701,52752,cz3,cz3
r0000702,52793,cz3,cz3
r0000703,52834,cz3,cz3
r0000704,52875,cz3,cz3
r0000705,52915,cz3,cz3
r0000706,52956,cz3,cz3
r0000707,52997,cz3,cz3
r0000708,53038,cz3,cz3
r0000709,53079,cz3,cz4
r0000710,53120,cz3,cz4
r0000711,53161,cz3,cz4
r0000712,53202,cz3,cz4
r0000713,53243,cz3,cz4
r0000714,53284,cz4,cz1
r0000715,53325,cz4,cz1
r0000716,53365,cz4,cz1
r0000717,53406,cz4,cz1
r0000718,53447,cz4,cz1
r0000719,53488,cz4,cz2
r0000720,53529,cz4,cz2
r0000721,53570,cz4,cz2
r0000722,53611,cz4,cz2
r0000723,53652,cz4,cz3
r0000724,53693,cz4,cz3
r0000725,53734,cz4,cz3
r0000726,53775,cz4,cz3
r0000727,53815,cz4,cz3
r0000728,53856,cz4,cz4
r0000729,53897,cz4,cz4
r0000730,53938,cz4,cz4
r0000731,53979,cz4,cz4
r0000732,54018,cz1,cz1
r0000733,54054,cz1,cz1
r0000734,54090,cz1,cz1
r0000735,54127,cz1,cz1
r0000736,54163,cz1,cz1
r0000737,54200,cz1,cz1
r0000738,54236,cz1,cz1
r0000739,54272,cz1,cz1
r0000740,54309,cz1,cz2
r0000741,54345,cz1,cz2
r0000742,54381,cz1,cz2
r0000743,54418,cz1,cz2
r0000744,54454,cz1,cz2
r0000745,54490,cz1,cz2
r0000746,54527,cz1,cz3
r0000747,54563,cz1,cz3
r0000748,54600,cz1,cz3
r0000749,54636,cz1,cz3
r0000750,54672,cz1,cz3
r0000751,54709,cz1,cz3
r0000752,54745,cz1,cz3
r0000753,54781,cz1,cz3
r0000754,54818,cz1,cz4
r0000755,54854,cz1,cz4
r0000756,54890,cz1,cz4
r0000757,54927,cz1,cz4
r0000758,54963,cz1,cz4
r0000759,55000,cz1,cz4
r0000760,55036,cz2,cz1
r0000761,55072,cz2,cz1
r0000762,55109,cz2,cz1
r0000763,55145,cz2,cz1
r0000764,55181,cz2,cz1
r0000765,55218,cz2,cz1
r0000766,55254,cz2,cz2
r0000767,55290,cz2,cz2
r0000768,55327,cz2,cz2
r0000769,55363,cz2,cz2
r0000770,55400,cz2,cz2
r0000771,55436,cz2,cz2
r0000772,55472,cz2,cz3
r0000773,55509,cz2,cz3
r0000774,55545,cz2,cz3
r0000775,55581,cz2,cz3
r0000776,55618,cz2,cz3
r0000777,55654,cz2,cz3
r0000778,55690,cz2,cz4
r0000779,55727,cz2,cz4
r0000780,55763,cz2,cz4
r0000781,55800,cz2,cz4
r0000782,55836,cz3,cz1
r0000783,55872,cz3,cz1
r0000784,55909,cz3,cz1
r0000785,55945,cz3,cz1
r0000786,55981,cz3,cz1
r0000787,56018,cz3,cz1
r0000788,56054,cz3,cz1
r0000789,56090,cz3,cz1
r0000790,56127,cz3,cz2
r0000791,56163,cz3,cz2
r0000792,56200,cz3,cz2
r0000793,56236,cz3,cz2
r0000794,56272,cz3,cz2
r0000795,56309,cz3,cz2
r0000796,56345,cz3,cz3
r0000797,56381,cz3,cz3
r0000798,56418,cz3,cz3
r0000799,56454,cz3,cz3
r0000800,56490,cz3,cz3
r0000801,56527,cz3,cz3
r0000802,56563,cz3,cz3
r0000803,56600,cz3,cz3
r0000804,56636,cz3,cz3
r0000805,56672,cz3,cz4
r0000806,56709,cz3,cz4
r0000807,56745,cz3,cz4
r0000808,56781,cz3,cz4
r0000809,56818,cz3,cz4
r0000810,56854,cz3,cz4
r0000811,56890,cz4,cz1
r0000812,56927,cz4,cz1
r0000813,56963,cz4,cz1
r0000814,57000,cz4,cz1
r0000815,57036,cz4,cz1
r0000816,57072,cz4,cz1
r0000817,57109,cz4,cz2
r0000818,57145,cz4,cz2
r0000819,57181,cz4,cz2
r0000820,57218,cz4,cz2
r0000821,57254,cz4,cz3
r0000822,57290,cz4,cz3
r0000823,57327,cz4,cz3
r0000824,57363,cz4,cz3
r0000825,57400,cz4,cz3
r0000826,57436,cz4,cz3
r0000827,57472,cz4,cz4
r0000828,57509,cz4,cz4
r0000829,57545,cz4,cz4
r0000830,57581,cz4,cz4
r0000831,57616,cz1,cz1
r0000832,57650,cz1,cz1
r0000833,57684,cz1,cz1
r0000834,57718,cz1,cz1
r0000835,57752,cz1,cz1
r0000836,57786,cz1,cz1
r0000837,57820,cz1,cz1
r0000838,57854,cz1,cz1
r0000839,57888,cz1,cz1
r0000840,57922,cz1,cz2
r0000841,57956,cz1,cz2
r0000842,57990,cz1,cz2
r0000843,58024,cz1,cz2
r0000844,58058,cz1,cz2
r0000845,58092,cz1,cz2
r0000846,58126,cz1,cz2
r0000847,58160,cz1,cz3
r0000848,58194,cz1,cz3
r0000849,58228,cz1,cz3
r0000850,58262,cz1,cz3
r0000851,58296,cz1,cz3
r0000852,58330,cz1,cz3
r0000853,58364,cz1,cz3
r0000854,58398,cz1,cz3
r0000855,58432,cz1,cz3
r0000856,58466,cz1,cz4
r0000857,58500,cz1,cz4
r0000858,58533,cz1,cz4
r0000859,58567,cz1,cz4
r0000860,58601,cz1,cz4
r0000861,58635,cz1,cz4
r0000862,58669,cz2,cz1
r0000863,58703,cz2,cz1
r0000864,58737,cz2,cz1
r0000865,58771,cz2,cz1
r0000866,58805,cz2,cz1
r0000867,58839,cz2,cz1
r0000868,58873,cz2,cz1
r0000869,58907,cz2,cz2
r0000870,58941,cz2,cz2
r0000871,58975,cz2,cz2
r0000872,59009,cz2,cz2
