request_id,request_time,origin_zone,destination_zone
r0000106,25960,cz1,cz3
r0000107,25997,cz1,cz3
r0000108,26035,cz1,cz4
r0000109,26072,cz1,cz4
r0000110,26109,cz1,cz4
r0000111,26146,cz1,cz4
r0000112,26183,cz1,cz4
r0000113,26220,cz2,cz1
r0000114,26257,cz2,cz1
r0000115,26294,cz2,cz1
r0000116,26331,cz2,cz1
r0000117,26369,cz2,cz1
r0000118,26406,cz2,cz1
r0000119,26443,cz2,cz2
r0000120,26480,cz2,cz2
r0000121,26517,cz2,cz2
r0000122,26554,cz2,cz2
r0000123,26591,cz2,cz2
r0000124,26628,cz2,cz2
r0000125,26665,cz2,cz3
r0000126,26703,cz2,cz3
r0000127,26740,cz2,cz3
r0000128,26777,cz2,cz3
r0000129,26814,cz2,cz3
r0000130,26851,cz2,cz3
r0000131,26888,cz2,cz4
r0000132,26925,cz2,cz4
r0000133,26962,cz2,cz4
r0000134,27000,cz2,cz4
r0000135,27037,cz3,cz1
r0000136,27074,cz3,cz1
r0000137,27111,cz3,cz1
r0000138,27148,cz3,cz1
r0000139,27185,cz3,cz1
r0000140,27222,cz3,cz1
r0000141,27259,cz3,cz1
r0000142,27296,cz3,cz1
r0000143,27334,cz3,cz2
r0000144,27371,cz3,cz2
r0000145,27408,cz3,cz2
r0000146,27445,cz3,cz2
r0000147,27482,cz3,cz2
r0000148,27519,cz3,cz2
r0000149,27556,cz3,cz3
r0000150,27593,cz3,cz3
r0000151,27630,cz3,cz3
r0000152,27668,cz3,cz3
r0000153,27705,cz3,cz3
r0000154,27742,cz3,cz3
r0000155,27779,cz3,cz3
r0000156,27816,cz3,cz3
r0000157,27853,cz3,cz4
r0000158,27890,cz3,cz4
r0000159,27927,cz3,cz4
r0000160,27964,cz3,cz4
r0000161,28002,cz3,cz4
r0000162,28039,cz3,cz4
r0000163,28076,cz4,cz1
r0000164,28113,cz4,cz1
r0000165,28150,cz4,cz1
r0000166,28187,cz4,cz1
r0000167,28224,cz4,cz1
r0000168,28261,cz4,cz1
r0000169,28298,cz4,cz2
r0000170,28336,cz4,cz2
r0000171,28373,cz4,cz2
r0000172,28410,cz4,cz2
r0000173,28447,cz4,cz3
r0000174,28484,cz4,cz3
r0000175,28521,cz4,cz3
r0000176,28558,cz4,cz3
r0000177,28595,cz4,cz3
r0000178,28632,cz4,cz3
r0000179,28670,cz4,cz4
r0000180,28707,cz4,cz4
r0000181,28744,cz4,cz4
r0000182,28781,cz4,cz4
r0000183,28811,cz1,cz1
r0000184,28834,cz1,cz1
r0000185,28857,cz1,cz1
r0000186,28880,cz1,cz1
r0000187,28903,cz1,cz1
r0000188,28926,cz1,cz1
r0000189,28949,cz1,cz1
r0000190,28971,cz1,cz1
r0000191,28994,cz1,cz1
r0000192,29017,cz1,cz1
r0000193,29040,cz1,cz1
r0000194,29063,cz1,cz1
r0000195,29086,cz1,cz1
r0000196,29109,cz1,cz2
r0000197,29132,cz1,cz2
r0000198,29155,cz1,cz2
r0000199,29178,cz1,cz2
r0000200,29201,cz1,cz2
r0000201,29224,cz1,cz2
r0000202,29247,cz1,cz2
r0000203,29270,cz1,cz2
r0000204,29292,cz1,cz2
r0000205,29315,cz1,cz2
r0000206,29338,cz1,cz3
r0000207,29361,cz1,cz3
r0000208,29384,cz1,cz3
r0000209,29407,cz1,cz3
r0000210,29430,cz1,cz3
r0000211,29453,cz1,cz3
r0000212,29476,cz1,cz3
r0000213,29499,cz1,cz3
r0000214,29522,cz1,cz3
r0000215,29545,cz1,cz3
r0000216,29568,cz1,cz3
r0000217,29591,cz1,cz3
r0000218,29614,cz1,cz3
r0000219,29636,cz1,cz4
r0000220,29659,cz1,cz4
r0000221,29682,cz1,cz4
r0000222,29705,cz1,cz4
r0000223,29728,cz1,cz4
r0000224,29751,cz1,cz4
r0000225,29774,cz1,cz4
r0000226,29797,cz1,cz4
r0000227,29820,cz1,cz4
r0000228,29843,cz2,cz1
r0000229,29866,cz2,cz1
r0000230,29889,cz2,cz1
r0000231,29912,cz2,cz1
r0000232,29935,cz2,cz1
r0000233,29957,cz2,cz1
r0000234,29980,cz2,cz1
r0000235,30003,cz2,cz1
r0000236,30026,cz2,cz1
r0000237,30049,cz2,cz1
r0000238,30072,cz2,cz2
r0000239,30095,cz2,cz2
r0000240,30118,cz2,cz2
r0000241,30141,cz2,cz2
r0000242,30164,cz2,cz2
r0000243,30187,cz2,cz2
r0000244,30210,cz2,cz2
r0000245,30233,cz2,cz2
r0000246,30256,cz2,cz2
r0000247,30278,cz2,cz3
r0000248,30301,cz2,cz3
r0000249,30324,cz2,cz3
r0000250,30347,cz2,cz3
r0000251,30370,cz2,cz3
r0000252,30393,cz2,cz3
r0000253,30416,cz2,cz3
r0000254,30439,cz2,cz3
r0000255,30462,cz2,cz3
r0000256,30485,cz2,cz4
r0000257,30508,cz2,cz4
r0000258,30531,cz2,cz4
r0000259,30554,cz2,cz4
r0000260,30577,cz2,cz4
r0000261,30600,cz2,cz4
r0000262,30622,cz2,cz4
r0000263,30645,cz3,cz1
r0000264,30668,cz3,cz1
r0000265,30691,cz3,cz1
r0000266,30714,cz3,cz1
r0000267,30737,cz3,cz1
r0000268,30760,cz3,cz1
r0000269,30783,cz3,cz1
r0000270,30806,cz3,cz1
r0000271,30829,cz3,cz1
r0000272,30852,cz3,cz1
r0000273,30875,cz3,cz1
r0000274,30898,cz3,cz1
r0000275,30921,cz3,cz1
r0000276,30943,cz3,cz2
r0000277,30966,cz3,cz2
r0000278,30989,cz3,cz2
r0000279,31012,cz3,cz2
r0000280,31035,cz3,cz2
r0000281,31058,cz3,cz2
r0000282,31081,cz3,cz2
r0000283,31104,cz3,cz2
r0000284,31127,cz3,cz2
r0000285,31150,cz3,cz3
r0000286,31173,cz3,cz3
r0000287,31196,cz3,cz3
r0000288,31219,cz3,cz3
r0000289,31242,cz3,cz3
r0000290,31264,cz3,cz3
r0000291,31287,cz3,cz3
r0000292,31310,cz3,cz3
r0000293,31333,cz3,cz3
r0000294,31356,cz3,cz3
r0000295,31379,cz3,cz3
r0000296,31402,cz3,cz3
r0000297,31425,cz3,cz3
r0000298,31448,cz3,cz3
r0000299,31471,cz3,cz4
r0000300,31494,cz3,cz4
r0000301,31517,cz3,cz4
r0000302,31540,cz3,cz4
r0000303,31563,cz3,cz4
r0000304,31585,cz3,cz4
r0000305,31608,cz3,cz4
r0000306,31631,cz3,cz4
r0000307,31654,cz3,cz4
r0000308,31677,cz4,cz1
r0000309,31700,cz4,cz1
r0000310,31723,cz4,cz1
r0000311,31746,cz4,cz1
r0000312,31769,cz4,cz1
r0000313,31792,cz4,cz1
r0000314,31815,cz4,cz1
r0000315,31838,cz4,cz1
r0000316,31861,cz4,cz1
r0000317,31884,cz4,cz2
r0000318,31907,cz4,cz2
r0000319,31929,cz4,cz2
r0000320,31952,cz4,cz2
r0000321,31975,cz4,cz2
r0000322,31998,cz4,cz2
r0000323,32021,cz4,cz2
r0000324,32044,cz4,cz3
r0000325,32067,cz4,cz3
r0000326,32090,cz4,cz3
r0000327,32113,cz4,cz3
r0000328,32136,cz4,cz3
r0000329,32159,cz4,cz3
r0000330,32182,cz4,cz3
r0000331,32205,cz4,cz3
r0000332,32228,cz4,cz3
r0000333,32250,cz4,cz3
r0000334,32273,cz4,cz4
r0000335,32296,cz4,cz4
r0000336,32319,cz4,cz4
r0000337,32342,cz4,cz4
r0000338,32365,cz4,cz4
r0000339,32388,cz4,cz4
r0000340,32411,cz1,cz1
r0000341,32434,cz1,cz1
r0000342,32458,cz1,cz1
r0000343,32481,cz1,cz1
r0000344,32504,cz1,cz1
r0000345,32527,cz1,cz1
r0000346,32550,cz1,cz1
r0000347,32574,cz1,cz1
r0000348,32597,cz1,cz1
r0000349,32620,cz1,cz1
r0000350,32643,cz1,cz1
r0000351,32667,cz1,cz1
r0000352,32690,cz1,cz2
r0000353,32713,cz1,cz2
r0000354,32736,cz1,cz2
r0000355,32760,cz1,cz2
r0000356,32783,cz1,cz2
r0000357,32806,cz1,cz2
r0000358,32829,cz1,cz2
r0000359,32852,cz1,cz2
r0000360,32876,cz1,cz2
r0000361,32899,cz1,cz2
r0000362,32922,cz1,cz3
r0000363,32945,cz1,cz3
r0000364,32969,cz1,cz3
r0000365,32992,cz1,cz3
r0000366,33015,cz1,cz3
r0000367,33038,cz1,cz3
r0000368,33061,cz1,cz3
r0000369,33085,cz1,cz3
r0000370,33108,cz1,cz3
r0000371,33131,cz1,cz3
r0000372,33154,cz1,cz3
r0000373,33178,cz1,cz3
r0000374,33201,cz1,cz3
r0000375,33224,cz1,cz4
r0000376,33247,cz1,cz4
r0000377,33270,cz1,cz4
r0000378,33294,cz1,cz4
r0000379,33317,cz1,cz4
r0000380,33340,cz1,cz4
r0000381,33363,cz1,cz4
r0000382,33387,cz1,cz4
r0000383,33410,cz1,cz4
r0000384,33433,cz2,cz1
r0000385,33456,cz2,cz1
r0000386,33480,cz2,cz1
r0000387,33503,cz2,cz1
r0000388,33526,cz2,cz1
r0000389,33549,cz2,cz1
r0000390,33572,cz2,cz1
r0000391,33596,cz2,cz1
r0000392,33619,cz2,cz1
r0000393,33642,cz2,cz1
r0000394,33665,cz2,cz2
r0000395,33689,cz2,cz2
r0000396,33712,cz2,cz2
r0000397,33735,cz2,cz2
r0000398,33758,cz2,cz2
r0000399,33781,cz2,cz2
r0000400,33805,cz2,cz2
r0000401,33828,cz2,cz2
r0000402,33851,cz2,cz2
r0000403,33874,cz2,cz3
r0000404,33898,cz2,cz3
r0000405,33921,cz2,cz3
r0000406,33944,cz2,cz3
r0000407,33967,cz2,cz3
r0000408,33990,cz2,cz3
r0000409,34014,cz2,cz3
r0000410,34037,cz2,cz3
r0000411,34060,cz2,cz3
r0000412,34083,cz2,cz4
r0000413,34107,cz2,cz4
r0000414,34130,cz2,cz4
r0000415,34153,cz2,cz4
r0000416,34176,cz2,cz4
r0000417,34200,cz2,cz4
r0000418,34223,cz2,cz4
r0000419,34246,cz3,cz1
r0000420,34269,cz3,cz1
r0000421,34292,cz3,cz1
r0000422,34316,cz3,cz1
r0000423,34339,cz3,cz1
r0000424,34362,cz3,cz1
r0000425,34385,cz3,cz1
r0000426,34409,cz3,cz1
r0000427,34432,cz3,cz1
r0000428,34455,cz3,cz1
r0000429,34478,cz3,cz1
r0000430,34501,cz3,cz1
r0000431,34525,cz3,cz1
r0000432,34548,cz3,cz2
r0000433,34571,cz3,cz2
r0000434,34594,cz3,cz2
r0000435,34618,cz3,cz2
r0000436,34641,cz3,cz2
r0000437,34664,cz3,cz2
r0000438,34687,cz3,cz2
r0000439,34710,cz3,cz2
r0000440,34734,cz3,cz2
r0000441,34757,cz3,cz3
r0000442,34780,cz3,cz3
r0000443,34803,cz3,cz3
r0000444,34827,cz3,cz3
r0000445,34850,cz3,cz3
r0000446,34873,cz3,cz3
r0000447,34896,cz3,cz3
r0000448,34920,cz3,cz3
r0000449,34943,cz3,cz3
r0000450,34966,cz3,cz3
r0000451,34989,cz3,cz3
r0000452,35012,cz3,cz3
r0000453,35036,cz3,cz3
r0000454,35059,cz3,cz3
r0000455,35082,cz3,cz4
r0000456,35105,cz3,cz4
r0000457,35129,cz3,cz4
r0000458,35152,cz3,cz4
r0000459,35175,cz3,cz4
r0000460,35198,cz3,cz4
r0000461,35221,cz3,cz4
r0000462,35245,cz3,cz4
r0000463,35268,cz3,cz4
r0000464,35291,cz4,cz1
r0000465,35314,cz4,cz1
r0000466,35338,cz4,cz1
r0000467,35361,cz4,cz1
r0000468,35384,cz4,cz1
r0000469,35407,cz4,cz1
r0000470,35430,cz4,cz1
r0000471,35454,cz4,cz1
r0000472,35477,cz4,cz1
r0000473,35500,cz4,cz2
r0000474,35523,cz4,cz2
r0000475,35547,cz4,cz2
r0000476,35570,cz4,cz2
r0000477,35593,cz4,cz2
r0000478,35616,cz4,cz2
r0000479,35640,cz4,cz2
r0000480,35663,cz4,cz3
r0000481,35686,cz4,cz3
r0000482,35709,cz4,cz3
r0000483,35732,cz4,cz3
r0000484,35756,cz4,cz3
r0000485,35779,cz4,cz3
r0000486,35802,cz4,cz3
r0000487,35825,cz4,cz3
r0000488,35849,cz4,cz3
r0000489,35872,cz4,cz4
r0000490,35895,cz4,cz4
r0000491,35918,cz4,cz4
r0000492,35941,cz4,cz4
r0000493,35965,cz4,cz4
r0000494,35988,cz4,cz4
r0000495,36014,cz1,cz1
r0000496,36042,cz1,cz1
r0000497,36071,cz1,cz1
r0000498,36100,cz1,cz1
r0000499,36128,cz1,cz1
r0000500,36157,cz1,cz1
r0000501,36185,cz1,cz1
r0000502,36214,cz1,cz1
r0000503,36242,cz1,cz1
r0000504,36271,cz1,cz1
r0000505,36300,cz1,cz2
r0000506,36328,cz1,cz2
r0000507,36357,cz1,cz2
r0000508,36385,cz1,cz2
r0000509,36414,cz1,cz2
r0000510,36442,cz1,cz2
r0000511,36471,cz1,cz2
r0000512,36500,cz1,cz2
r0000513,36528,cz1,cz3
r0000514,36557,cz1,cz3
r0000515,36585,cz1,cz3
r0000516,36614,cz1,cz3
r0000517,36642,cz1,cz3
r0000518,36671,cz1,cz3
r0000519,36700,cz1,cz3
r0000520,36728,cz1,cz3
r0000521,36757,cz1,cz3
r0000522,36785,cz1,cz3
r0000523,36814,cz1,cz3
r0000524,36842,cz1,cz4
r0000525,36871,cz1,cz4
r0000526,36900,cz1,cz4
r0000527,36928,cz1,cz4
r0000528,36957,cz1,cz4
r0000529,36985,cz1,cz4
r0000530,37014,cz1,cz4
r0000531,37042,cz2,cz1
r0000532,37071,cz2,cz1
r0000533,37100,cz2,cz1
r0000534,37128,cz2,cz1
r0000535,37157,cz2,cz1
r0000536,37185,cz2,cz1
r0000537,37214,cz2,cz1
r0000538,37242,cz2,cz1
r0000539,37271,cz2,cz2
r0000540,37300,cz2,cz2
r0000541,37328,cz2,cz2
r0000542,37357,cz2,cz2
r0000543,37385,cz2,cz2
r0000544,37414,cz2,cz2
r0000545,37442,cz2,cz2
r0000546,37471,cz2,cz2
r0000547,37500,cz2,cz3
r0000548,37528,cz2,cz3
r0000549,37557,cz2,cz3
r0000550,37585,cz2,cz3
r0000551,37614,cz2,cz3
r0000552,37642,cz2,cz3
r0000553,37671,cz2,cz3
r0000554,37700,cz2,cz3
r0000555,37728,cz2,cz4
r0000556,37757,cz2,cz4
r0000557,37785,cz2,cz4
r0000558,37814,cz2,cz4
r0000559,37842,cz2,cz4
r0000560,37871,cz2,cz4
r0000561,37900,cz3,cz1
r0000562,37928,cz3,cz1
r0000563,37957,cz3,cz1
r0000564,37985,cz3,cz1
r0000565,38014,cz3,cz1
r0000566,38042,cz3,cz1
r0000567,38071,cz3,cz1
r0000568,38100,cz3,cz1
r0000569,38128,cz3,cz1
r0000570,38157,cz3,cz1
r0000571,38185,cz3,cz2
r0000572,38214,cz3,cz2
r0000573,38242,cz3,cz2
r0000574,38271,cz3,cz2
r0000575,38300,cz3,cz2
r0000576,38328,cz3,cz2
r0000577,38357,cz3,cz2
r0000578,38385,cz3,cz3
r0000579,38414,cz3,cz3
r0000580,38442,cz3,cz3
r0000581,38471,cz3,cz3
r0000582,38500,cz3,cz3
r0000583,38528,cz3,cz3
r0000584,38557,cz3,cz3
r0000585,38585,cz3,cz3
r0000586,38614,cz3,cz3
r0000587,38642,cz3,cz3
r0000588,38671,cz3,cz3
r0000589,38700,cz3,cz4
r0000590,38728,cz3,cz4
r0000591,38757,cz3,cz4
r0000592,38785,cz3,cz4
r0000593,38814,cz3,cz4
r0000594,38842,cz3,cz4
r0000595,38871,cz3,cz4
r0000596,38900,cz4,cz1
r0000597,38928,cz4,cz1
r0000598,38957,cz4,cz1
r0000599,38985,cz4,cz1
r0000600,39014,cz4,cz1
r0000601,39042,cz4,cz1
r0000602,39071,cz4,cz1
r0000603,39100,cz4,cz2
r0000604,39128,cz4,cz2
r0000605,39157,cz4,cz2
r0000606,39185,cz4,cz2
r0000607,39214,cz4,cz2
r0000608,39242,cz4,cz3
r0000609,39271,cz4,cz3
r0000610,39300,cz4,cz3
r0000611,39328,cz4,cz3
r0000612,39357,cz4,cz3
r0000613,39385,cz4,cz3
r0000614,39414,cz4,cz3
r0000615,39442,cz4,cz3
r0000616,39471,cz4,cz4
r0000617,39500,cz4,cz4
r0000618,39528,cz4,cz4
r0000619,39557,cz4,cz4
r0000620,39585,cz4,cz4
r0000621,39613,cz1,cz1
r0000622,39640,cz1,cz1
r0000623,39668,cz1,cz1
r0000624,39695,cz1,cz1
r0000625,39722,cz1,cz1
r0000626,39750,cz1,cz1
r0000627,39777,cz1,cz1
r0000628,39804,cz1,cz1
r0000629,39831,cz1,cz1
r0000630,39859,cz1,cz1
r0000631,39886,cz1,cz2
r0000632,39913,cz1,cz2
r0000633,39940,cz1,cz2
r0000634,39968,cz1,cz2
r0000635,39995,cz1,cz2
r0000636,40022,cz1,cz2
r0000637,40050,cz1,cz2
r0000638,40077,cz1,cz2
r0000639,40104,cz1,cz3
r0000640,40131,cz1,cz3
r0000641,40159,cz1,cz3
r0000642,40186,cz1,cz3
r0000643,40213,cz1,cz3
r0000644,40240,cz1,cz3
r0000645,40268,cz1,cz3
r0000646,40295,cz1,cz3
r0000647,40322,cz1,cz3
r0000648,40350,cz1,cz3
r0000649,40377,cz1,cz3
r0000650,40404,cz1,cz4
r0000651,40431,cz1,cz4
r0000652,40459,cz1,cz4
r0000653,40486,cz1,cz4
r0000654,40513,cz1,cz4
r0000655,40540,cz1,cz4
r0000656,40568,cz1,cz4
r0000657,40595,cz2,cz1
r0000658,40622,cz2,cz1
r0000659,40650,cz2,cz1
r0000660,40677,cz2,cz1
r0000661,40704,cz2,cz1
r0000662,40731,cz2,cz1
r0000663,40759,cz2,cz1
r0000664,40786,cz2,cz1
r0000665,40813,cz2,cz2
r0000666,40840,cz2,cz2
r0000667,40868,cz2,cz2
r0000668,40895,cz2,cz2
r0000669,40922,cz2,cz2
r0000670,40950,cz2,cz2
r0000671,40977,cz2,cz2
r0000672,41004,cz2,cz2
r0000673,41031,cz2,cz3
r0000674,41059,cz2,cz3
r0000675,41086,cz2,cz3
r0000676,41113,cz2,cz3
r0000677,41140,cz2,cz3
r0000678,41168,cz2,cz3
r0000679,41195,cz2,cz3
r0000680,41222,cz2,cz3
r0000681,41250,cz2,cz4
r0000682,41277,cz2,cz4
r0000683,41304,cz2,cz4
r0000684,41331,cz2,cz4
r0000685,41359,cz2,cz4
r0000686,41386,cz2,cz4
r0000687,41413,cz3,cz1
r0000688,41440,cz3,cz1
r0000689,41468,cz3,cz1
r0000690,41495,cz3,cz1
r0000691,41522,cz3,cz1
r0000692,41549,cz3,cz1
r0000693,41577,cz3,cz1
r0000694,41604,cz3,cz1
r0000695,41631,cz3,cz1
r0000696,41659,cz3,cz1
r0000697,41686,cz3,cz1
r0000698,41713,cz3,cz2
r0000699,41740,cz3,cz2
r0000700,41768,cz3,cz2
r0000701,41795,cz3,cz2
r0000702,41822,cz3,cz2
r0000703,41850,cz3,cz2
r0000704,41877,cz3,cz2
r0000705,41904,cz3,cz2
r0000706,41931,cz3,cz3
r0000707,41959,cz3,cz3
r0000708,41986,cz3,cz3
r0000709,42013,cz3,cz3
r0000710,42040,cz3,cz3
r0000711,42068,cz3,cz3
r0000712,42095,cz3,cz3
r0000713,42122,cz3,cz3
r0000714,42150,cz3,cz3
r0000715,42177,cz3,cz3
r0000716,42204,cz3,cz3
r0000717,42231,cz3,cz3
r0000718,42259,cz3,cz4
r0000719,42286,cz3,cz4
r0000720,42313,cz3,cz4
r0000721,42340,cz3,cz4
r0000722,42368,cz3,cz4
r0000723,42395,cz3,cz4
r0000724,42422,cz3,cz4
r0000725,42450,cz3,cz4
r0000726,42477,cz4,cz1
r0000727,42504,cz4,cz1
r0000728,42531,cz4,cz1
r0000729,42559,cz4,cz1
r0000730,42586,cz4,cz1
r0000731,42613,cz4,cz1
r0000732,42640,cz4,cz1
r0000733,42668,cz4,cz1
r0000734,42695,cz4,cz2
r0000735,42722,cz4,cz2
r0000736,42750,cz4,cz2
r0000737,42777,cz4,cz2
r0000738,42804,cz4,cz2
r0000739,42831,cz4,cz2
r0000740,42859,cz4,cz3
r0000741,42886,cz4,cz3
r0000742,42913,cz4,cz3
r0000743,42940,cz4,cz3
r0000744,42968,cz4,cz3
r0000745,42995,cz4,cz3
r0000746,43022,cz4,cz3
r0000747,43050,cz4,cz3
r0000748,43077,cz4,cz4
r0000749,43104,cz4,cz4
r0000750,43131,cz4,cz4
r0000751,43159,cz4,cz4
r0000752,43186,cz4,cz4
r0000753,43213,cz1,cz1
r0000754,43239,cz1,cz1
r0000755,43265,cz1,cz1
r0000756,43291,cz1,cz1
r0000757,43318,cz1,cz1
r0000758,43344,cz1,cz1
r0000759,43370,cz1,cz1
r0000760,43397,cz1,cz1
r0000761,43423,cz1,cz1
r0000762,43449,cz1,cz1
r0000763,43475,cz1,cz1
r0000764,43502,cz1,cz2
r0000765,43528,cz1,cz2
r0000766,43554,cz1,cz2
r0000767,43581,cz1,cz2
r0000768,43607,cz1,cz2
r0000769,43633,cz1,cz2
r0000770,43659,cz1,cz2
r0000771,43686,cz1,cz2
r0000772,43712,cz1,cz3
r0000773,43738,cz1,cz3
r0000774,43764,cz1,cz3
r0000775,43791,cz1,cz3
r0000776,43817,cz1,cz3
r0000777,43843,cz1,cz3
r0000778,43870,cz1,cz3
r0000779,43896,cz1,cz3
r0000780,43922,cz1,cz3
r0000781,43948,cz1,cz3
r0000782,43975,cz1,cz3
r0000783,44001,cz1,cz3
r0000784,44027,cz1,cz4
r0000785,44054,cz1,cz4
r0000786,44080,cz1,cz4
r0000787,44106,cz1,cz4
r0000788,44132,cz1,cz4
r0000789,44159,cz1,cz4
r0000790,44185,cz1,cz4
r0000791,44211,cz1,cz4
r0000792,44237,cz2,cz1
r0000793,44264,cz2,cz1
r0000794,44290,cz2,cz1
r0000795,44316,cz2,cz1
r0000796,44343,cz2,cz1
r0000797,44369,cz2,cz1
r0000798,44395,cz2,cz1
r0000799,44421,cz2,cz1
r0000800,44448,cz2,cz1
r0000801,44474,cz2,cz2
r0000802,44500,cz2,cz2
r0000803,44527,cz2,cz2
r0000804,44553,cz2,cz2
r0000805,44579,cz2,cz2
r0000806,44605,cz2,cz2
r0000807,44632,cz2,cz2
r0000808,44658,cz2,cz2
r0000809,44684,cz2,cz3
r0000810,44710,cz2,cz3
r0000811,44737,cz2,cz3
r0000812,44763,cz2,cz3
r0000813,44789,cz2,cz3
r0000814,44816,cz2,cz3
r0000815,44842,cz2,cz3
r0000816,44868,cz2,cz3
r0000817,44894,cz2,cz4
r0000818,44921,cz2,cz4
r0000819,44947,cz2,cz4
r0000820,44973,cz2,cz4
r0000821,45000,cz2,cz4
r0000822,45026,cz2,cz4
r0000823,45052,cz3,cz1
r0000824,45078,cz3,cz1
r0000825,45105,cz3,cz1
r0000826,45131,cz3,cz1
r0000827,45157,cz3,cz1
r0000828,45183,cz3,cz1
r0000829,45210,cz3,cz1
r0000830,45236,cz3,cz1
r0000831,45262,cz3,cz1
r0000832,45289,cz3,cz1
r0000833,45315,cz3,cz1
r0000834,45341,cz3,cz2
r0000835,45367,cz3,cz2
r0000836,45394,cz3,cz2
r0000837,45420,cz3,cz2
r0000838,45446,cz3,cz2
r0000839,45472,cz3,cz2
r0000840,45499,cz3,cz2
r0000841,45525,cz3,cz2
r0000842,45551,cz3,cz3
r0000843,45578,cz3,cz3
r0000844,45604,cz3,cz3
r0000845,45630,cz3,cz3
r0000846,45656,cz3,cz3
r0000847,45683,cz3,cz3
r0000848,45709,cz3,cz3
r0000849,45735,cz3,cz3
r0000850,45762,cz3,cz3
r0000851,45788,cz3,cz3
r0000852,45814,cz3,cz3
r0000853,45840,cz3,cz3
r0000854,45867,cz3,cz4
r0000855,45893,cz3,cz4
r0000856,45919,cz3,cz4
r0000857,45945,cz3,cz4
r0000858,45972,cz3,cz4
r0000859,45998,cz3,cz4
r0000860,46024,cz3,cz4
r0000861,46051,cz3,cz4
r0000862,46077,cz4,cz1
r0000863,46103,cz4,cz1
r0000864,46129,cz4,cz1
r0000865,46156,cz4,cz1
r0000866,46182,cz4,cz1
r0000867,46208,cz4,cz1
r0000868,46235,cz4,cz1
r0000869,46261,cz4,cz1
r0000870,46287,cz4,cz2
r0000871,46313,cz4,cz2
r0000872,46340,cz4,cz2
