request_id,request_time,origin_zone,destination_zone
r0000168,2885,cz4,cz1
r0000169,2902,cz4,cz1
r0000170,2919,cz4,cz1
r0000171,2936,cz4,cz1
r0000172,2954,cz4,cz1
r0000173,2971,cz4,cz1
r0000174,2988,cz4,cz1
r0000175,3005,cz4,cz1
r0000176,3022,cz4,cz1
r0000177,3040,cz4,cz1
r0000178,3057,cz4,cz1
r0000179,3074,cz4,cz2
r0000180,3091,cz4,cz2
r0000181,3109,cz4,cz2
r0000182,3126,cz4,cz2
r0000183,3143,cz4,cz2
r0000184,3160,cz4,cz2
r0000185,3177,cz4,cz2
r0000186,3195,cz4,cz2
r0000187,3212,cz4,cz2
r0000188,3229,cz4,cz3
r0000189,3246,cz4,cz3
r0000190,3264,cz4,cz3
r0000191,3281,cz4,cz3
r0000192,3298,cz4,cz3
r0000193,3315,cz4,cz3
r0000194,3333,cz4,cz3
r0000195,3350,cz4,cz3
r0000196,3367,cz4,cz3
r0000197,3384,cz4,cz3
r0000198,3401,cz4,cz3
r0000199,3419,cz4,cz3
r0000200,3436,cz4,cz3
r0000201,3453,cz4,cz4
r0000202,3470,cz4,cz4
r0000203,3488,cz4,cz4
r0000204,3505,cz4,cz4
r0000205,3522,cz4,cz4
r0000206,3539,cz4,cz4
r0000207,3556,cz4,cz4
r0000208,3574,cz4,cz4
r0000209,3591,cz4,cz4
r0000210,3613,cz1,cz1
r0000211,3641,cz1,cz1
r0000212,3669,cz1,cz1
r0000213,3697,cz1,cz1
r0000214,3725,cz1,cz1
r0000215,3753,cz1,cz1
r0000216,3781,cz1,cz1
r0000217,3809,cz1,cz1
r0000218,3837,cz1,cz1
r0000219,3865,cz1,cz1
r0000220,3893,cz1,cz2
r0000221,3920,cz1,cz2
r0000222,3948,cz1,cz2
r0000223,3976,cz1,cz2
r0000224,4004,cz1,cz2
r0000225,4032,cz1,cz2
r0000226,4060,cz1,cz2
r0000227,4088,cz1,cz2
r0000228,4116,cz1,cz3
r0000229,4144,cz1,cz3
r0000230,4172,cz1,cz3
r0000231,4200,cz1,cz3
r0000232,4227,cz1,cz3
r0000233,4255,cz1,cz3
r0000234,4283,cz1,cz3
r0000235,4311,cz1,cz3
r0000236,4339,cz1,cz3
r0000237,4367,cz1,cz3
r0000238,4395,cz1,cz3
r0000239,4423,cz1,cz4
r0000240,4451,cz1,cz4
r0000241,4479,cz1,cz4
r0000242,4506,cz1,cz4
r0000243,4534,cz1,cz4
r0000244,4562,cz1,cz4
r0000245,4590,cz1,cz4
r0000246,4618,cz2,cz1
r0000247,4646,cz2,cz1
r0000248,4674,cz2,cz1
r0000249,4702,cz2,cz1
r0000250,4730,cz2,cz1
r0000251,4758,cz2,cz1
r0000252,4786,cz2,cz1
r0000253,4813,cz2,cz1
r0000254,4841,cz2,cz2
r0000255,4869,cz2,cz2
r0000256,4897,cz2,cz2
r0000257,4925,cz2,cz2
r0000258,4953,cz2,cz2
r0000259,4981,cz2,cz2
r0000260,5009,cz2,cz2
r0000261,5037,cz2,cz2
r0000262,5065,cz2,cz3
r0000263,5093,cz2,cz3
r0000264,5120,cz2,cz3
r0000265,5148,cz2,cz3
r0000266,5176,cz2,cz3
r0000267,5204,cz2,cz3
r0000268,5232,cz2,cz3
r0000269,5260,cz2,cz3
r0000270,5288,cz2,cz4
r0000271,5316,cz2,cz4
r0000272,5344,cz2,cz4
r0000273,5372,cz2,cz4
r0000274,5400,cz2,cz4
r0000275,5427,cz2,cz4
r0000276,5455,cz3,cz1
r0000277,5483,cz3,cz1
r0000278,5511,cz3,cz1
r0000279,5539,cz3,cz1
r0000280,5567,cz3,cz1
r0000281,5595,cz3,cz1
r0000282,5623,cz3,cz1
r0000283,5651,cz3,cz1
r0000284,5679,cz3,cz1
r0000285,5706,cz3,cz1
r0000286,5734,cz3,cz1
r0000287,5762,cz3,cz2
r0000288,5790,cz3,cz2
r0000289,5818,cz3,cz2
r0000290,5846,cz3,cz2
r0000291,5874,cz3,cz2
r0000292,5902,cz3,cz2
r0000293,5930,cz3,cz2
r0000294,5958,cz3,cz3
r0000295,5986,cz3,cz3
r0000296,6013,cz3,cz3
r0000297,6041,cz3,cz3
r0000298,6069,cz3,cz3
r0000299,6097,cz3,cz3
r0000300,6125,cz3,cz3
r0000301,6153,cz3,cz3
r0000302,6181,cz3,cz3
r0000303,6209,cz3,cz3
r0000304,6237,cz3,cz3
r0000305,6265,cz3,cz4
r0000306,6293,cz3,cz4
r0000307,6320,cz3,cz4
r0000308,6348,cz3,cz4
r0000309,6376,cz3,cz4
r0000310,6404,cz3,cz4
r0000311,6432,cz3,cz4
r0000312,6460,cz3,cz4
r0000313,6488,cz4,cz1
r0000314,6516,cz4,cz1
r0000315,6544,cz4,cz1
r0000316,6572,cz4,cz1
r0000317,6600,cz4,cz1
r0000318,6627,cz4,cz1
r0000319,6655,cz4,cz1
r0000320,6683,cz4,cz2
r0000321,6711,cz4,cz2
r0000322,6739,cz4,cz2
r0000323,6767,cz4,cz2
r0000324,6795,cz4,cz2
r0000325,6823,cz4,cz2
r0000326,6851,cz4,cz3
r0000327,6879,cz4,cz3
r0000328,6906,cz4,cz3
r0000329,6934,cz4,cz3
r0000330,6962,cz4,cz3
r0000331,6990,cz4,cz3
r0000332,7018,cz4,cz3
r0000333,7046,cz4,cz3
r0000334,7074,cz4,cz4
r0000335,7102,cz4,cz4
r0000336,7130,cz4,cz4
r0000337,7158,cz4,cz4
r0000338,7186,cz4,cz4
r0000339,7221,cz1,cz1
r0000340,7265,cz1,cz1
r0000341,7308,cz1,cz1
r0000342,7351,cz1,cz1
r0000343,7395,cz1,cz1
r0000344,7438,cz1,cz1
r0000345,7481,cz1,cz1
r0000346,7525,cz1,cz2
r0000347,7568,cz1,cz2
r0000348,7612,cz1,cz2
r0000349,7655,cz1,cz2
r0000350,7698,cz1,cz2
r0000351,7742,cz1,cz3
r0000352,7785,cz1,cz3
r0000353,7828,cz1,cz3
r0000354,7872,cz1,cz3
r0000355,7915,cz1,cz3
r0000356,7959,cz1,cz3
r0000357,8002,cz1,cz3
r0000358,8045,cz1,cz4
r0000359,8089,cz1,cz4
r0000360,8132,cz1,cz4
r0000361,8175,cz1,cz4
r0000362,8219,cz1,cz4
r0000363,8262,cz2,cz1
r0000364,8306,cz2,cz1
r0000365,8349,cz2,cz1
r0000366,8392,cz2,cz1
r0000367,8436,cz2,cz1
r0000368,8479,cz2,cz2
r0000369,8522,cz2,cz2
r0000370,8566,cz2,cz2
r0000371,8609,cz2,cz2
r0000372,8653,cz2,cz2
r0000373,8696,cz2,cz3
r0000374,8739,cz2,cz3
r0000375,8783,cz2,cz3
r0000376,8826,cz2,cz3
r0000377,8869,cz2,cz3
r0000378,8913,cz2,cz4
r0000379,8956,cz2,cz4
r0000380,9000,cz2,cz4
r0000381,9043,cz2,cz4
r0000382,9086,cz3,cz1
r0000383,9130,cz3,cz1
r0000384,9173,cz3,cz1
r0000385,9216,cz3,cz1
r0000386,9260,cz3,cz1
r0000387,9303,cz3,cz1
r0000388,9346,cz3,cz1
r0000389,9390,cz3,cz2
r0000390,9433,cz3,cz2
r0000391,9477,cz3,cz2
r0000392,9520,cz3,cz2
r0000393,9563,cz3,cz2
r0000394,9607,cz3,cz3
r0000395,9650,cz3,cz3
r0000396,9693,cz3,cz3
r0000397,9737,cz3,cz3
r0000398,9780,cz3,cz3
r0000399,9824,cz3,cz3
r0000400,9867,cz3,cz3
r0000401,9910,cz3,cz4
r0000402,9954,cz3,cz4
r0000403,9997,cz3,cz4
r0000404,10040,cz3,cz4
r0000405,10084,cz3,cz4
r0000406,10127,cz4,cz1
r0000407,10171,cz4,cz1
r0000408,10214,cz4,cz1
r0000409,10257,cz4,cz1
r0000410,10301,cz4,cz1
r0000411,10344,cz4,cz2
r0000412,10387,cz4,cz2
r0000413,10431,cz4,cz2
r0000414,10474,cz4,cz3
r0000415,10518,cz4,cz3
r0000416,10561,cz4,cz3
r0000417,10604,cz4,cz3
r0000418,10648,cz4,cz3
r0000419,10691,cz4,cz4
r0000420,10734,cz4,cz4
r0000421,10778,cz4,cz4
r0000422,10836,cz1,cz1
r0000423,10910,cz1,cz1
r0000424,10983,cz1,cz1
r0000425,11057,cz1,cz1
r0000426,11130,cz1,cz2
r0000427,11204,cz1,cz2
r0000428,11277,cz1,cz2
r0000429,11351,cz1,cz3
r0000430,11424,cz1,cz3
r0000431,11497,cz1,cz3
r0000432,11571,cz1,cz3
r0000433,11644,cz1,cz4
r0000434,11718,cz1,cz4
r0000435,11791,cz1,cz4
r0000436,11865,cz2,cz1
r0000437,11938,cz2,cz1
r0000438,12012,cz2,cz1
r0000439,12085,cz2,cz2
r0000440,12159,cz2,cz2
r0000441,12232,cz2,cz2
r0000442,12306,cz2,cz3
r0000443,12379,cz2,cz3
r0000444,12453,cz2,cz3
r0000445,12526,cz2,cz4
r0000446,12600,cz2,cz4
r0000447,12673,cz3,cz1
r0000448,12746,cz3,cz1
r0000449,12820,cz3,cz1
r0000450,12893,cz3,cz1
r0000451,12967,cz3,cz2
r0000452,13040,cz3,cz2
r0000453,13114,cz3,cz2
r0000454,13187,cz3,cz3
r0000455,13261,cz3,cz3
r0000456,13334,cz3,cz3
r0000457,13408,cz3,cz3
r0000458,13481,cz3,cz4
r0000459,13555,cz3,cz4
r0000460,13628,cz3,cz4
r0000461,13702,cz4,cz1
r0000462,13775,cz4,cz1
r0000463,13848,cz4,cz1
r0000464,13922,cz4,cz2
r0000465,13995,cz4,cz2
r0000466,14069,cz4,cz3
r0000467,14142,cz4,cz3
r0000468,14216,cz4,cz3
r0000469,14289,cz4,cz4
r0000470,14363,cz4,cz4
r0000471,14435,cz1,cz1
r0000472,14505,cz1,cz1
r0000473,14576,cz1,cz1
r0000474,14647,cz1,cz1
r0000475,14717,cz1,cz2
r0000476,14788,cz1,cz2
r0000477,14858,cz1,cz2
r0000478,14929,cz1,cz3
r0000479,15000,cz1,cz3
r0000480,15070,cz1,cz3
r0000481,15141,cz1,cz3
r0000482,15211,cz1,cz3
r0000483,15282,cz1,cz4
r0000484,15352,cz1,cz4
r0000485,15423,cz1,cz4
r0000486,15494,cz2,cz1
r0000487,15564,cz2,cz1
r0000488,15635,cz2,cz1
r0000489,15705,cz2,cz2
r0000490,15776,cz2,cz2
r0000491,15847,cz2,cz2
r0000492,15917,cz2,cz3
r0000493,15988,cz2,cz3
r0000494,16058,cz2,cz3
r0000495,16129,cz2,cz4
r0000496,16200,cz2,cz4
r0000497,16270,cz3,cz1
r0000498,16341,cz3,cz1
r0000499,16411,cz3,cz1
r0000500,16482,cz3,cz1
r0000501,16552,cz3,cz2
r0000502,16623,cz3,cz2
r0000503,16694,cz3,cz2
r0000504,16764,cz3,cz3
r0000505,16835,cz3,cz3
r0000506,16905,cz3,cz3
r0000507,16976,cz3,cz3
r0000508,17047,cz3,cz3
r0000509,17117,cz3,cz4
r0000510,17188,cz3,cz4
r0000511,17258,cz3,cz4
r0000512,17329,cz4,cz1
r0000513,17400,cz4,cz1
r0000514,17470,cz4,cz1
r0000515,17541,cz4,cz2
r0000516,17611,cz4,cz2
r0000517,17682,cz4,cz3
r0000518,17752,cz4,cz3
r0000519,17823,cz4,cz3
r0000520,17894,cz4,cz4
r0000521,17964,cz4,cz4
r0000522,18015,cz1,cz1
r0000523,18045,cz1,cz1
r0000524,18075,cz1,cz1
r0000525,18105,cz1,cz1
r0000526,18136,cz1,cz1
r0000527,18166,cz1,cz1
r0000528,18196,cz1,cz1
r0000529,18226,cz1,cz1
r0000530,18257,cz1,cz1
r0000531,18287,cz1,cz1
r0000532,18317,cz1,cz2
r0000533,18347,cz1,cz2
r0000534,18378,cz1,cz2
r0000535,18408,cz1,cz2
r0000536,18438,cz1,cz2
r0000537,18468,cz1,cz2
r0000538,18499,cz1,cz2
r0000539,18529,cz1,cz3
r0000540,18559,cz1,cz3
r0000541,18589,cz1,cz3
r0000542,18620,cz1,cz3
r0000543,18650,cz1,cz3
r0000544,18680,cz1,cz3
r0000545,18710,cz1,cz3
r0000546,18741,cz1,cz3
r0000547,18771,cz1,cz3
r0000548,18801,cz1,cz3
r0000549,18831,cz1,cz4
r0000550,18862,cz1,cz4
r0000551,18892,cz1,cz4
r0000552,18922,cz1,cz4
r0000553,18952,cz1,cz4
r0000554,18983,cz1,cz4
r0000555,19013,cz1,cz4
r0000556,19043,cz2,cz1
r0000557,19073,cz2,cz1
r0000558,19104,cz2,cz1
r0000559,19134,cz2,cz1
r0000560,19164,cz2,cz1
r0000561,19194,cz2,cz1
r0000562,19225,cz2,cz1
r0000563,19255,cz2,cz2
r0000564,19285,cz2,cz2
r0000565,19315,cz2,cz2
r0000566,19346,cz2,cz2
r0000567,19376,cz2,cz2
r0000568,19406,cz2,cz2
r0000569,19436,cz2,cz2
r0000570,19467,cz2,cz3
r0000571,19497,cz2,cz3
r0000572,19527,cz2,cz3
r0000573,19557,cz2,cz3
r0000574,19588,cz2,cz3
r0000575,19618,cz2,cz3
r0000576,19648,cz2,cz3
r0000577,19678,cz2,cz4
r0000578,19709,cz2,cz4
r0000579,19739,cz2,cz4
r0000580,19769,cz2,cz4
r0000581,19800,cz2,cz4
r0000582,19830,cz3,cz1
r0000583,19860,cz3,cz1
r0000584,19890,cz3,cz1
r0000585,19921,cz3,cz1
r0000586,19951,cz3,cz1
r0000587,19981,cz3,cz1
r0000588,20011,cz3,cz1
r0000589,20042,cz3,cz1
r0000590,20072,cz3,cz1
r0000591,20102,cz3,cz1
r0000592,20132,cz3,cz2
r0000593,20163,cz3,cz2
r0000594,20193,cz3,cz2
r0000595,20223,cz3,cz2
r0000596,20253,cz3,cz2
r0000597,20284,cz3,cz2
r0000598,20314,cz3,cz2
r0000599,20344,cz3,cz3
r0000600,20374,cz3,cz3
r0000601,20405,cz3,cz3
r0000602,20435,cz3,cz3
r0000603,20465,cz3,cz3
r0000604,20495,cz3,cz3
r0000605,20526,cz3,cz3
r0000606,20556,cz3,cz3
r0000607,20586,cz3,cz3
r0000608,20616,cz3,cz3
r0000609,20647,cz3,cz3
r0000610,20677,cz3,cz4
r0000611,20707,cz3,cz4
r0000612,20737,cz3,cz4
r0000613,20768,cz3,cz4
r0000614,20798,cz3,cz4
r0000615,20828,cz3,cz4
r0000616,20858,cz3,cz4
r0000617,20889,cz4,cz1
r0000618,20919,cz4,cz1
r0000619,20949,cz4,cz1
r0000620,20979,cz4,cz1
r0000621,21010,cz4,cz1
r0000622,21040,cz4,cz1
r0000623,21070,cz4,cz1
r0000624,21100,cz4,cz2
r0000625,21131,cz4,cz2
r0000626,21161,cz4,cz2
r0000627,21191,cz4,cz2
r0000628,21221,cz4,cz2
r0000629,21252,cz4,cz3
r0000630,21282,cz4,cz3
r0000631,21312,cz4,cz3
r0000632,21342,cz4,cz3
r0000633,21373,cz4,cz3
r0000634,21403,cz4,cz3
r0000635,21433,cz4,cz3
r0000636,21463,cz4,cz4
r0000637,21494,cz4,cz4
r0000638,21524,cz4,cz4
r0000639,21554,cz4,cz4
r0000640,21584,cz4,cz4
r0000641,21604,cz1,cz1
r0000642,21612,cz1,cz1
r0000643,21621,cz1,cz1
r0000644,21629,cz1,cz1
r0000645,21637,cz1,cz1
r0000646,21646,cz1,cz1
r0000647,21654,cz1,cz1
r0000648,21663,cz1,cz1
r0000649,21671,cz1,cz1
r0000650,21679,cz1,cz1
r0000651,21688,cz1,cz1
r0000652,21696,cz1,cz1
r0000653,21705,cz1,cz1
r0000654,21713,cz1,cz1
r0000655,21721,cz1,cz1
r0000656,21730,cz1,cz1
r0000657,21738,cz1,cz1
r0000658,21747,cz1,cz1
r0000659,21755,cz1,cz1
r0000660,21764,cz1,cz1
r0000661,21772,cz1,cz1
r0000662,21780,cz1,cz1
r0000663,21789,cz1,cz1
r0000664,21797,cz1,cz1
r0000665,21806,cz1,cz1
r0000666,21814,cz1,cz1
r0000667,21822,cz1,cz1
r0000668,21831,cz1,cz1
r0000669,21839,cz1,cz1
r0000670,21848,cz1,cz1
r0000671,21856,cz1,cz1
r0000672,21864,cz1,cz1
r0000673,21873,cz1,cz1
r0000674,21881,cz1,cz1
r0000675,21890,cz1,cz2
r0000676,21898,cz1,cz2
r0000677,21907,cz1,cz2
r0000678,21915,cz1,cz2
r0000679,21923,cz1,cz2
r0000680,21932,cz1,cz2
r0000681,21940,cz1,cz2
r0000682,21949,cz1,cz2
r0000683,21957,cz1,cz2
r0000684,21965,cz1,cz2
r0000685,21974,cz1,cz2
r0000686,21982,cz1,cz2
r0000687,21991,cz1,cz2
r0000688,21999,cz1,cz2
r0000689,22007,cz1,cz2
r0000690,22016,cz1,cz2
r0000691,22024,cz1,cz2
r0000692,22033,cz1,cz2
r0000693,22041,cz1,cz2
r0000694,22050,cz1,cz2
r0000695,22058,cz1,cz2
r0000696,22066,cz1,cz2
r0000697,22075,cz1,cz2
r0000698,22083,cz1,cz2
r0000699,22092,cz1,cz2
r0000700,22100,cz1,cz2
r0000701,22108,cz1,cz3
r0000702,22117,cz1,cz3
r0000703,22125,cz1,cz3
r0000704,22134,cz1,cz3
r0000705,22142,cz1,cz3
r0000706,22150,cz1,cz3
r0000707,22159,cz1,cz3
r0000708,22167,cz1,cz3
r0000709,22176,cz1,cz3
r0000710,22184,cz1,cz3
r0000711,22192,cz1,cz3
r0000712,22201,cz1,cz3
r0000713,22209,cz1,cz3
r0000714,22218,cz1,cz3
r0000715,22226,cz1,cz3
r0000716,22235,cz1,cz3
r0000717,22243,cz1,cz3
r0000718,22251,cz1,cz3
r0000719,22260,cz1,cz3
r0000720,22268,cz1,cz3
r0000721,22277,cz1,cz3
r0000722,22285,cz1,cz3
r0000723,22293,cz1,cz3
r0000724,22302,cz1,cz3
r0000725,22310,cz1,cz3
r0000726,22319,cz1,cz3
r0000727,22327,cz1,cz3
r0000728,22335,cz1,cz3
r0000729,22344,cz1,cz3
r0000730,22352,cz1,cz3
r0000731,22361,cz1,cz3
r0000732,22369,cz1,cz3
r0000733,22378,cz1,cz3
r0000734,22386,cz1,cz3
r0000735,22394,cz1,cz3
r0000736,22403,cz1,cz3
r0000737,22411,cz1,cz4
r0000738,22420,cz1,cz4
r0000739,22428,cz1,cz4
r0000740,22436,cz1,cz4
r0000741,22445,cz1,cz4
r0000742,22453,cz1,cz4
r0000743,22462,cz1,cz4
r0000744,22470,cz1,cz4
r0000745,22478,cz1,cz4
r0000746,22487,cz1,cz4
r0000747,22495,cz1,cz4
r0000748,22504,cz1,cz4
r0000749,22512,cz1,cz4
r0000750,22521,cz1,cz4
r0000751,22529,cz1,cz4
r0000752,22537,cz1,cz4
r0000753,22546,cz1,cz4
r0000754,22554,cz1,cz4
r0000755,22563,cz1,cz4
r0000756,22571,cz1,cz4
r0000757,22579,cz1,cz4
r0000758,22588,cz1,cz4
r0000759,22596,cz1,cz4
r0000760,22605,cz1,cz4
r0000761,22613,cz2,cz1
r0000762,22621,cz2,cz1
r0000763,22630,cz2,cz1
r0000764,22638,cz2,cz1
r0000765,22647,cz2,cz1
r0000766,22655,cz2,cz1
r0000767,22664,cz2,cz1
r0000768,22672,cz2,cz1
r0000769,22680,cz2,cz1
r0000770,22689,cz2,cz1
r0000771,22697,cz2,cz1
r0000772,22706,cz2,cz1
r0000773,22714,cz2,cz1
r0000774,22722,cz2,cz1
r0000775,22731,cz2,cz1
r0000776,22739,cz2,cz1
r0000777,22748,cz2,cz1
r0000778,22756,cz2,cz1
r0000779,22764,cz2,cz1
r0000780,22773,cz2,cz1
r0000781,22781,cz2,cz1
r0000782,22790,cz2,cz1
r0000783,22798,cz2,cz1
r0000784,22807,cz2,cz1
r0000785,22815,cz2,cz1
r0000786,22823,cz2,cz1
r0000787,22832,cz2,cz1
r0000788,22840,cz2,cz2
r0000789,22849,cz2,cz2
r0000790,22857,cz2,cz2
r0000791,22865,cz2,cz2
r0000792,22874,cz2,cz2
r0000793,22882,cz2,cz2
r0000794,22891,cz2,cz2
r0000795,22899,cz2,cz2
r0000796,22907,cz2,cz2
r0000797,22916,cz2,cz2
r0000798,22924,cz2,cz2
r0000799,22933,cz2,cz2
r0000800,22941,cz2,cz2
r0000801,22950,cz2,cz2
r0000802,22958,cz2,cz2
r0000803,22966,cz2,cz2
r0000804,22975,cz2,cz2
r0000805,22983,cz2,cz2
r0000806,22992,cz2,cz2
r0000807,23000,cz2,cz2
r0000808,23008,cz2,cz2
r0000809,23017,cz2,cz2
r0000810,23025,cz2,cz2
r0000811,23034,cz2,cz2
r0000812,23042,cz2,cz2
r0000813,23050,cz2,cz2
r0000814,23059,cz2,cz3
r0000815,23067,cz2,cz3
r0000816,23076,cz2,cz3
r0000817,23084,cz2,cz3
r0000818,23092,cz2,cz3
r0000819,23101,cz2,cz3
r0000820,23109,cz2,cz3
r0000821,23118,cz2,cz3
r0000822,23126,cz2,cz3
r0000823,23135,cz2,cz3
r0000824,23143,cz2,cz3
r0000825,23151,cz2,cz3
r0000826,23160,cz2,cz3
r0000827,23168,cz2,cz3
r0000828,23177,cz2,cz3
r0000829,23185,cz2,cz3
r0000830,23193,cz2,cz3
r0000831,23202,cz2,cz3
r0000832,23210,cz2,cz3
r0000833,23219,cz2,cz3
r0000834,23227,cz2,cz3
r0000835,23235,cz2,cz3
r0000836,23244,cz2,cz3
r0000837,23252,cz2,cz3
r0000838,23261,cz2,cz3
r0000839,23269,cz2,cz3
r0000840,23278,cz2,cz4
r0000841,23286,cz2,cz4
r0000842,23294,cz2,cz4
r0000843,23303,cz2,cz4
r0000844,23311,cz2,cz4
r0000845,23320,cz2,cz4
r0000846,23328,cz2,cz4
r0000847,23336,cz2,cz4
r0000848,23345,cz2,cz4
r0000849,23353,cz2,cz4
r0000850,23362,cz2,cz4
r0000851,23370,cz2,cz4
r0000852,23378,cz2,cz4
r0000853,23387,cz2,cz4
r0000854,23395,cz2,cz4
r0000855,23404,cz2,cz4
r0000856,23412,cz2,cz4
r0000857,23421,cz2,cz4
r0000858,23429,cz2,cz4
r0000859,23437,cz3,cz1
r0000860,23446,cz3,cz1
r0000861,23454,cz3,cz1
r0000862,23463,cz3,cz1
r0000863,23471,cz3,cz1
r0000864,23479,cz3,cz1
r0000865,23488,cz3,cz1
r0000866,23496,cz3,cz1
r0000867,23505,cz3,cz1
r0000868,23513,cz3,cz1
r0000869,23521,cz3,cz1
r0000870,23530,cz3,cz1
r0000871,23538,cz3,cz1
r0000872,23547,cz3,cz1
r0000873,23555,cz3,cz1
r0000874,23564,cz3,cz1
r0000875,23572,cz3,cz1
r0000876,23580,cz3,cz1
