request_id,request_time,origin_zone,destination_zone
r0000491,33634,cz2,cz1
r0000492,33652,cz2,cz2
r0000493,33671,cz2,cz2
r0000494,33689,cz2,cz2
r0000495,33708,cz2,cz2
r0000496,33726,cz2,cz2
r0000497,33745,cz2,cz2
r0000498,33763,cz2,cz2
r0000499,33782,cz2,cz2
r0000500,33801,cz2,cz2
r0000501,33819,cz2,cz2
r0000502,33838,cz2,cz2
r0000503,33856,cz2,cz2
r0000504,33875,cz2,cz3
r0000505,33893,cz2,cz3
r0000506,33912,cz2,cz3
r0000507,33930,cz2,cz3
r0000508,33949,cz2,cz3
r0000509,33968,cz2,cz3
r0000510,33986,cz2,cz3
r0000511,34005,cz2,cz3
r0000512,34023,cz2,cz3
r0000513,34042,cz2,cz3
r0000514,34060,cz2,cz3
r0000515,34079,cz2,cz3
r0000516,34097,cz2,cz4
r0000517,34116,cz2,cz4
r0000518,34135,cz2,cz4
r0000519,34153,cz2,cz4
r0000520,34172,cz2,cz4
r0000521,34190,cz2,cz4
r0000522,34209,cz2,cz4
r0000523,34227,cz2,cz4
r0000524,34246,cz2,cz4
r0000525,34264,cz3,cz1
r0000526,34283,cz3,cz1
r0000527,34302,cz3,cz1
r0000528,34320,cz3,cz1
r0000529,34339,cz3,cz1
r0000530,34357,cz3,cz1
r0000531,34376,cz3,cz1
r0000532,34394,cz3,cz1
r0000533,34413,cz3,cz1
r0000534,34431,cz3,cz1
r0000535,34450,cz3,cz1
r0000536,34469,cz3,cz1
r0000537,34487,cz3,cz1
r0000538,34506,cz3,cz1
r0000539,34524,cz3,cz1
r0000540,34543,cz3,cz1
r0000541,34561,cz3,cz2
r0000542,34580,cz3,cz2
r0000543,34598,cz3,cz2
r0000544,34617,cz3,cz2
r0000545,34636,cz3,cz2
r0000546,34654,cz3,cz2
r0000547,34673,cz3,cz2
r0000548,34691,cz3,cz2
r0000549,34710,cz3,cz2
r0000550,34728,cz3,cz2
r0000551,34747,cz3,cz2
r0000552,34765,cz3,cz3
r0000553,34784,cz3,cz3
r0000554,34803,cz3,cz3
r0000555,34821,cz3,cz3
r0000556,34840,cz3,cz3
r0000557,34858,cz3,cz3
r0000558,34877,cz3,cz3
r0000559,34895,cz3,cz3
r0000560,34914,cz3,cz3
r0000561,34932,cz3,cz3
r0000562,34951,cz3,cz3
r0000563,34970,cz3,cz3
r0000564,34988,cz3,cz3
r0000565,35007,cz3,cz3
r0000566,35025,cz3,cz3
r0000567,35044,cz3,cz3
r0000568,35062,cz3,cz3
r0000569,35081,cz3,cz4
r0000570,35100,cz3,cz4
r0000571,35118,cz3,cz4
r0000572,35137,cz3,cz4
r0000573,35155,cz3,cz4
r0000574,35174,cz3,cz4
r0000575,35192,cz3,cz4
r0000576,35211,cz3,cz4
r0000577,35229,cz3,cz4
r0000578,35248,cz3,cz4
r0000579,35267,cz3,cz4
r0000580,35285,cz4,cz1
r0000581,35304,cz4,cz1
r0000582,35322,cz4,cz1
r0000583,35341,cz4,cz1
r0000584,35359,cz4,cz1
r0000585,35378,cz4,cz1
r0000586,35396,cz4,cz1
r0000587,35415,cz4,cz1
r0000588,35434,cz4,cz1
r0000589,35452,cz4,cz1
r0000590,35471,cz4,cz1
r0000591,35489,cz4,cz2
r0000592,35508,cz4,cz2
r0000593,35526,cz4,cz2
r0000594,35545,cz4,cz2
r0000595,35563,cz4,cz2
r0000596,35582,cz4,cz2
r0000597,35601,cz4,cz2
r0000598,35619,cz4,cz2
r0000599,35638,cz4,cz3
r0000600,35656,cz4,cz3
r0000601,35675,cz4,cz3
r0000602,35693,cz4,cz3
r0000603,35712,cz4,cz3
r0000604,35730,cz4,cz3
r0000605,35749,cz4,cz3
r0000606,35768,cz4,cz3
r0000607,35786,cz4,cz3
r0000608,35805,cz4,cz3
r0000609,35823,cz4,cz3
r0000610,35842,cz4,cz3
r0000611,35860,cz4,cz4
r0000612,35879,cz4,cz4
r0000613,35897,cz4,cz4
r0000614,35916,cz4,cz4
r0000615,35935,cz4,cz4
r0000616,35953,cz4,cz4
r0000617,35972,cz4,cz4
r0000618,35990,cz4,cz4
r0000619,36011,cz1,cz1
r0000620,36034,cz1,cz1
r0000621,36057,cz1,cz1
r0000622,36080,cz1,cz1
r0000623,36103,cz1,cz1
r0000624,36126,cz1,cz1
r0000625,36149,cz1,cz1
r0000626,36171,cz1,cz1
r0000627,36194,cz1,cz1
r0000628,36217,cz1,cz1
r0000629,36240,cz1,cz1
r0000630,36263,cz1,cz1
r0000631,36286,cz1,cz1
r0000632,36309,cz1,cz2
r0000633,36332,cz1,cz2
r0000634,36355,cz1,cz2
r0000635,36378,cz1,cz2
r0000636,36401,cz1,cz2
r0000637,36424,cz1,cz2
r0000638,36447,cz1,cz2
r0000639,36470,cz1,cz2
r0000640,36492,cz1,cz2
r0000641,36515,cz1,cz2
r0000642,36538,cz1,cz3
r0000643,36561,cz1,cz3
r0000644,36584,cz1,cz3
r0000645,36607,cz1,cz3
r0000646,36630,cz1,cz3
r0000647,36653,cz1,cz3
r0000648,36676,cz1,cz3
r0000649,36699,cz1,cz3
r0000650,36722,cz1,cz3
r0000651,36745,cz1,cz3
r0000652,36768,cz1,cz3
r0000653,36791,cz1,cz3
r0000654,36814,cz1,cz3
r0000655,36836,cz1,cz4
r0000656,36859,cz1,cz4
r0000657,36882,cz1,cz4
r0000658,36905,cz1,cz4
r0000659,36928,cz1,cz4
r0000660,36951,cz1,cz4
r0000661,36974,cz1,cz4
r0000662,36997,cz1,cz4
r0000663,37020,cz1,cz4
r0000664,37043,cz2,cz1
r0000665,37066,cz2,cz1
r0000666,37089,cz2,cz1
r0000667,37112,cz2,cz1
r0000668,37135,cz2,cz1
r0000669,37157,cz2,cz1
r0000670,37180,cz2,cz1
r0000671,37203,cz2,cz1
r0000672,37226,cz2,cz1
r0000673,37249,cz2,cz1
r0000674,37272,cz2,cz2
r0000675,37295,cz2,cz2
r0000676,37318,cz2,cz2
r0000677,37341,cz2,cz2
r0000678,37364,cz2,cz2
r0000679,37387,cz2,cz2
r0000680,37410,cz2,cz2
r0000681,37433,cz2,cz2
r0000682,37456,cz2,cz2
r0000683,37478,cz2,cz3
r0000684,37501,cz2,cz3
r0000685,37524,cz2,cz3
r0000686,37547,cz2,cz3
r0000687,37570,cz2,cz3
r0000688,37593,cz2,cz3
r0000689,37616,cz2,cz3
r0000690,37639,cz2,cz3
r0000691,37662,cz2,cz3
r0000692,37685,cz2,cz4
r0000693,37708,cz2,cz4
r0000694,37731,cz2,cz4
r0000695,37754,cz2,cz4
r0000696,37777,cz2,cz4
r0000697,37800,cz2,cz4
r0000698,37822,cz2,cz4
r0000699,37845,cz3,cz1
r0000700,37868,cz3,cz1
r0000701,37891,cz3,cz1
r0000702,37914,cz3,cz1
r0000703,37937,cz3,cz1
r0000704,37960,cz3,cz1
r0000705,37983,cz3,cz1
r0000706,38006,cz3,cz1
r0000707,38029,cz3,cz1
r0000708,38052,cz3,cz1
r0000709,38075,cz3,cz1
r0000710,38098,cz3,cz1
r0000711,38121,cz3,cz1
r0000712,38143,cz3,cz2
r0000713,38166,cz3,cz2
r0000714,38189,cz3,cz2
r0000715,38212,cz3,cz2
r0000716,38235,cz3,cz2
r0000717,38258,cz3,cz2
r0000718,38281,cz3,cz2
r0000719,38304,cz3,cz2
r0000720,38327,cz3,cz2
r0000721,38350,cz3,cz3
r0000722,38373,cz3,cz3
r0000723,38396,cz3,cz3
r0000724,38419,cz3,cz3
r0000725,38442,cz3,cz3
r0000726,38464,cz3,cz3
r0000727,38487,cz3,cz3
r0000728,38510,cz3,cz3
r0000729,38533,cz3,cz3
r0000730,38556,cz3,cz3
r0000731,38579,cz3,cz3
r0000732,38602,cz3,cz3
r0000733,38625,cz3,cz3
r0000734,38648,cz3,cz3
r0000735,38671,cz3,cz4
r0000736,38694,cz3,cz4
r0000737,38717,cz3,cz4
r0000738,38740,cz3,cz4
r0000739,38763,cz3,cz4
r0000740,38785,cz3,cz4
r0000741,38808,cz3,cz4
r0000742,38831,cz3,cz4
r0000743,38854,cz3,cz4
r0000744,38877,cz4,cz1
r0000745,38900,cz4,cz1
r0000746,38923,cz4,cz1
r0000747,38946,cz4,cz1
r0000748,38969,cz4,cz1
r0000749,38992,cz4,cz1
r0000750,39015,cz4,cz1
r0000751,39038,cz4,cz1
r0000752,39061,cz4,cz1
r0000753,39084,cz4,cz2
r0000754,39107,cz4,cz2
r0000755,39129,cz4,cz2
r0000756,39152,cz4,cz2
r0000757,39175,cz4,cz2
r0000758,39198,cz4,cz2
r0000759,39221,cz4,cz2
r0000760,39244,cz4,cz3
r0000761,39267,cz4,cz3
r0000762,39290,cz4,cz3
r0000763,39313,cz4,cz3
r0000764,39336,cz4,cz3
r0000765,39359,cz4,cz3
r0000766,39382,cz4,cz3
r0000767,39405,cz4,cz3
r0000768,39428,cz4,cz3
r0000769,39450,cz4,cz3
r0000770,39473,cz4,cz4
r0000771,39496,cz4,cz4
r0000772,39519,cz4,cz4
r0000773,39542,cz4,cz4
r0000774,39565,cz4,cz4
r0000775,39588,cz4,cz4
r0000776,39610,cz1,cz1
r0000777,39632,cz1,cz1
r0000778,39654,cz1,cz1
r0000779,39676,cz1,cz1
r0000780,39698,cz1,cz1
r0000781,39720,cz1,cz1
r0000782,39741,cz1,cz1
r0000783,39763,cz1,cz1
r0000784,39785,cz1,cz1
r0000785,39807,cz1,cz1
r0000786,39829,cz1,cz1
r0000787,39850,cz1,cz1
r0000788,39872,cz1,cz1
r0000789,39894,cz1,cz2
r0000790,39916,cz1,cz2
r0000791,39938,cz1,cz2
r0000792,39960,cz1,cz2
r0000793,39981,cz1,cz2
r0000794,40003,cz1,cz2
r0000795,40025,cz1,cz2
r0000796,40047,cz1,cz2
r0000797,40069,cz1,cz2
r0000798,40090,cz1,cz2
r0000799,40112,cz1,cz3
r0000800,40134,cz1,cz3
r0000801,40156,cz1,cz3
r0000802,40178,cz1,cz3
r0000803,40200,cz1,cz3
r0000804,40221,cz1,cz3
r0000805,40243,cz1,cz3
r0000806,40265,cz1,cz3
r0000807,40287,cz1,cz3
r0000808,40309,cz1,cz3
r0000809,40330,cz1,cz3
r0000810,40352,cz1,cz3
r0000811,40374,cz1,cz3
r0000812,40396,cz1,cz3
r0000813,40418,cz1,cz4
r0000814,40440,cz1,cz4
r0000815,40461,cz1,cz4
r0000816,40483,cz1,cz4
r0000817,40505,cz1,cz4
r0000818,40527,cz1,cz4
r0000819,40549,cz1,cz4
r0000820,40570,cz1,cz4
r0000821,40592,cz1,cz4
r0000822,40614,cz2,cz1
r0000823,40636,cz2,cz1
r0000824,40658,cz2,cz1
r0000825,40680,cz2,cz1
r0000826,40701,cz2,cz1
r0000827,40723,cz2,cz1
r0000828,40745,cz2,cz1
r0000829,40767,cz2,cz1
r0000830,40789,cz2,cz1
r0000831,40810,cz2,cz1
r0000832,40832,cz2,cz2
r0000833,40854,cz2,cz2
r0000834,40876,cz2,cz2
r0000835,40898,cz2,cz2
r0000836,40920,cz2,cz2
r0000837,40941,cz2,cz2
r0000838,40963,cz2,cz2
r0000839,40985,cz2,cz2
r0000840,41007,cz2,cz2
r0000841,41029,cz2,cz2
r0000842,41050,cz2,cz3
r0000843,41072,cz2,cz3
r0000844,41094,cz2,cz3
r0000845,41116,cz2,cz3
r0000846,41138,cz2,cz3
r0000847,41160,cz2,cz3
r0000848,41181,cz2,cz3
r0000849,41203,cz2,cz3
r0000850,41225,cz2,cz3
r0000851,41247,cz2,cz3
r0000852,41269,cz2,cz4
r0000853,41290,cz2,cz4
r0000854,41312,cz2,cz4
r0000855,41334,cz2,cz4
r0000856,41356,cz2,cz4
r0000857,41378,cz2,cz4
r0000858,41400,cz2,cz4
r0000859,41421,cz3,cz1
r0000860,41443,cz3,cz1
r0000861,41465,cz3,cz1
r0000862,41487,cz3,cz1
r0000863,41509,cz3,cz1
r0000864,41530,cz3,cz1
r0000865,41552,cz3,cz1
r0000866,41574,cz3,cz1
r0000867,41596,cz3,cz1
r0000868,41618,cz3,cz1
r0000869,41640,cz3,cz1
r0000870,41661,cz3,cz1
r0000871,41683,cz3,cz1
r0000872,41705,cz3,cz1
