request_id,request_time,origin_zone,destination_zone
r0000094,43094,cz4,cz4
r0000095,43305,cz1,cz1
r0000096,43517,cz1,cz2
r0000097,43729,cz1,cz3
r0000098,43941,cz1,cz4
r0000099,44152,cz2,cz1
r0000100,44364,cz2,cz2
r0000101,44576,cz2,cz3
r0000102,44788,cz2,cz4
r0000103,45000,cz3,cz1
r0000104,45211,cz3,cz2
r0000105,45423,cz3,cz3
r0000106,45635,cz3,cz3
r0000107,45847,cz3,cz4
r0000108,46058,cz4,cz1
r0000109,46270,cz4,cz2
r0000110,46482,cz4,cz3
r0000111,46694,cz4,cz4
r0000112,46905,cz1,cz1
r0000113,47117,cz1,cz2
r0000114,47329,cz1,cz3
r0000115,47541,cz1,cz4
r0000116,47752,cz2,cz1
r0000117,47964,cz2,cz2
r0000118,48176,cz2,cz3
r0000119,48388,cz2,cz4
r0000120,48600,cz3,cz1
r0000121,48811,cz3,cz2
r0000122,49023,cz3,cz3
r0000123,49235,cz3,cz3
r0000124,49447,cz3,cz4
r0000125,49658,cz4,cz1
r0000126,49870,cz4,cz2
r0000127,50082,cz4,cz3
r0000128,50294,cz4,cz4
r0000129,50500,cz1,cz1
r0000130,50700,cz1,cz2
r0000131,50900,cz1,cz3
r0000132,51100,cz1,cz3
r0000133,51300,cz1,cz4
r0000134,51500,cz2,cz1
r0000135,51700,cz2,cz2
r0000136,51900,cz2,cz3
r0000137,52100,cz2,cz4
r0000138,52300,cz3,cz1
r0000139,52500,cz3,cz2
r0000140,52700,cz3,cz3
r0000141,52900,cz3,cz3
r0000142,53100,cz3,cz4
r0000143,53300,cz4,cz1
r0000144,53500,cz4,cz2
r0000145,53700,cz4,cz3
r0000146,53900,cz4,cz4
r0000147,54090,cz1,cz1
r0000148,54270,cz1,cz1
r0000149,54450,cz1,cz2
r0000150,54630,cz1,cz3
r0000151,54810,cz1,cz3
r0000152,54990,cz1,cz4
r0000153,55170,cz2,cz1
r0000154,55350,cz2,cz2
r0000155,55530,cz2,cz3
r0000156,55710,cz2,cz4
r0000157,55890,cz3,cz1
r0000158,56070,cz3,cz1
r0000159,56250,cz3,cz2
r0000160,56430,cz3,cz3
r0000161,56610,cz3,cz3
r0000162,56790,cz3,cz4
r0000163,56970,cz4,cz1
r0000164,57150,cz4,cz2
r0000165,57330,cz4,cz3
r0000166,57510,cz4,cz4
r0000167,57685,cz1,cz1
r0000168,57857,cz1,cz1
r0000169,58028,cz1,cz2
r0000170,58200,cz1,cz3
r0000171,58371,cz1,cz3
r0000172,58542,cz1,cz4
r0000173,58714,cz2,cz1
r0000174,58885,cz2,cz1
r0000175,59057,cz2,cz2
r0000176,59228,cz2,cz3
r0000177,59400,cz2,cz4
r0000178,59571,cz3,cz1
r0000179,59742,cz3,cz1
r0000180,59914,cz3,cz2
r0000181,60085,cz3,cz3
r0000182,60257,cz3,cz3
r0000183,60428,cz3,cz4
r0000184,60600,cz4,cz1
r0000185,60771,cz4,cz2
r0000186,60942,cz4,cz3
r0000187,61114,cz4,cz4
r0000188,61281,cz1,cz1
r0000189,61445,cz1,cz1
r0000190,61609,cz1,cz2
r0000191,61772,cz1,cz2
r0000192,61936,cz1,cz3
r0000193,62100,cz1,cz3
r0000194,62263,cz1,cz4
r0000195,62427,cz2,cz1
r0000196,62590,cz2,cz1
r0000197,62754,cz2,cz2
r0000198,62918,cz2,cz3
r0000199,63081,cz2,cz4
r0000200,63245,cz3,cz1
r0000201,63409,cz3,cz1
r0000202,63572,cz3,cz2
r0000203,63736,cz3,cz3
r0000204,63900,cz3,cz3
r0000205,64063,cz3,cz4
r0000206,64227,cz4,cz1
r0000207,64390,cz4,cz2
r0000208,64554,cz4,cz3
r0000209,64718,cz4,cz4
r0000210,64885,cz1,cz1
r0000211,65057,cz1,cz1
r0000212,65228,cz1,cz2
r0000213,65400,cz1,cz3
r0000214,65571,cz1,cz3
r0000215,65742,cz1,cz4
r0000216,65914,cz2,cz1
r0000217,66085,cz2,cz1
r0000218,66257,cz2,cz2
r0000219,66428,cz2,cz3
r0000220,66600,cz2,cz4
r0000221,66771,cz3,cz1
r0000222,66942,cz3,cz1
r0000223,67114,cz3,cz2
r0000224,67285,cz3,cz3
r0000225,67457,cz3,cz3
r0000226,67628,cz3,cz4
r0000227,67800,cz4,cz1
r0000228,67971,cz4,cz2
r0000229,68142,cz4,cz3
r0000230,68314,cz4,cz4
r0000231,68512,cz1,cz1
r0000232,68737,cz1,cz2
r0000233,68962,cz1,cz3
r0000234,69187,cz1,cz4
r0000235,69412,cz2,cz1
r0000236,69637,cz2,cz2
r0000237,69862,cz2,cz3
r0000238,70087,cz2,cz4
r0000239,70312,cz3,cz1
r0000240,70537,cz3,cz2
r0000241,70762,cz3,cz3
r0000242,70987,cz3,cz4
r0000243,71212,cz4,cz1
r0000244,71437,cz4,cz2
r0000245,71662,cz4,cz3
r0000246,71887,cz4,cz4
r0000247,72163,cz1,cz1
r0000248,72490,cz1,cz2
r0000249,72818,cz1,cz3
r0000250,73145,cz2,cz1
r0000251,73472,cz2,cz2
r0000252,73800,cz2,cz3
r0000253,74127,cz3,cz1
r0000254,74454,cz3,cz2
r0000255,74781,cz3,cz3
r0000256,75109,cz3,cz4
r0000257,75436,cz4,cz3
r0000258,75800,cz1,cz1
r0000259,76200,cz1,cz2
r0000260,76600,cz1,cz3
r0000261,77000,cz2,cz1
r0000262,77400,cz2,cz2
r0000263,77800,cz2,cz3
r0000264,78200,cz3,cz1
r0000265,78600,cz3,cz3
r0000266,79000,cz4,cz3
r0000267,79457,cz1,cz1
r0000268,79971,cz1,cz2
r0000269,80485,cz1,cz3
r0000270,81000,cz2,cz1
r0000271,81514,cz3,cz1
r0000272,82028,cz3,cz3
r0000273,82542,cz4,cz3
r0000274,83250,cz1,cz1
r0000275,84150,cz1,cz3
r0000276,85050,cz3,cz1
r0000277,85950,cz3,cz3
