request_id,request_time,origin_zone,destination_zone
r0000117,19725,cz2,cz3
r0000118,19875,cz2,cz4
r0000119,20025,cz3,cz1
r0000120,20175,cz3,cz1
r0000121,20325,cz3,cz2
r0000122,20475,cz3,cz3
r0000123,20625,cz3,cz3
r0000124,20775,cz3,cz4
r0000125,20925,cz4,cz1
r0000126,21075,cz4,cz2
r0000127,21225,cz4,cz3
r0000128,21375,cz4,cz3
r0000129,21525,cz4,cz4
r0000130,21621,cz1,cz1
r0000131,21663,cz1,cz1
r0000132,21705,cz1,cz1
r0000133,21748,cz1,cz1
r0000134,21790,cz1,cz1
r0000135,21832,cz1,cz1
r0000136,21875,cz1,cz1
r0000137,21917,cz1,cz2
r0000138,21960,cz1,cz2
r0000139,22002,cz1,cz2
r0000140,22044,cz1,cz2
r0000141,22087,cz1,cz2
r0000142,22129,cz1,cz3
r0000143,22171,cz1,cz3
r0000144,22214,cz1,cz3
r0000145,22256,cz1,cz3
r0000146,22298,cz1,cz3
r0000147,22341,cz1,cz3
r0000148,22383,cz1,cz3
r0000149,22425,cz1,cz4
r0000150,22468,cz1,cz4
r0000151,22510,cz1,cz4
r0000152,22552,cz1,cz4
r0000153,22595,cz1,cz4
r0000154,22637,cz2,cz1
r0000155,22680,cz2,cz1
r0000156,22722,cz2,cz1
r0000157,22764,cz2,cz1
r0000158,22807,cz2,cz1
r0000159,22849,cz2,cz2
r0000160,22891,cz2,cz2
r0000161,22934,cz2,cz2
r0000162,22976,cz2,cz2
r0000163,23018,cz2,cz2
r0000164,23061,cz2,cz3
r0000165,23103,cz2,cz3
r0000166,23145,cz2,cz3
r0000167,23188,cz2,cz3
r0000168,23230,cz2,cz3
r0000169,23272,cz2,cz4
r0000170,23315,cz2,cz4
r0000171,23357,cz2,cz4
r0000172,23400,cz2,cz4
r0000173,23442,cz3,cz1
r0000174,23484,cz3,cz1
r0000175,23527,cz3,cz1
r0000176,23569,cz3,cz1
r0000177,23611,cz3,cz1
r0000178,23654,cz3,cz1
r0000179,23696,cz3,cz1
r0000180,23738,cz3,cz2
r0000181,23781,cz3,cz2
r0000182,23823,cz3,cz2
r0000183,23865,cz3,cz2
r0000184,23908,cz3,cz2
r0000185,23950,cz3,cz3
r0000186,23992,cz3,cz3
r0000187,24035,cz3,cz3
r0000188,24077,cz3,cz3
r0000189,24120,cz3,cz3
r0000190,24162,cz3,cz3
r0000191,24204,cz3,cz3
r0000192,24247,cz3,cz4
r0000193,24289,cz3,cz4
r0000194,24331,cz3,cz4
r0000195,24374,cz3,cz4
r0000196,24416,cz3,cz4
r0000197,24458,cz4,cz1
r0000198,24501,cz4,cz1
r0000199,24543,cz4,cz1
r0000200,24585,cz4,cz1
r0000201,24628,cz4,cz1
r0000202,24670,cz4,cz2
r0000203,24712,cz4,cz2
r0000204,24755,cz4,cz2
r0000205,24797,cz4,cz2
r0000206,24840,cz4,cz3
r0000207,24882,cz4,cz3
r0000208,24924,cz4,cz3
r0000209,24967,cz4,cz3
r0000210,25009,cz4,cz3
r0000211,25051,cz4,cz4
r0000212,25094,cz4,cz4
r0000213,25136,cz4,cz4
r0000214,25178,cz4,cz4
r0000215,25207,cz1,cz1
r0000216,25222,cz1,cz1
r0000217,25237,cz1,cz1
r0000218,25252,cz1,cz1
r0000219,25266,cz1,cz1
r0000220,25281,cz1,cz1
r0000221,25296,cz1,cz1
r0000222,25311,cz1,cz1
r0000223,25326,cz1,cz1
r0000224,25341,cz1,cz1
r0000225,25356,cz1,cz1
r0000226,25371,cz1,cz1
r0000227,25385,cz1,cz1
r0000228,25400,cz1,cz1
r0000229,25415,cz1,cz1
r0000230,25430,cz1,cz1
r0000231,25445,cz1,cz1
r0000232,25460,cz1,cz1
r0000233,25475,cz1,cz1
r0000234,25490,cz1,cz2
r0000235,25504,cz1,cz2
r0000236,25519,cz1,cz2
r0000237,25534,cz1,cz2
r0000238,25549,cz1,cz2
r0000239,25564,cz1,cz2
r0000240,25579,cz1,cz2
r0000241,25594,cz1,cz2
r0000242,25609,cz1,cz2
r0000243,25623,cz1,cz2
r0000244,25638,cz1,cz2
r0000245,25653,cz1,cz2
r0000246,25668,cz1,cz2
r0000247,25683,cz1,cz2
r0000248,25698,cz1,cz2
r0000249,25713,cz1,cz3
r0000250,25728,cz1,cz3
r0000251,25742,cz1,cz3
r0000252,25757,cz1,cz3
r0000253,25772,cz1,cz3
r0000254,25787,cz1,cz3
r0000255,25802,cz1,cz3
r0000256,25817,cz1,cz3
r0000257,25832,cz1,cz3
r0000258,25847,cz1,cz3
r0000259,25861,cz1,cz3
r0000260,25876,cz1,cz3
r0000261,25891,cz1,cz3
r0000262,25906,cz1,cz3
r0000263,25921,cz1,cz3
r0000264,25936,cz1,cz3
r0000265,25951,cz1,cz3
r0000266,25966,cz1,cz3
r0000267,25980,cz1,cz3
r0000268,25995,cz1,cz3
r0000269,26010,cz1,cz4
r0000270,26025,cz1,cz4
r0000271,26040,cz1,cz4
r0000272,26055,cz1,cz4
r0000273,26070,cz1,cz4
r0000274,26085,cz1,cz4
r0000275,26100,cz1,cz4
r0000276,26114,cz1,cz4
r0000277,26129,cz1,cz4
r0000278,26144,cz1,cz4
r0000279,26159,cz1,cz4
r0000280,26174,cz1,cz4
r0000281,26189,cz1,cz4
r0000282,26204,cz1,cz4
r0000283,26219,cz2,cz1
r0000284,26233,cz2,cz1
r0000285,26248,cz2,cz1
r0000286,26263,cz2,cz1
r0000287,26278,cz2,cz1
r0000288,26293,cz2,cz1
r0000289,26308,cz2,cz1
r0000290,26323,cz2,cz1
r0000291,26338,cz2,cz1
r0000292,26352,cz2,cz1
r0000293,26367,cz2,cz1
r0000294,26382,cz2,cz1
r0000295,26397,cz2,cz1
r0000296,26412,cz2,cz1
r0000297,26427,cz2,cz1
r0000298,26442,cz2,cz2
r0000299,26457,cz2,cz2
r0000300,26471,cz2,cz2
r0000301,26486,cz2,cz2
r0000302,26501,cz2,cz2
r0000303,26516,cz2,cz2
r0000304,26531,cz2,cz2
r0000305,26546,cz2,cz2
r0000306,26561,cz2,cz2
r0000307,26576,cz2,cz2
r0000308,26590,cz2,cz2
r0000309,26605,cz2,cz2
r0000310,26620,cz2,cz2
r0000311,26635,cz2,cz2
r0000312,26650,cz2,cz2
r0000313,26665,cz2,cz3
r0000314,26680,cz2,cz3
r0000315,26695,cz2,cz3
r0000316,26709,cz2,cz3
r0000317,26724,cz2,cz3
r0000318,26739,cz2,cz3
r0000319,26754,cz2,cz3
r0000320,26769,cz2,cz3
r0000321,26784,cz2,cz3
r0000322,26799,cz2,cz3
r0000323,26814,cz2,cz3
r0000324,26828,cz2,cz3
r0000325,26843,cz2,cz3
r0000326,26858,cz2,cz3
r0000327,26873,cz2,cz3
r0000328,26888,cz2,cz4
r0000329,26903,cz2,cz4
r0000330,26918,cz2,cz4
r0000331,26933,cz2,cz4
r0000332,26947,cz2,cz4
r0000333,26962,cz2,cz4
r0000334,26977,cz2,cz4
r0000335,26992,cz2,cz4
r0000336,27007,cz2,cz4
r0000337,27022,cz2,cz4
r0000338,27037,cz2,cz4
r0000339,27052,cz3,cz1
r0000340,27066,cz3,cz1
r0000341,27081,cz3,cz1
r0000342,27096,cz3,cz1
r0000343,27111,cz3,cz1
r0000344,27126,cz3,cz1
r0000345,27141,cz3,cz1
r0000346,27156,cz3,cz1
r0000347,27171,cz3,cz1
r0000348,27185,cz3,cz1
r0000349,27200,cz3,cz1
r0000350,27215,cz3,cz1
r0000351,27230,cz3,cz1
r0000352,27245,cz3,cz1
r0000353,27260,cz3,cz1
r0000354,27275,cz3,cz1
r0000355,27290,cz3,cz1
r0000356,27304,cz3,cz1
r0000357,27319,cz3,cz1
r0000358,27334,cz3,cz1
r0000359,27349,cz3,cz2
r0000360,27364,cz3,cz2
r0000361,27379,cz3,cz2
r0000362,27394,cz3,cz2
r0000363,27409,cz3,cz2
r0000364,27423,cz3,cz2
r0000365,27438,cz3,cz2
r0000366,27453,cz3,cz2
r0000367,27468,cz3,cz2
r0000368,27483,cz3,cz2
r0000369,27498,cz3,cz2
r0000370,27513,cz3,cz2
r0000371,27528,cz3,cz2
r0000372,27542,cz3,cz2
r0000373,27557,cz3,cz3
r0000374,27572,cz3,cz3
r0000375,27587,cz3,cz3
r0000376,27602,cz3,cz3
r0000377,27617,cz3,cz3
r0000378,27632,cz3,cz3
r0000379,27647,cz3,cz3
r0000380,27661,cz3,cz3
r0000381,27676,cz3,cz3
r0000382,27691,cz3,cz3
r0000383,27706,cz3,cz3
r0000384,27721,cz3,cz3
r0000385,27736,cz3,cz3
r0000386,27751,cz3,cz3
r0000387,27766,cz3,cz3
r0000388,27780,cz3,cz3
r0000389,27795,cz3,cz3
r0000390,27810,cz3,cz3
r0000391,27825,cz3,cz3
r0000392,27840,cz3,cz3
r0000393,27855,cz3,cz3
r0000394,27870,cz3,cz4
r0000395,27885,cz3,cz4
r0000396,27900,cz3,cz4
r0000397,27914,cz3,cz4
r0000398,27929,cz3,cz4
r0000399,27944,cz3,cz4
r0000400,27959,cz3,cz4
r0000401,27974,cz3,cz4
r0000402,27989,cz3,cz4
r0000403,28004,cz3,cz4
r0000404,28019,cz3,cz4
r0000405,28033,cz3,cz4
r0000406,28048,cz3,cz4
r0000407,28063,cz3,cz4
r0000408,28078,cz4,cz1
r0000409,28093,cz4,cz1
r0000410,28108,cz4,cz1
r0000411,28123,cz4,cz1
r0000412,28138,cz4,cz1
r0000413,28152,cz4,cz1
r0000414,28167,cz4,cz1
r0000415,28182,cz4,cz1
r0000416,28197,cz4,cz1
r0000417,28212,cz4,cz1
r0000418,28227,cz4,cz1
r0000419,28242,cz4,cz1
r0000420,28257,cz4,cz1
r0000421,28271,cz4,cz1
r0000422,28286,cz4,cz2
r0000423,28301,cz4,cz2
r0000424,28316,cz4,cz2
r0000425,28331,cz4,cz2
r0000426,28346,cz4,cz2
r0000427,28361,cz4,cz2
r0000428,28376,cz4,cz2
r0000429,28390,cz4,cz2
r0000430,28405,cz4,cz2
r0000431,28420,cz4,cz2
r0000432,28435,cz4,cz3
r0000433,28450,cz4,cz3
r0000434,28465,cz4,cz3
r0000435,28480,cz4,cz3
r0000436,28495,cz4,cz3
r0000437,28509,cz4,cz3
r0000438,28524,cz4,cz3
r0000439,28539,cz4,cz3
r0000440,28554,cz4,cz3
r0000441,28569,cz4,cz3
r0000442,28584,cz4,cz3
r0000443,28599,cz4,cz3
r0000444,28614,cz4,cz3
r0000445,28628,cz4,cz3
r0000446,28643,cz4,cz3
r0000447,28658,cz4,cz4
r0000448,28673,cz4,cz4
r0000449,28688,cz4,cz4
r0000450,28703,cz4,cz4
r0000451,28718,cz4,cz4
r0000452,28733,cz4,cz4
r0000453,28747,cz4,cz4
r0000454,28762,cz4,cz4
r0000455,28777,cz4,cz4
r0000456,28792,cz4,cz4
r0000457,28804,cz1,cz1
r0000458,28813,cz1,cz1
r0000459,28822,cz1,cz1
r0000460,28832,cz1,cz1
r0000461,28841,cz1,cz1
r0000462,28850,cz1,cz1
r0000463,28859,cz1,cz1
r0000464,28868,cz1,cz1
r0000465,28878,cz1,cz1
r0000466,28887,cz1,cz1
r0000467,28896,cz1,cz1
r0000468,28905,cz1,cz1
r0000469,28914,cz1,cz1
r0000470,28923,cz1,cz1
r0000471,28933,cz1,cz1
r0000472,28942,cz1,cz1
r0000473,28951,cz1,cz1
r0000474,28960,cz1,cz1
r0000475,28969,cz1,cz1
r0000476,28979,cz1,cz1
r0000477,28988,cz1,cz1
r0000478,28997,cz1,cz1
r0000479,29006,cz1,cz1
r0000480,29015,cz1,cz1
r0000481,29025,cz1,cz1
r0000482,29034,cz1,cz1
r0000483,29043,cz1,cz1
r0000484,29052,cz1,cz1
r0000485,29061,cz1,cz1
r0000486,29070,cz1,cz1
r0000487,29080,cz1,cz1
r0000488,29089,cz1,cz2
r0000489,29098,cz1,cz2
r0000490,29107,cz1,cz2
r0000491,29116,cz1,cz2
r0000492,29126,cz1,cz2
r0000493,29135,cz1,cz2
r0000494,29144,cz1,cz2
r0000495,29153,cz1,cz2
r0000496,29162,cz1,cz2
r0000497,29171,cz1,cz2
r0000498,29181,cz1,cz2
r0000499,29190,cz1,cz2
r0000500,29199,cz1,cz2
r0000501,29208,cz1,cz2
r0000502,29217,cz1,cz2
r0000503,29227,cz1,cz2
r0000504,29236,cz1,cz2
r0000505,29245,cz1,cz2
r0000506,29254,cz1,cz2
r0000507,29263,cz1,cz2
r0000508,29272,cz1,cz2
r0000509,29282,cz1,cz2
r0000510,29291,cz1,cz2
r0000511,29300,cz1,cz2
r0000512,29309,cz1,cz3
r0000513,29318,cz1,cz3
r0000514,29328,cz1,cz3
r0000515,29337,cz1,cz3
r0000516,29346,cz1,cz3
r0000517,29355,cz1,cz3
r0000518,29364,cz1,cz3
r0000519,29373,cz1,cz3
r0000520,29383,cz1,cz3
r0000521,29392,cz1,cz3
r0000522,29401,cz1,cz3
r0000523,29410,cz1,cz3
r0000524,29419,cz1,cz3
r0000525,29429,cz1,cz3
r0000526,29438,cz1,cz3
r0000527,29447,cz1,cz3
r0000528,29456,cz1,cz3
r0000529,29465,cz1,cz3
r0000530,29475,cz1,cz3
r0000531,29484,cz1,cz3
r0000532,29493,cz1,cz3
r0000533,29502,cz1,cz3
r0000534,29511,cz1,cz3
r0000535,29520,cz1,cz3
r0000536,29530,cz1,cz3
r0000537,29539,cz1,cz3
r0000538,29548,cz1,cz3
r0000539,29557,cz1,cz3
r0000540,29566,cz1,cz3
r0000541,29576,cz1,cz3
r0000542,29585,cz1,cz3
r0000543,29594,cz1,cz3
r0000544,29603,cz1,cz3
r0000545,29612,cz1,cz4
r0000546,29621,cz1,cz4
r0000547,29631,cz1,cz4
r0000548,29640,cz1,cz4
r0000549,29649,cz1,cz4
r0000550,29658,cz1,cz4
r0000551,29667,cz1,cz4
r0000552,29677,cz1,cz4
r0000553,29686,cz1,cz4
r0000554,29695,cz1,cz4
r0000555,29704,cz1,cz4
r0000556,29713,cz1,cz4
r0000557,29722,cz1,cz4
r0000558,29732,cz1,cz4
r0000559,29741,cz1,cz4
r0000560,29750,cz1,cz4
r0000561,29759,cz1,cz4
r0000562,29768,cz1,cz4
r0000563,29778,cz1,cz4
r0000564,29787,cz1,cz4
r0000565,29796,cz1,cz4
r0000566,29805,cz1,cz4
r0000567,29814,cz2,cz1
r0000568,29823,cz2,cz1
r0000569,29833,cz2,cz1
r0000570,29842,cz2,cz1
r0000571,29851,cz2,cz1
r0000572,29860,cz2,cz1
r0000573,29869,cz2,cz1
r0000574,29879,cz2,cz1
r0000575,29888,cz2,cz1
r0000576,29897,cz2,cz1
r0000577,29906,cz2,cz1
r0000578,29915,cz2,cz1
r0000579,29925,cz2,cz1
r0000580,29934,cz2,cz1
r0000581,29943,cz2,cz1
r0000582,29952,cz2,cz1
r0000583,29961,cz2,cz1
r0000584,29970,cz2,cz1
r0000585,29980,cz2,cz1
r0000586,29989,cz2,cz1
r0000587,29998,cz2,cz1
r0000588,30007,cz2,cz1
r0000589,30016,cz2,cz1
r0000590,30026,cz2,cz1
r0000591,30035,cz2,cz1
r0000592,30044,cz2,cz2
r0000593,30053,cz2,cz2
r0000594,30062,cz2,cz2
r0000595,30071,cz2,cz2
r0000596,30081,cz2,cz2
r0000597,30090,cz2,cz2
r0000598,30099,cz2,cz2
r0000599,30108,cz2,cz2
r0000600,30117,cz2,cz2
r0000601,30127,cz2,cz2
r0000602,30136,cz2,cz2
r0000603,30145,cz2,cz2
r0000604,30154,cz2,cz2
r0000605,30163,cz2,cz2
r0000606,30172,cz2,cz2
r0000607,30182,cz2,cz2
r0000608,30191,cz2,cz2
r0000609,30200,cz2,cz2
r0000610,30209,cz2,cz2
r0000611,30218,cz2,cz2
r0000612,30228,cz2,cz2
r0000613,30237,cz2,cz2
r0000614,30246,cz2,cz2
r0000615,30255,cz2,cz2
r0000616,30264,cz2,cz3
r0000617,30273,cz2,cz3
r0000618,30283,cz2,cz3
r0000619,30292,cz2,cz3
r0000620,30301,cz2,cz3
r0000621,30310,cz2,cz3
r0000622,30319,cz2,cz3
r0000623,30329,cz2,cz3
r0000624,30338,cz2,cz3
r0000625,30347,cz2,cz3
r0000626,30356,cz2,cz3
r0000627,30365,cz2,cz3
r0000628,30375,cz2,cz3
r0000629,30384,cz2,cz3
r0000630,30393,cz2,cz3
r0000631,30402,cz2,cz3
r0000632,30411,cz2,cz3
r0000633,30420,cz2,cz3
r0000634,30430,cz2,cz3
r0000635,30439,cz2,cz3
r0000636,30448,cz2,cz3
r0000637,30457,cz2,cz3
r0000638,30466,cz2,cz3
r0000639,30476,cz2,cz3
r0000640,30485,cz2,cz4
r0000641,30494,cz2,cz4
r0000642,30503,cz2,cz4
r0000643,30512,cz2,cz4
r0000644,30521,cz2,cz4
r0000645,30531,cz2,cz4
r0000646,30540,cz2,cz4
r0000647,30549,cz2,cz4
r0000648,30558,cz2,cz4
r0000649,30567,cz2,cz4
r0000650,30577,cz2,cz4
r0000651,30586,cz2,cz4
r0000652,30595,cz2,cz4
r0000653,30604,cz2,cz4
r0000654,30613,cz2,cz4
r0000655,30622,cz2,cz4
r0000656,30632,cz2,cz4
r0000657,30641,cz3,cz1
r0000658,30650,cz3,cz1
r0000659,30659,cz3,cz1
r0000660,30668,cz3,cz1
r0000661,30678,cz3,cz1
r0000662,30687,cz3,cz1
r0000663,30696,cz3,cz1
r0000664,30705,cz3,cz1
r0000665,30714,cz3,cz1
r0000666,30723,cz3,cz1
r0000667,30733,cz3,cz1
r0000668,30742,cz3,cz1
r0000669,30751,cz3,cz1
r0000670,30760,cz3,cz1
r0000671,30769,cz3,cz1
r0000672,30779,cz3,cz1
r0000673,30788,cz3,cz1
r0000674,30797,cz3,cz1
r0000675,30806,cz3,cz1
r0000676,30815,cz3,cz1
r0000677,30825,cz3,cz1
r0000678,30834,cz3,cz1
r0000679,30843,cz3,cz1
r0000680,30852,cz3,cz1
r0000681,30861,cz3,cz1
r0000682,30870,cz3,cz1
r0000683,30880,cz3,cz1
r0000684,30889,cz3,cz1
r0000685,30898,cz3,cz1
r0000686,30907,cz3,cz1
r0000687,30916,cz3,cz1
r0000688,30926,cz3,cz1
r0000689,30935,cz3,cz2
r0000690,30944,cz3,cz2
r0000691,30953,cz3,cz2
r0000692,30962,cz3,cz2
r0000693,30971,cz3,cz2
r0000694,30981,cz3,cz2
r0000695,30990,cz3,cz2
r0000696,30999,cz3,cz2
r0000697,31008,cz3,cz2
r0000698,31017,cz3,cz2
r0000699,31027,cz3,cz2
r0000700,31036,cz3,cz2
r0000701,31045,cz3,cz2
r0000702,31054,cz3,cz2
r0000703,31063,cz3,cz2
r0000704,31072,cz3,cz2
r0000705,31082,cz3,cz2
r0000706,31091,cz3,cz2
r0000707,31100,cz3,cz2
r0000708,31109,cz3,cz2
r0000709,31118,cz3,cz2
r0000710,31128,cz3,cz2
r0000711,31137,cz3,cz2
r0000712,31146,cz3,cz3
r0000713,31155,cz3,cz3
r0000714,31164,cz3,cz3
r0000715,31173,cz3,cz3
r0000716,31183,cz3,cz3
r0000717,31192,cz3,cz3
r0000718,31201,cz3,cz3
r0000719,31210,cz3,cz3
r0000720,31219,cz3,cz3
r0000721,31229,cz3,cz3
r0000722,31238,cz3,cz3
r0000723,31247,cz3,cz3
r0000724,31256,cz3,cz3
r0000725,31265,cz3,cz3
r0000726,31275,cz3,cz3
r0000727,31284,cz3,cz3
r0000728,31293,cz3,cz3
r0000729,31302,cz3,cz3
r0000730,31311,cz3,cz3
r0000731,31320,cz3,cz3
r0000732,31330,cz3,cz3
r0000733,31339,cz3,cz3
r0000734,31348,cz3,cz3
r0000735,31357,cz3,cz3
r0000736,31366,cz3,cz3
r0000737,31376,cz3,cz3
r0000738,31385,cz3,cz3
r0000739,31394,cz3,cz3
r0000740,31403,cz3,cz3
r0000741,31412,cz3,cz3
r0000742,31421,cz3,cz3
r0000743,31431,cz3,cz3
r0000744,31440,cz3,cz3
r0000745,31449,cz3,cz3
r0000746,31458,cz3,cz4
r0000747,31467,cz3,cz4
r0000748,31477,cz3,cz4
r0000749,31486,cz3,cz4
r0000750,31495,cz3,cz4
r0000751,31504,cz3,cz4
r0000752,31513,cz3,cz4
r0000753,31522,cz3,cz4
r0000754,31532,cz3,cz4
r0000755,31541,cz3,cz4
r0000756,31550,cz3,cz4
r0000757,31559,cz3,cz4
r0000758,31568,cz3,cz4
r0000759,31578,cz3,cz4
r0000760,31587,cz3,cz4
r0000761,31596,cz3,cz4
r0000762,31605,cz3,cz4
r0000763,31614,cz3,cz4
r0000764,31623,cz3,cz4
r0000765,31633,cz3,cz4
r0000766,31642,cz3,cz4
r0000767,31651,cz3,cz4
r0000768,31660,cz3,cz4
r0000769,31669,cz4,cz1
r0000770,31679,cz4,cz1
r0000771,31688,cz4,cz1
r0000772,31697,cz4,cz1
r0000773,31706,cz4,cz1
r0000774,31715,cz4,cz1
r0000775,31725,cz4,cz1
r0000776,31734,cz4,cz1
r0000777,31743,cz4,cz1
r0000778,31752,cz4,cz1
r0000779,31761,cz4,cz1
r0000780,31770,cz4,cz1
r0000781,31780,cz4,cz1
r0000782,31789,cz4,cz1
r0000783,31798,cz4,cz1
r0000784,31807,cz4,cz1
r0000785,31816,cz4,cz1
r0000786,31826,cz4,cz1
r0000787,31835,cz4,cz1
r0000788,31844,cz4,cz1
r0000789,31853,cz4,cz1
r0000790,31862,cz4,cz1
r0000791,31871,cz4,cz1
r0000792,31881,cz4,cz2
r0000793,31890,cz4,cz2
r0000794,31899,cz4,cz2
r0000795,31908,cz4,cz2
r0000796,31917,cz4,cz2
r0000797,31927,cz4,cz2
r0000798,31936,cz4,cz2
r0000799,31945,cz4,cz2
r0000800,31954,cz4,cz2
r0000801,31963,cz4,cz2
r0000802,31972,cz4,cz2
r0000803,31982,cz4,cz2
r0000804,31991,cz4,cz2
r0000805,32000,cz4,cz2
r0000806,32009,cz4,cz2
r0000807,32018,cz4,cz2
r0000808,32028,cz4,cz2
r0000809,32037,cz4,cz3
r0000810,32046,cz4,cz3
r0000811,32055,cz4,cz3
r0000812,32064,cz4,cz3
r0000813,32073,cz4,cz3
r0000814,32083,cz4,cz3
r0000815,32092,cz4,cz3
r0000816,32101,cz4,cz3
r0000817,32110,cz4,cz3
r0000818,32119,cz4,cz3
r0000819,32129,cz4,cz3
r0000820,32138,cz4,cz3
r0000821,32147,cz4,cz3
r0000822,32156,cz4,cz3
r0000823,32165,cz4,cz3
r0000824,32175,cz4,cz3
r0000825,32184,cz4,cz3
r0000826,32193,cz4,cz3
r0000827,32202,cz4,cz3
r0000828,32211,cz4,cz3
r0000829,32220,cz4,cz3
r0000830,32230,cz4,cz3
r0000831,32239,cz4,cz3
r0000832,32248,cz4,cz3
r0000833,32257,cz4,cz4
r0000834,32266,cz4,cz4
r0000835,32276,cz4,cz4
r0000836,32285,cz4,cz4
r0000837,32294,cz4,cz4
r0000838,32303,cz4,cz4
r0000839,32312,cz4,cz4
r0000840,32321,cz4,cz4
r0000841,32331,cz4,cz4
r0000842,32340,cz4,cz4
r0000843,32349,cz4,cz4
r0000844,32358,cz4,cz4
r0000845,32367,cz4,cz4
r0000846,32377,cz4,cz4
r0000847,32386,cz4,cz4
r0000848,32395,cz4,cz4
r0000849,32404,cz1,cz1
r0000850,32413,cz1,cz1
r0000851,32423,cz1,cz1
r0000852,32432,cz1,cz1
r0000853,32441,cz1,cz1
r0000854,32451,cz1,cz1
r0000855,32460,cz1,cz1
r0000856,32469,cz1,cz1
r0000857,32479,cz1,cz1
r0000858,32488,cz1,cz1
r0000859,32497,cz1,cz1
r0000860,32506,cz1,cz1
r0000861,32516,cz1,cz1
r0000862,32525,cz1,cz1
r0000863,32534,cz1,cz1
r0000864,32544,cz1,cz1
r0000865,32553,cz1,cz1
r0000866,32562,cz1,cz1
r0000867,32572,cz1,cz1
r0000868,32581,cz1,cz1
r0000869,32590,cz1,cz1
r0000870,32600,cz1,cz1
r0000871,32609,cz1,cz1
r0000872,32618,cz1,cz1
r0000873,32627,cz1,cz1
